time,SO4_UT14-16km_diff,SO2_UT14-16km_diff,DMS_UT14-16km_diff,HMS_UT14-16km_diff,SS_UT14-16km_diff,SF_UT14-16km_diff,NK_UT14-16km_diff
2022-07-26 07:00:00,3.4350924241045607e-12,5.279775679952528e-13,2.2336020801377677e-15,1.6357895689112637e-14,-9.464079378893499e-15,3.8697574981023774e-12,1676461033.3150253
2022-07-26 08:00:00,3.4513770608242303e-12,5.072292516482109e-13,2.8163620804779202e-15,1.6503323291975717e-14,-9.56049811661001e-15,3.872484623517205e-12,1634131403.00457
2022-07-26 09:00:00,3.473227175496607e-12,4.863195546347486e-13,3.80270846328218e-15,1.6734058919820938e-14,-9.671904794392028e-15,3.879010630427032e-12,1583124130.548973
2022-07-26 10:00:00,3.496915874952623e-12,4.659585867652991e-13,5.435957084373229e-15,1.7023984209823018e-14,-9.808065555566386e-15,3.887779505447876e-12,1528857688.1667366
2022-07-26 11:00:00,3.523543109222603e-12,4.472436893347471e-13,6.973752508485707e-15,1.732191485901335e-14,-9.929861664447779e-15,3.8985008829289225e-12,1479306835.267723
2022-07-26 12:00:00,3.5388267800052896e-12,4.360595296973948e-13,7.75319810072626e-15,1.7481888068412144e-14,-1.001826090847966e-14,3.904708137905488e-12,1445237338.7819328
2022-07-26 13:00:00,3.543777194976911e-12,4.3040512623191406e-13,8.17381187603946e-15,1.7537465927881385e-14,-1.0068997745261559e-14,3.9078974977259065e-12,1419819408.0959435
2022-07-26 14:00:00,3.5486502065802407e-12,4.254044532017592e-13,8.52196873695187e-15,1.758715666825764e-14,-1.014031848342396e-14,3.909874024317528e-12,1395251427.7841835
2022-07-26 15:00:00,3.546330172166107e-12,4.235919299378857e-13,8.80696942080372e-15,1.762068454505849e-14,-1.0194472878756548e-14,3.910106370639482e-12,1378670816.7545662
2022-07-26 16:00:00,3.5400795210548797e-12,4.2403508472577544e-13,8.865356292691489e-15,1.7654972014615176e-14,-1.0250226813230198e-14,3.91055624766291e-12,1369430153.3384857
2022-07-26 17:00:00,3.534899972952846e-12,4.2485875263163367e-13,8.965420079359899e-15,1.7682715774419428e-14,-1.0289900880902411e-14,3.911353855035159e-12,1362942635.0133972
2022-07-26 18:00:00,3.5286688116832156e-12,4.2843532933015527e-13,9.157019919382995e-15,1.7724184785974813e-14,-1.0345491005258798e-14,3.914135637245098e-12,1372571518.6330185
2022-07-26 19:00:00,3.5229748281491334e-12,4.341612965916281e-13,9.436128868780714e-15,1.778086001112627e-14,-1.0428974756353103e-14,3.917516510200199e-12,1394237726.83947
2022-07-26 20:00:00,3.5191487359554935e-12,4.3979242549052686e-13,9.707747762600883e-15,1.7870193737956115e-14,-1.0506716595690436e-14,3.927064383092756e-12,1414797530.6035042
2022-07-26 21:00:00,3.526888083666902e-12,4.408918101785889e-13,8.695686757350138e-15,1.8086933232868273e-14,-1.0613507148750009e-14,3.94707274102453e-12,1423401875.3680267
2022-07-26 22:00:00,3.5440238289052363e-12,4.380701662089075e-13,6.712945766313722e-15,1.839096282305587e-14,-1.0771505260151598e-14,3.970832611965771e-12,1425822956.749611
2022-07-26 23:00:00,3.565942877260289e-12,4.336525364083473e-13,4.860442365014955e-15,1.8669158550321507e-14,-1.0898707397927614e-14,4.00535315784793e-12,1433088448.8721008
2022-07-27 00:00:00,3.5941314678531064e-12,4.2857927082253935e-13,3.1276850493521518e-15,1.8886645685790864e-14,-1.1005593214897095e-14,4.0420310646226025e-12,1437815364.7205467
2022-07-27 01:00:00,3.625680611089751e-12,4.2308100435904273e-13,1.916193769118442e-15,1.9088438726659148e-14,-1.1108232196934725e-14,4.07935341845086e-12,1443711081.5667877
2022-07-27 02:00:00,3.66179375991754e-12,4.168313802047068e-13,1.2472251570437513e-15,1.9309434529708646e-14,-1.1215390300917857e-14,4.113647267430217e-12,1453748818.30933
2022-07-27 03:00:00,3.69133683767012e-12,4.1237237685816406e-13,8.840905469875679e-16,1.944701328039803e-14,-1.120644167059585e-14,4.145987985315461e-12,1464007941.502777
2022-07-27 04:00:00,3.714383790918736e-12,4.094040868124174e-13,7.092868312950697e-16,1.9512340658769227e-14,-1.127022424177612e-14,4.171423707782194e-12,1473153832.873806
2022-07-27 05:00:00,3.7376982533536284e-12,4.0670298740461955e-13,6.462265268122235e-16,1.958279115758466e-14,-1.1260055928910566e-14,4.196873492021517e-12,1483034598.8125725
2022-07-27 06:00:00,3.7553531916844e-12,4.0351257833292903e-13,7.71132074118685e-16,1.9638172590261783e-14,-1.1261224135603525e-14,4.208022575953827e-12,1481080196.489647
2022-07-27 07:00:00,3.768387583343232e-12,4.001063996571352e-13,9.820657842327432e-16,1.9676893044512072e-14,-1.1280293860836645e-14,4.2131256213124754e-12,1471595055.469265
2022-07-27 08:00:00,3.7795252208853954e-12,3.974770239634582e-13,1.2321358799092393e-15,1.971016348938881e-14,-1.131138332439749e-14,4.216351241195268e-12,1463176469.5442696
2022-07-27 09:00:00,3.792012365144476e-12,3.9818586258936174e-13,1.6476341868323404e-15,1.977901465652789e-14,-1.1343813943475516e-14,4.224150607771722e-12,1464873523.40699
2022-07-27 10:00:00,3.806029725956911e-12,4.016826020182145e-13,2.230448276398096e-15,1.9866380985560825e-14,-1.1344867766282942e-14,4.23605833973824e-12,1475247098.247017
2022-07-27 11:00:00,3.818010100005594e-12,4.055228790815409e-13,2.7513215510469332e-15,1.9923477663543147e-14,-1.1356834987600505e-14,4.2460352971646644e-12,1488172595.9418411
2022-07-27 12:00:00,3.835357507001989e-12,4.109000623229864e-13,2.8669459872763174e-15,1.9950862297739622e-14,-1.1377529335596078e-14,4.258481768441718e-12,1513433540.8515816
2022-07-27 13:00:00,3.858777728729135e-12,4.178287751345818e-13,2.802570548326524e-15,1.9955945252646818e-14,-1.1353255898279016e-14,4.278673028127068e-12,1551909346.0541763
2022-07-27 14:00:00,3.884548403895432e-12,4.2537283671973286e-13,2.8343314317189076e-15,1.9943328148602735e-14,-1.1354437389720713e-14,4.2986337413419025e-12,1596561561.1067429
2022-07-27 15:00:00,3.92799803517225e-12,4.2983452555120257e-13,2.924776242990403e-15,1.9984405803604794e-14,-1.13728937265821e-14,4.328238219605431e-12,1642047451.2446632
2022-07-27 16:00:00,3.989355729953803e-12,4.319417178502275e-13,3.039855796904617e-15,2.007920828722185e-14,-1.1427275848745293e-14,4.365777129160594e-12,1690545520.6972275
2022-07-27 17:00:00,4.060969738686679e-12,4.341618741090121e-13,3.2023247683389428e-15,2.01772799381522e-14,-1.1451915896541132e-14,4.407292581651798e-12,1744859621.6034203
2022-07-27 18:00:00,4.141673194998576e-12,4.3592456054597304e-13,3.345816637287766e-15,2.0274455005099056e-14,-1.1478319624746029e-14,4.457339026225928e-12,1804781205.074665
2022-07-27 19:00:00,4.234044930009951e-12,4.380691167513976e-13,3.4837575072521376e-15,2.0355062702142165e-14,-1.1524999703877816e-14,4.516025733123734e-12,1870619781.9554138
2022-07-27 20:00:00,4.327958418006246e-12,4.4094748236654097e-13,3.641378893703097e-15,2.0421022403689694e-14,-1.156634840790394e-14,4.581936992524658e-12,1939955123.2755318
2022-07-27 21:00:00,4.4209198202840555e-12,4.3831648871097837e-13,3.2366809927079502e-15,2.053325077071965e-14,-1.16208980581798e-14,4.651657673684879e-12,1987250229.6270103
2022-07-27 22:00:00,4.513822325070418e-12,4.3036564513220126e-13,2.443727675437088e-15,2.0696920385804936e-14,-1.1736152274126004e-14,4.721252440707319e-12,2021529880.8907547
2022-07-27 23:00:00,4.601588942617284e-12,4.2049849119613965e-13,1.7427963506882499e-15,2.0906702119839416e-14,-1.1913678651964032e-14,4.789083386302527e-12,2057347900.2237206
2022-07-28 00:00:00,4.6680549598884354e-12,4.072062587316916e-13,1.2971704295814092e-15,2.1179137210359178e-14,-1.2065166959488406e-14,4.846941814869263e-12,2078462598.0707397
2022-07-28 01:00:00,4.7167472663698224e-12,3.9118330023187093e-13,1.1555417919548233e-15,2.151871466866618e-14,-1.2220729245098918e-14,4.902579958305716e-12,2102977507.3248634
2022-07-28 02:00:00,4.7612119549655345e-12,3.7502974856475775e-13,1.0971079813815593e-15,2.192192282265956e-14,-1.238955791082969e-14,4.971818068730514e-12,2141358643.7253456
2022-07-28 03:00:00,4.8064776406258156e-12,3.6171890714926263e-13,8.574013702451119e-16,2.2338616504601964e-14,-1.2548655077273788e-14,5.041161533689061e-12,2180984031.792362
2022-07-28 04:00:00,4.858682942506752e-12,3.507723956713795e-13,6.329160169295918e-16,2.2778859693229748e-14,-1.2678283752022959e-14,5.11756070654417e-12,2217526636.7003174
2022-07-28 05:00:00,4.921590557318564e-12,3.4163986132321953e-13,5.400634835322795e-16,2.3255922501437865e-14,-1.2824262146065427e-14,5.196980002048765e-12,2252341672.9489174
2022-07-28 06:00:00,4.990068170789688e-12,3.339321061181004e-13,5.52814316895221e-16,2.3710009726636793e-14,-1.293302984389783e-14,5.267976054652863e-12,2281117633.0148315
2022-07-28 07:00:00,5.055693515852133e-12,3.268593461782831e-13,6.809148793895388e-16,2.410515458616297e-14,-1.3001363452653495e-14,5.327687970331208e-12,2303210206.755661
2022-07-28 08:00:00,5.117639625058143e-12,3.2077741152614053e-13,8.957822346008627e-16,2.4451085580604718e-14,-1.3040399837287194e-14,5.3811731192555566e-12,2322169540.6303673
2022-07-28 09:00:00,5.179667380050398e-12,3.180072027114562e-13,1.6257405596668932e-15,2.4770431962499625e-14,-1.3090587764346137e-14,5.431214776562488e-12,2349595016.1968613
2022-07-28 10:00:00,5.238853280809668e-12,3.179048744777969e-13,2.8333190108184123e-15,2.5068196311556295e-14,-1.3136784402314271e-14,5.476220243774914e-12,2378755378.602352
2022-07-28 11:00:00,5.291850503582429e-12,3.182241186429025e-13,4.1776024927706935e-15,2.53428943096593e-14,-1.3170490229314755e-14,5.517058060848148e-12,2399925739.3171577
2022-07-28 12:00:00,5.345113211916945e-12,3.195043481428976e-13,5.300172633927159e-15,2.5632223248349668e-14,-1.3241832684076423e-14,5.558352813593599e-12,2424434456.6513863
2022-07-28 13:00:00,5.396750493739636e-12,3.2172109696879866e-13,6.280582942127326e-15,2.5923725360925078e-14,-1.3337583180761768e-14,5.603585290207652e-12,2451848499.568466
2022-07-28 14:00:00,5.441461377922006e-12,3.241046596522741e-13,7.299097826536449e-15,2.6152441366783443e-14,-1.3417020938859198e-14,5.645079053201088e-12,2474601848.0768967
2022-07-28 15:00:00,5.485048619929621e-12,3.2688148955562336e-13,8.10057635882001e-15,2.637448202588045e-14,-1.3507438365655563e-14,5.690912401881815e-12,2500019527.357746
2022-07-28 16:00:00,5.524800564061761e-12,3.2988839664934964e-13,8.821221902530511e-15,2.658686512738038e-14,-1.359458134229462e-14,5.737146110983196e-12,2526355253.6710815
2022-07-28 17:00:00,5.554180908918289e-12,3.328414690813283e-13,9.68303154839929e-15,2.6744431260117896e-14,-1.3653058782082547e-14,5.775153471234564e-12,2547720898.83243
2022-07-28 18:00:00,5.583579705209235e-12,3.350220219321522e-13,1.0512428350813494e-14,2.6902458627697572e-14,-1.3724585124084733e-14,5.817320178054068e-12,2568461076.271431
2022-07-28 19:00:00,5.611526622452654e-12,3.3694867901150743e-13,1.1291976665458943e-14,2.7018565716652056e-14,-1.3793253996918083e-14,5.858399144293993e-12,2585927945.596493
2022-07-28 20:00:00,5.6300710578084055e-12,3.392958552372549e-13,1.2044839645991512e-14,2.7038024804878196e-14,-1.3827563754304247e-14,5.887127821028193e-12,2594952774.605953
2022-07-28 21:00:00,5.64603315529215e-12,3.4192794745909075e-13,1.2373824882276614e-14,2.700410292411389e-14,-1.3834847846507901e-14,5.906748176368347e-12,2593558392.6095695
2022-07-28 22:00:00,5.659972171024128e-12,3.443228922978642e-13,1.1730730648379364e-14,2.6901841820059566e-14,-1.3808539715401709e-14,5.917414717285058e-12,2580376143.415018
2022-07-28 23:00:00,5.664853825982457e-12,3.457669399201355e-13,1.0256253590530185e-14,2.6712722105003416e-14,-1.376807830400226e-14,5.9166737873937835e-12,2559765361.9960938
2022-07-29 00:00:00,5.6522885390051564e-12,3.4547555620560176e-13,8.028395020202916e-15,2.6481925184138063e-14,-1.3722330083831441e-14,5.902563179694125e-12,2526082700.076332
2022-07-29 01:00:00,5.622925052002096e-12,3.43265239837582e-13,5.777756670504778e-15,2.6205822394355584e-14,-1.3679104837515279e-14,5.874459447081541e-12,2478248824.1899567
2022-07-29 02:00:00,5.58423887885534e-12,3.4016200079790494e-13,4.066150353812627e-15,2.5901776865340684e-14,-1.3632265154764087e-14,5.835999125789537e-12,2422753890.7429943
2022-07-29 03:00:00,5.534961398578358e-12,3.35181899226733e-13,2.9820340858553813e-15,2.5598075855038496e-14,-1.3582364330939526e-14,5.7885476813878145e-12,2360357471.0631256
2022-07-29 04:00:00,5.4692401952086685e-12,3.2908573814757834e-13,2.7558043787835492e-15,2.52950869741695e-14,-1.3518237619798431e-14,5.728267801865723e-12,2295052339.292343
2022-07-29 05:00:00,5.390186986945725e-12,3.441698336177815e-13,6.434982960981682e-15,2.4979228008333727e-14,-1.3482115775766762e-14,5.6495988928058025e-12,2345464912.477585
2022-07-29 06:00:00,5.3099318239393485e-12,5.146961017359524e-13,4.466744934517951e-14,2.4743448475999517e-14,-1.3862430389223751e-14,5.5644360129726346e-12,6414522284.750248
2022-07-29 07:00:00,5.245872966720172e-12,9.482335544900508e-13,1.14559870533269e-13,2.4689189635274263e-14,-1.4870267150255384e-14,5.49283878033293e-12,28262084159.994293
2022-07-29 08:00:00,5.200575110340473e-12,1.568986533204101e-12,1.9814613179865832e-13,2.4645187580895325e-14,-1.625189947485718e-14,5.445325707609206e-12,66999549644.3786
2022-07-29 09:00:00,5.15288267432159e-12,2.292477505363147e-12,3.167031880296159e-13,2.444334142091017e-14,-1.789128803046155e-14,5.398622198191526e-12,110476236616.44672
2022-07-29 10:00:00,5.0780971073129554e-12,3.0340742031054798e-12,6.175341339749068e-13,2.4024835920858894e-14,-1.9624766037729194e-14,5.3440766251261075e-12,145295024374.8522
2022-07-29 11:00:00,4.9744251684267635e-12,3.764545455734076e-12,1.2081313656456859e-12,2.3594691634553627e-14,-2.186657165326049e-14,5.2652265589283135e-12,171816967871.84912
2022-07-29 12:00:00,4.851873349828268e-12,4.406429150564644e-12,2.55637524760452e-12,2.4631542176552073e-14,-2.7200268290139358e-14,5.1270374099661645e-12,185641203934.0901
2022-07-29 13:00:00,4.687647406401487e-12,4.75714547834823e-12,5.449417817069076e-12,2.904482957978048e-14,-3.98830385520695e-14,4.919498653124158e-12,178402190953.85403
2022-07-29 14:00:00,4.500990657533808e-12,4.785857642368646e-12,1.0059204335463404e-11,3.6327262768704394e-14,-5.716767220876931e-14,4.685665759027897e-12,159564100749.06384
2022-07-29 15:00:00,4.2936458193158176e-12,4.783146704152769e-12,1.604847816541422e-11,4.318790480607298e-14,-7.461364056686048e-14,4.459223184798586e-12,135543806594.6321
2022-07-29 16:00:00,4.0933739324818816e-12,5.086937595626358e-12,2.205411754956057e-11,4.855191980396121e-14,-8.87975752268042e-14,4.254092835631227e-12,112703199513.73274
2022-07-29 17:00:00,3.91046913767995e-12,6.1422776573782336e-12,2.7684150141256783e-11,5.305268010191884e-14,-9.951239084282751e-14,4.0866098924462125e-12,94711432332.83687
2022-07-29 18:00:00,3.78666172631581e-12,7.509298237726005e-12,3.1783995713347104e-11,5.608799064699568e-14,-1.0591857743139684e-13,3.9753152296393795e-12,82884719533.58983
2022-07-29 19:00:00,3.689431747880875e-12,8.916409125171208e-12,3.475330334264344e-11,5.790342001893741e-14,-1.093276058703101e-13,3.899986376659011e-12,73193859696.74066
2022-07-29 20:00:00,3.5731785097145705e-12,1.0795878883558868e-11,3.8529988161453604e-11,5.87278594172188e-14,-1.1117655304742412e-13,3.828400372309498e-12,61106365619.6917
2022-07-29 21:00:00,3.4583466808534788e-12,1.400655334395282e-11,4.007337923134985e-11,5.855367146405207e-14,-1.1109854869965185e-13,3.782946324252503e-12,-22380151658.704163
2022-07-29 22:00:00,3.3518288591056825e-12,1.9795871314202177e-11,3.720456728164947e-11,5.814850128282329e-14,-1.09654463129874e-13,3.725674309209435e-12,-139049316181.1189
2022-07-29 23:00:00,3.330010725292352e-12,2.6080338028268332e-11,3.27680531577372e-11,5.756946915999605e-14,-1.077490585391477e-13,3.7293247795399824e-12,2470452679.4711914
2022-07-30 00:00:00,3.4560147472458685e-12,3.126191945565583e-11,2.7194972127928315e-11,5.662289337450036e-14,-1.0386260162360066e-13,3.847582890456958e-12,319783786411.31934
2022-07-30 01:00:00,3.669319557813592e-12,3.4671660444215205e-11,2.1399244485110418e-11,5.50192868358192e-14,-9.820737124879584e-14,4.049924556657203e-12,598890340370.185
2022-07-30 02:00:00,3.855675694738803e-12,3.618094763000771e-11,1.6307698747241893e-11,5.3481318061594934e-14,-9.230748601053509e-14,4.240511675811805e-12,804308017740.9175
2022-07-30 03:00:00,3.977218467728827e-12,3.5385037282820345e-11,1.1869750654705902e-11,5.3569415407082144e-14,-8.690280289963344e-14,4.319078992248826e-12,973123568986.4922
2022-07-30 04:00:00,3.968775364771206e-12,3.2752265172272834e-11,8.208518172065111e-12,5.2959202583472917e-14,-7.99193970560448e-14,4.261415252707528e-12,1097207034930.2012
2022-07-30 05:00:00,4.029161338412318e-12,2.941285098882167e-11,5.5522667622989215e-12,4.952433790072867e-14,-7.132140852748404e-14,4.331205334953703e-12,1177057726830.3877
2022-07-30 06:00:00,4.143650815134331e-12,2.5592305935416703e-11,3.783129915665386e-12,4.368302238210342e-14,-6.225995910925576e-14,4.478662575896765e-12,1212937994856.583
2022-07-30 07:00:00,4.255105354962654e-12,2.1104279269480075e-11,2.688412482337152e-12,3.727723910756104e-14,-5.3074505188847505e-14,4.628267234269346e-12,1156132620291.4365
2022-07-30 08:00:00,4.271293096564307e-12,1.6693672105462568e-11,1.992753211598476e-12,3.182104105624075e-14,-4.4951638507995066e-14,4.692612558037471e-12,1012907132683.846
2022-07-30 09:00:00,4.1733658210509756e-12,1.3151564532100601e-11,1.6062479807869913e-12,2.7292544031622315e-14,-3.771603900448361e-14,4.6557409921806135e-12,832363344349.0415
2022-07-30 10:00:00,3.866213793932873e-12,1.0878500519984565e-11,1.788015136541462e-12,2.34146147316165e-14,-3.1101573139459604e-14,4.42315318351326e-12,662836242604.3055
2022-07-30 11:00:00,3.456326194550488e-12,9.40550107700539e-12,2.529622207387459e-12,2.155352416460358e-14,-2.6579822174035608e-14,4.0600727132131214e-12,522059278163.06213
2022-07-30 12:00:00,3.1302695068830315e-12,8.50695146081374e-12,3.752536341696724e-12,2.356800091934635e-14,-2.6383510568110382e-14,3.705794273874461e-12,405024502198.21484
2022-07-30 13:00:00,2.863714280506525e-12,7.866728559935447e-12,5.452639348739687e-12,2.715234911566949e-14,-3.077317057120825e-14,3.3845896562720263e-12,304458202794.32495
2022-07-30 14:00:00,2.610473782927396e-12,7.164261442022454e-12,7.447252105813073e-12,2.973332762199868e-14,-3.684279648406464e-14,3.0784371493996946e-12,222270255924.5283
2022-07-30 15:00:00,2.3497824287293033e-12,6.587796998854505e-12,9.481353907887218e-12,3.153240152078664e-14,-4.2864441891310443e-14,2.787614119124739e-12,161974459025.22293
2022-07-30 16:00:00,2.067422528040118e-12,6.110181274329117e-12,1.1454739354890302e-11,3.272375560788745e-14,-4.8021502355299444e-14,2.494181042565796e-12,121357107420.92188
2022-07-30 17:00:00,1.8086801552634928e-12,5.635424748092976e-12,1.3356003176589108e-11,3.357452273348515e-14,-5.2397534491260426e-14,2.214167436167716e-12,93670700415.78735
2022-07-30 18:00:00,1.5878308101795893e-12,5.172527865055738e-12,1.5013063901876352e-11,3.3687217894674336e-14,-5.534116778149915e-14,1.9709521175412965e-12,74789574165.31656
2022-07-30 19:00:00,1.4153166720860077e-12,4.7018311289162335e-12,1.6381642069936318e-11,3.305703333374351e-14,-5.694436377731969e-14,1.7720562515921485e-12,60249738648.596886
2022-07-30 20:00:00,1.2920496031873556e-12,4.249216764096448e-12,1.735536118468661e-11,3.20189714241135e-14,-5.74322318353595e-14,1.6301288988866167e-12,48950063510.43989
2022-07-30 21:00:00,1.249720632088723e-12,4.764370172486203e-12,1.6545732218307063e-11,3.0447929680496837e-14,-5.6295146866848856e-14,1.5939684261580822e-12,41857046065.63995
2022-07-30 22:00:00,1.290914167692872e-12,6.851989989872607e-12,1.3482119764258211e-11,2.904644538373397e-14,-5.414498008574577e-14,1.6543624489319887e-12,49735612529.57788
2022-07-30 23:00:00,1.392905564550085e-12,8.994454047007996e-12,1.037126201556443e-11,2.8109045512197473e-14,-5.185447809727015e-14,1.7947205977093678e-12,121677415350.8231
2022-07-31 00:00:00,1.5551828251735717e-12,1.0499104012487492e-11,7.886031356793506e-12,2.7820778738981218e-14,-4.8590537124624595e-14,2.004230350441928e-12,282697556538.76025
2022-07-31 01:00:00,1.760256832006043e-12,1.1361024998011985e-11,6.3233869690525294e-12,2.825213782874106e-14,-4.535982157769311e-14,2.2549083085706073e-12,487732387170.63873
2022-07-31 02:00:00,1.9912655869212314e-12,1.1882667834832368e-11,5.6260091428898496e-12,2.913722624400803e-14,-4.4761803544586693e-14,2.499805144994546e-12,686204796873.7056
2022-07-31 03:00:00,2.218701096457942e-12,1.2187501131333933e-11,5.736063139287721e-12,3.0980632845888175e-14,-4.8811382831118745e-14,2.7011817983043717e-12,837935077464.3958
2022-07-31 04:00:00,2.4134818743390227e-12,1.2517320647484542e-11,6.351000130939045e-12,3.433406196987953e-14,-5.847021084602174e-14,2.8397787872149995e-12,916288210923.928
2022-07-31 05:00:00,2.552042762738538e-12,1.299833285910479e-11,6.964560027739438e-12,3.90015120807329e-14,-7.127599158546916e-14,2.9147959130598043e-12,925500501541.0247
2022-07-31 06:00:00,2.636515683454215e-12,1.3376724635697324e-11,7.357533961591892e-12,4.446998276005534e-14,-8.427450218691537e-14,2.9343670972236754e-12,876143651543.3627
2022-07-31 07:00:00,2.663806965220226e-12,1.3614424139925585e-11,7.554112659177238e-12,4.9764670959774334e-14,-9.56270599966136e-14,2.8932793088905683e-12,794625668492.1932
2022-07-31 08:00:00,2.6342359894046904e-12,1.3682344459574654e-11,7.679083545672778e-12,5.372550928759489e-14,-1.0286793249032569e-13,2.8158245840595945e-12,699531487891.5067
2022-07-31 09:00:00,2.606420575641621e-12,1.3409367447355701e-11,7.665200149400172e-12,5.491112737335087e-14,-1.0379760203121081e-13,2.7725783819875276e-12,613107346848.8036
2022-07-31 10:00:00,2.5616987780654526e-12,1.2674185150791125e-11,7.992968077085522e-12,5.4047789904383155e-14,-1.015081856344469e-13,2.7334221831612615e-12,533972034971.453
2022-07-31 11:00:00,2.496850975417453e-12,1.1738168796752486e-11,8.564571901678965e-12,5.1974481812793985e-14,-9.805209026740662e-14,2.6913838085311773e-12,467598270874.0286
2022-07-31 12:00:00,2.4546655936857277e-12,1.0812622789240146e-11,9.122183407419057e-12,4.9760772378365553e-14,-9.591386842381352e-14,2.6732781378766546e-12,414428907244.3048
2022-07-31 13:00:00,2.428400900955329e-12,9.901059576391815e-12,9.875511181499462e-12,4.846353949396703e-14,-1.0045922344265601e-13,2.6467574846048078e-12,368011972685.4755
2022-07-31 14:00:00,2.389516842347062e-12,9.03199026927948e-12,1.0827721169557662e-11,4.7442202855206195e-14,-1.1398647348744813e-13,2.59598534438905e-12,327772921777.33606
2022-07-31 15:00:00,2.351611161393164e-12,8.28847278211524e-12,1.1638348902429547e-11,4.6472330746152784e-14,-1.2594276708639585e-13,2.5411108870156393e-12,293240432488.7622
2022-07-31 16:00:00,2.3209443342712145e-12,7.653683010275382e-12,1.2285901420755577e-11,4.5526239222698145e-14,-1.3445394637661434e-13,2.480360290301214e-12,262414824080.29483
2022-07-31 17:00:00,2.2900523948962186e-12,7.105054600246757e-12,1.2896931392252881e-11,4.410907313348176e-14,-1.4217830209338283e-13,2.4170528664728977e-12,235174603690.99185
2022-07-31 18:00:00,2.2548954769230833e-12,6.763653351395005e-12,1.3452841765305703e-11,4.3082495745645505e-14,-1.4603564367812592e-13,2.3646999016591766e-12,214307552135.60916
2022-07-31 19:00:00,2.222592529883517e-12,6.599182341372558e-12,1.3889066156463698e-11,4.2344654959761026e-14,-1.4581812660821501e-13,2.332411586885096e-12,199176739170.95206
2022-07-31 20:00:00,2.1946875943158435e-12,6.508686073892217e-12,1.4189128842977496e-11,4.180127555479733e-14,-1.4368668912400957e-13,2.318173155136606e-12,186810650575.43823
2022-07-31 21:00:00,2.2059405201820797e-12,7.224002701642003e-12,1.3500541704220529e-11,4.1678283191818905e-14,-1.4098428429596247e-13,2.3470656281923698e-12,180976060054.72852
2022-07-31 22:00:00,2.3128625782652407e-12,9.23226932737673e-12,1.0993227731441429e-11,4.159561573393403e-14,-1.3766650969666043e-13,2.4560309668834495e-12,204859913485.95956
2022-07-31 23:00:00,2.5134374843292943e-12,1.1253247002199073e-11,8.13495389282687e-12,4.134653167359219e-14,-1.3380425547379735e-13,2.647052505557521e-12,309160700039.7207
2022-08-01 00:00:00,2.7826764978112765e-12,1.2730132522795377e-11,5.8276845300362555e-12,4.092328288795682e-14,-1.316462195639547e-13,2.9085868036025666e-12,515238044153.63184
2022-08-01 01:00:00,3.0828812077925662e-12,1.3624155472840074e-11,4.170315403114232e-12,4.0365206740884304e-14,-1.3028517039860325e-13,3.2053122498210716e-12,775837083383.7103
2022-08-01 02:00:00,3.387172722347813e-12,1.40296206163696e-11,3.0050055722242535e-12,3.986186122860109e-14,-1.280572690416774e-13,3.5069306347955736e-12,1030535649247.3755
2022-08-01 03:00:00,3.672428270465031e-12,1.4204513013263811e-11,2.2642323013658647e-12,3.9664963857862405e-14,-1.2759896111982652e-13,3.795915237860095e-12,1239532975869.379
2022-08-01 04:00:00,3.937707561812092e-12,1.4240657342805093e-11,1.756875475365343e-12,3.9607030189604056e-14,-1.2728376849226265e-13,4.064668580412735e-12,1390274947284.6797
2022-08-01 05:00:00,4.191002306919838e-12,1.4113741424246252e-11,1.3429509327977413e-12,3.91405431297315e-14,-1.2468319659509343e-13,4.3277637993839454e-12,1483266230858.771
2022-08-01 06:00:00,4.426998780284668e-12,1.386223058279436e-11,1.0286867739512847e-12,3.836488553401685e-14,-1.2060702225358228e-13,4.5737228341534995e-12,1509953210004.9346
2022-08-01 07:00:00,4.6273289927472405e-12,1.3484028279678015e-11,7.996514748574165e-13,3.7344868490507276e-14,-1.1466162689550241e-13,4.783316746023389e-12,1468395875883.7322
2022-08-01 08:00:00,4.76854204126707e-12,1.3022175942885925e-11,6.385845407053263e-13,3.628742454623834e-14,-1.0819592263711633e-13,4.947005280207886e-12,1377863276897.0623
2022-08-01 09:00:00,4.842228770825826e-12,1.2533135769801785e-11,5.477929356007933e-13,3.532156329228917e-14,-1.0182594022135773e-13,5.049297157570426e-12,1262446040560.751
2022-08-01 10:00:00,4.829664899847928e-12,1.205583801680957e-11,5.3402621343842e-13,3.4279479866404044e-14,-9.514122890298027e-14,5.070094467387465e-12,1146653945843.999
2022-08-01 11:00:00,4.780751865300132e-12,1.1612037432802058e-11,5.453882326780416e-13,3.3123714148090967e-14,-8.848666689500492e-14,5.0581359154583446e-12,1045496640387.8691
2022-08-01 12:00:00,4.71384180087313e-12,1.1303911990222407e-11,5.685575995599197e-13,3.2007391823527445e-14,-8.285296976031013e-14,5.037061074803089e-12,963813294988.0013
2022-08-01 13:00:00,4.638216162228008e-12,1.109006000709005e-11,6.028054893438321e-13,3.115660271233502e-14,-7.816886776482013e-14,5.007613935115781e-12,895556702350.0011
2022-08-01 14:00:00,4.570482026242716e-12,1.0867501640115764e-11,6.353494530312556e-13,3.0500634087594555e-14,-7.393536252318179e-14,4.977212692609856e-12,832231379644.9592
