time,SO4,SO2,DMS,HMS
2022-07-22 02:00:00,3.872943319436632e-11,1.1144313488585393e-12,5.005767881710375e-30,1.424164557290566e-12
2022-07-22 03:00:00,3.861775008005278e-11,1.1122567610596048e-12,4.068599581658031e-30,1.4206421644563548e-12
2022-07-22 04:00:00,3.8465008160766815e-11,1.1117956603287459e-12,3.436682613267635e-30,1.4173544907003246e-12
2022-07-22 05:00:00,3.829800267045705e-11,1.1119131579967452e-12,3.0192676145604635e-30,1.4140845025693766e-12
2022-07-22 06:00:00,3.812606228611625e-11,1.1130465159079437e-12,2.808048485800046e-30,1.4085001673640159e-12
2022-07-22 07:00:00,3.796037755460522e-11,1.116663491958327e-12,2.8003900898137013e-30,1.4021431407124612e-12
2022-07-22 08:00:00,3.780042404073914e-11,1.1227765183761877e-12,3.130199863108335e-30,1.3966720994683886e-12
2022-07-22 09:00:00,3.77192695985101e-11,1.1318856992243185e-12,3.921556841574557e-30,1.3909073941989681e-12
2022-07-22 10:00:00,3.768809041367027e-11,1.1437786943711545e-12,5.0671690550066484e-30,1.3845747984272582e-12
2022-07-22 11:00:00,3.765226830427296e-11,1.1566275553957879e-12,6.577187314921701e-30,1.3779093435242378e-12
2022-07-22 12:00:00,3.766550420981877e-11,1.1673588496511274e-12,8.268698385919368e-30,1.3723499906345732e-12
2022-07-22 13:00:00,3.7712962951372846e-11,1.1765200385014604e-12,1.0158372799239402e-29,1.3670628233682312e-12
2022-07-22 14:00:00,3.7759038349642816e-11,1.1852581710993974e-12,1.2368880743608979e-29,1.360911487484134e-12
2022-07-22 15:00:00,3.7797011881194526e-11,1.1940190740223081e-12,1.424696709263553e-29,1.3549804402581471e-12
2022-07-22 16:00:00,3.78297333095638e-11,1.203187815244827e-12,1.5638172388798136e-29,1.3487350888692973e-12
2022-07-22 17:00:00,3.7856849980879335e-11,1.211056340923534e-12,1.6897472373990192e-29,1.3411904341485385e-12
2022-07-22 18:00:00,3.787602536506893e-11,1.21702940811361e-12,1.7990484610924156e-29,1.3321601942968485e-12
2022-07-22 19:00:00,3.7891425320392345e-11,1.2238517496452737e-12,1.8922817248692636e-29,1.3220608590882695e-12
2022-07-22 20:00:00,3.790171715393824e-11,1.2329749606593307e-12,1.8104873016011016e-29,1.3113309673593834e-12
2022-07-22 21:00:00,3.788868215641986e-11,1.2425600848526108e-12,1.4728843062246745e-29,1.2992592996413359e-12
2022-07-22 22:00:00,3.78624468178317e-11,1.2515131687090422e-12,1.0737645935573598e-29,1.2865034056874186e-12
2022-07-22 23:00:00,3.78324367608401e-11,1.2594768514114621e-12,7.436266099362887e-30,1.2740888742202698e-12
2022-07-23 00:00:00,3.7747159479207824e-11,1.2639526119573006e-12,4.966600069734952e-30,1.2619095162287783e-12
2022-07-23 01:00:00,3.762736492367124e-11,1.2656770802588462e-12,3.3591239816087706e-30,1.2501985128058e-12
2022-07-23 02:00:00,3.750940098095726e-11,1.2664456053397663e-12,2.3978319696169758e-30,1.2392550937541443e-12
2022-07-23 03:00:00,3.7389104825846124e-11,1.2673982300371557e-12,1.8066107123039673e-30,1.2284118257400862e-12
2022-07-23 04:00:00,3.7271045975434785e-11,1.2685806256722591e-12,1.5028009538179688e-30,1.21757316041723e-12
2022-07-23 05:00:00,3.7153492585637613e-11,1.2696109287021329e-12,1.4218478134869387e-30,1.2071945549738762e-12
2022-07-23 06:00:00,3.705529146347792e-11,1.2726726931846877e-12,1.4532903162543626e-30,1.196297433207884e-12
2022-07-23 07:00:00,3.696418970212887e-11,1.2787790042131057e-12,1.6164718025418e-30,1.185598664800771e-12
2022-07-23 08:00:00,3.6861897724990564e-11,1.2882760686207742e-12,2.0216356531578468e-30,1.1760834546226301e-12
2022-07-23 09:00:00,3.6793677730444935e-11,1.3016116755611402e-12,2.5981785947821387e-30,1.1675835088247042e-12
2022-07-23 10:00:00,3.6751368521548605e-11,1.3196881014503222e-12,3.169122962023102e-30,1.1599520178797439e-12
2022-07-23 11:00:00,3.670924198864389e-11,1.3414421094152108e-12,3.749653887046051e-30,1.1531965496683452e-12
2022-07-23 12:00:00,3.6729019415424535e-11,1.3647213359883186e-12,4.256418784799131e-30,1.1479752537580522e-12
2022-07-23 13:00:00,3.6796122640825334e-11,1.3895042986527071e-12,4.671028794949468e-30,1.1438164748870059e-12
2022-07-23 14:00:00,3.686267181247276e-11,1.4156889098986939e-12,5.031329362984793e-30,1.1399974756890022e-12
2022-07-23 15:00:00,3.694487575565842e-11,1.443548615829714e-12,5.279782384469969e-30,1.1363021550681137e-12
2022-07-23 16:00:00,3.702899629193087e-11,1.4734614784124582e-12,5.412015519180314e-30,1.1324674422027048e-12
2022-07-23 17:00:00,3.7092128723761515e-11,1.5049582898402746e-12,5.468580125371694e-30,1.1285053899863908e-12
2022-07-23 18:00:00,3.71568179028299e-11,1.536239232579587e-12,5.4496765061472315e-30,1.1249046963741954e-12
2022-07-23 19:00:00,3.7218680535238423e-11,1.5670221551124317e-12,5.304043645954249e-30,1.1219725994911161e-12
2022-07-23 20:00:00,3.725597279489597e-11,1.5965915355708363e-12,4.648937531584436e-30,1.119850692994859e-12
2022-07-23 21:00:00,3.725771484750711e-11,1.6199121023105882e-12,3.689328441946008e-30,1.1182623601760826e-12
2022-07-23 22:00:00,3.7225710990868737e-11,1.6364610112802833e-12,2.8355818513120752e-30,1.1171103720603224e-12
2022-07-23 23:00:00,3.7172119365432137e-11,1.6479138843527234e-12,2.1348462400310245e-30,1.116460275753264e-12
2022-07-24 00:00:00,3.7059337548182645e-11,1.6512718235055112e-12,1.728512357192687e-30,1.1153558361143313e-12
2022-07-24 01:00:00,3.691634723071443e-11,1.6487467653021337e-12,1.5077366911819383e-30,1.1140512012661534e-12
2022-07-24 02:00:00,3.6786627124532656e-11,1.64325620711538e-12,1.3397956893085741e-30,1.1131778457102194e-12
2022-07-24 03:00:00,3.665713626822977e-11,1.6331671735602485e-12,1.2590415868299638e-30,1.1118254863830727e-12
2022-07-24 04:00:00,3.651920735404149e-11,1.621370357638352e-12,1.2405081837170578e-30,1.1101552289488506e-12
2022-07-24 05:00:00,3.637961826363355e-11,1.611004228232505e-12,1.2411219860497087e-30,1.1087745003928943e-12
2022-07-24 06:00:00,3.626363897097618e-11,1.6012931094464193e-12,1.2586645150982398e-30,1.1074605430521741e-12
2022-07-24 07:00:00,3.615924334051847e-11,1.5929064035150827e-12,1.2909076057081778e-30,1.1063113621527771e-12
2022-07-24 08:00:00,3.604971272280874e-11,1.587675214889363e-12,1.3759801681690013e-30,1.1054323955830674e-12
2022-07-24 09:00:00,3.598964914717924e-11,1.5872146937092159e-12,1.5405619428267804e-30,1.1054578249784783e-12
2022-07-24 10:00:00,3.596605596617726e-11,1.59096505070391e-12,1.6870245490932126e-30,1.1060922150119252e-12
2022-07-24 11:00:00,3.594473137700701e-11,1.5956952289676031e-12,1.7998458591636076e-30,1.1066432879983673e-12
2022-07-24 12:00:00,3.5939353263191166e-11,1.599736614898496e-12,1.881518855508537e-30,1.1082002848926704e-12
2022-07-24 13:00:00,3.595147335464603e-11,1.603157061324486e-12,1.9288314512575645e-30,1.1103319048007839e-12
2022-07-24 14:00:00,3.5977067128149245e-11,1.6064489750865095e-12,1.9467733251643143e-30,1.1121249994679055e-12
2022-07-24 15:00:00,3.5994810790818975e-11,1.6089050263252797e-12,1.9452609614357406e-30,1.113507131429606e-12
2022-07-24 16:00:00,3.6003317244381775e-11,1.6103076762986115e-12,1.931940606345999e-30,1.1145005011431915e-12
2022-07-24 17:00:00,3.600382152476821e-11,1.6105694332713378e-12,1.907596573882475e-30,1.1149550835739951e-12
2022-07-24 18:00:00,3.5993841513716135e-11,1.6082009047867937e-12,1.842405274250708e-30,1.1150490702507393e-12
2022-07-24 19:00:00,3.5972068060759593e-11,1.603102095491168e-12,1.780652894013779e-30,1.114540388712418e-12
2022-07-24 20:00:00,3.594184912652009e-11,1.5951033139948368e-12,1.70195698073293e-30,1.1133633946387128e-12
2022-07-24 21:00:00,3.590630515904228e-11,1.5848253671363513e-12,1.4163969500507457e-30,1.1119254243616598e-12
2022-07-24 22:00:00,3.586529049011291e-11,1.5710500631479366e-12,1.0686422465402082e-30,1.110061889299095e-12
2022-07-24 23:00:00,3.582161947053886e-11,1.552947929124698e-12,7.822277785488916e-31,1.1075311937476488e-12
2022-07-25 00:00:00,3.5770410652644715e-11,1.5309330891123277e-12,5.866004795946918e-31,1.1040489553107919e-12
2022-07-25 01:00:00,3.5710534363162116e-11,1.5063988637637602e-12,4.617253607993847e-31,1.0998240901130112e-12
2022-07-25 02:00:00,3.5646825693945924e-11,1.4812209981938606e-12,3.8013921102470136e-31,1.095308403515293e-12
2022-07-25 03:00:00,3.5583348215389704e-11,1.456792424724465e-12,3.3206858854821603e-31,1.089745294251086e-12
2022-07-25 04:00:00,3.5516587020409937e-11,1.4335963800379078e-12,3.068353725093957e-31,1.0834784178121148e-12
2022-07-25 05:00:00,3.544763502142203e-11,1.4114229702931631e-12,2.9687211557505023e-31,1.0773807135308276e-12
2022-07-25 06:00:00,3.5368750012243364e-11,1.3905100657532377e-12,3.0402310174555944e-31,1.0708268527399146e-12
2022-07-25 07:00:00,3.528316007164529e-11,1.3725149521895437e-12,3.3024338308179857e-31,1.0641282077456904e-12
2022-07-25 08:00:00,3.519797029575595e-11,1.3585871676837023e-12,3.7938653012156e-31,1.0579506732730124e-12
2022-07-25 09:00:00,3.51493084440827e-11,1.3475952576114168e-12,4.561983582356529e-31,1.0537530271679266e-12
2022-07-25 10:00:00,3.5127000800883e-11,1.3386102525847753e-12,5.4807577843822955e-31,1.0510313439769972e-12
2022-07-25 11:00:00,3.51049994507627e-11,1.3305407573663743e-12,6.421174382095898e-31,1.0485733906969482e-12
2022-07-25 12:00:00,3.5141549326511384e-11,1.322999518314341e-12,7.101631069733169e-31,1.0473264485965004e-12
2022-07-25 13:00:00,3.522117050544091e-11,1.3157565466570886e-12,7.623121649872068e-31,1.0467943793438573e-12
2022-07-25 14:00:00,3.5302440363735636e-11,1.3083657612925625e-12,8.201345772525491e-31,1.0461483302316894e-12
2022-07-25 15:00:00,3.539798419603335e-11,1.3035222657336245e-12,8.256492758466622e-31,1.0455421709761012e-12
2022-07-25 16:00:00,3.5505568245311e-11,1.2999795074909012e-12,7.940554509489541e-31,1.0449117168918622e-12
2022-07-25 17:00:00,3.561655661242458e-11,1.295485197988742e-12,7.692231455756318e-31,1.0443118585618055e-12
2022-07-25 18:00:00,3.5745720857806306e-11,1.291641216745621e-12,7.066167540602698e-31,1.0445047451180327e-12
2022-07-25 19:00:00,3.58880428427169e-11,1.2881585563668912e-12,6.345417005512642e-31,1.0452794172710237e-12
2022-07-25 20:00:00,3.602712383123472e-11,1.283258245856045e-12,5.786017979909232e-31,1.0460852431177851e-12
2022-07-25 21:00:00,3.617754033076664e-11,1.2762904517714653e-12,4.814236835478581e-31,1.0464743995250354e-12
2022-07-25 22:00:00,3.633202482406934e-11,1.2665332696512035e-12,3.554839113780016e-31,1.046444662620401e-12
2022-07-25 23:00:00,3.646986221165827e-11,1.2537909900483825e-12,2.4899502338655394e-31,1.0462054132862303e-12
2022-07-26 00:00:00,3.657005962815953e-11,1.239910526153745e-12,1.6987015902337807e-31,1.0455638332071003e-12
2022-07-26 01:00:00,3.6638000950561417e-11,1.2251754278063894e-12,1.1740561259646105e-31,1.044664622171447e-12
2022-07-26 02:00:00,3.668290997731554e-11,1.2093810046747208e-12,8.430596572671026e-32,1.0437684562428226e-12
2022-07-26 03:00:00,3.6710499791699326e-11,1.1913133315827336e-12,6.358423498199325e-32,1.0423821534604268e-12
2022-07-26 04:00:00,3.6722701833809585e-11,1.1721985286824976e-12,5.089338083408664e-32,1.0408037712822974e-12
2022-07-26 05:00:00,3.6719302654433404e-11,1.1536602166956419e-12,4.288666577435018e-32,1.0394192526404482e-12
2022-07-26 06:00:00,3.6719930478026734e-11,1.1335662303784386e-12,3.7431868904290803e-32,1.0379096834938671e-12
2022-07-26 07:00:00,3.671208797074611e-11,1.114060564843304e-12,3.6932967036939784e-32,1.0362105229256786e-12
2022-07-26 08:00:00,3.6680931166520677e-11,1.0980593481737862e-12,4.1244047980838087e-32,1.0345480445287224e-12
2022-07-26 09:00:00,3.6657826497668606e-11,1.0862710865992033e-12,4.965021120272688e-32,1.0335614896324073e-12
2022-07-26 10:00:00,3.66387144341186e-11,1.0774011572789492e-12,6.452862047203072e-32,1.0330842631153294e-12
2022-07-26 11:00:00,3.660713390264892e-11,1.0695427163990566e-12,8.487730243195747e-32,1.0326794167100616e-12
2022-07-26 12:00:00,3.658705639979308e-11,1.0631781705446066e-12,1.0670988129008835e-31,1.0332401795754036e-12
2022-07-26 13:00:00,3.6569904381929845e-11,1.0578586306284898e-12,1.3722418316566812e-31,1.0342849021052574e-12
2022-07-26 14:00:00,3.654198350102932e-11,1.0526073471768087e-12,1.8408425967578522e-31,1.0350419964149059e-12
2022-07-26 15:00:00,3.6468342588030106e-11,1.0481351902912718e-12,2.5054679690043336e-31,1.0349621379671235e-12
2022-07-26 16:00:00,3.6360857472585314e-11,1.0445539394882775e-12,3.4876939722192553e-31,1.0342017374998198e-12
2022-07-26 17:00:00,3.6250790631657335e-11,1.0416376144645962e-12,4.970008451509523e-31,1.033238746568994e-12
2022-07-26 18:00:00,3.614626808761968e-11,1.0400022633170877e-12,6.663044250239413e-31,1.03218226842641e-12
2022-07-26 19:00:00,3.6043085682502913e-11,1.0396939033124034e-12,8.825879212962606e-31,1.0310830245534273e-12
2022-07-26 20:00:00,3.5937010612257286e-11,1.0394074616507362e-12,1.1235623289932394e-30,1.0299378996215374e-12
2022-07-26 21:00:00,3.584441968115971e-11,1.0366379617392087e-12,1.1839585170986206e-30,1.0288356195064773e-12
2022-07-26 22:00:00,3.576096357173829e-11,1.0308485793367332e-12,1.1346268657584751e-30,1.0276902351529138e-12
2022-07-26 23:00:00,3.5679597195408275e-11,1.022868089140635e-12,1.1688780042416138e-30,1.0264755792653194e-12
2022-07-27 00:00:00,3.559067179796649e-11,1.0138300627932105e-12,1.2744955617906671e-30,1.0258942730257996e-12
2022-07-27 01:00:00,3.549576290561963e-11,1.0042551583784781e-12,1.5554535006836769e-30,1.0258239328323927e-12
2022-07-27 02:00:00,3.540456781777794e-11,9.943516090353831e-13,2.0014357459243232e-30,1.0258198989164436e-12
2022-07-27 03:00:00,3.5309454959442075e-11,9.838366673697283e-13,2.378880066836735e-30,1.0254752721443305e-12
2022-07-27 04:00:00,3.521466583995894e-11,9.734316189113644e-13,2.7425363667293097e-30,1.0249151788829575e-12
2022-07-27 05:00:00,3.512584039848346e-11,9.656272153765971e-13,3.31103029936146e-30,1.0244016399263712e-12
2022-07-27 06:00:00,3.506599190373807e-11,9.655903623255476e-13,3.926433151421176e-30,1.0233070377473439e-12
2022-07-27 07:00:00,3.502301184780529e-11,9.921252737774572e-13,4.9385950041566794e-30,1.0219766472608442e-12
2022-07-27 08:00:00,3.4974973197187965e-11,1.057371516303032e-12,6.854499686006908e-30,1.0210677722733372e-12
2022-07-27 09:00:00,3.4972044160862486e-11,1.13458173690935e-12,9.886418804724496e-30,1.0213736420235573e-12
2022-07-27 10:00:00,3.499557126102424e-11,1.2033562257937584e-12,1.377825381870078e-29,1.0225488434855995e-12
2022-07-27 11:00:00,3.500655424132581e-11,1.2565726944284092e-12,1.8692743220656966e-29,1.0240058470534134e-12
2022-07-27 12:00:00,3.497501845603793e-11,1.275465294143456e-12,2.3527667477713332e-29,1.0259809316900257e-12
2022-07-27 13:00:00,3.4908540655299056e-11,1.2739626746760335e-12,2.8408718584568263e-29,1.0281448421191172e-12
2022-07-27 14:00:00,3.4827423768264476e-11,1.2713752249268073e-12,3.4229535513826387e-29,1.0300350094586458e-12
2022-07-27 15:00:00,3.473151505886493e-11,1.2516958681855074e-12,3.9821104077224865e-29,1.031765722109575e-12
2022-07-27 16:00:00,3.4622227030504584e-11,1.2208308142879766e-12,4.965427323527658e-29,1.033439607589075e-12
2022-07-27 17:00:00,3.4507916610293815e-11,1.19689606907492e-12,6.567762387999839e-29,1.035203191106125e-12
2022-07-27 18:00:00,3.446368373309545e-11,1.1707186778359477e-12,8.595637024477596e-29,1.037861286198796e-12
2022-07-27 19:00:00,3.446105745885079e-11,1.1407510259906067e-12,1.1142144020232959e-28,1.0411264261144542e-12
2022-07-27 20:00:00,3.444765342446531e-11,1.1114109303797498e-12,1.346476374389101e-28,1.0444502659231147e-12
2022-07-27 21:00:00,3.444334065198755e-11,1.0822468516373307e-12,1.5035654964324167e-28,1.04748765524376e-12
2022-07-27 22:00:00,3.444365293976284e-11,1.0563307393414763e-12,1.6329451619700467e-28,1.0503034857980012e-12
2022-07-27 23:00:00,3.443955330464159e-11,1.0358527045475173e-12,1.6941951625151908e-28,1.0530481251544513e-12
2022-07-28 00:00:00,3.438869741580497e-11,1.0219964579664527e-12,1.7320217978392728e-28,1.055335223126716e-12
2022-07-28 01:00:00,3.430769285488895e-11,1.0115135554646266e-12,1.7785690312703666e-28,1.0573858495493074e-12
2022-07-28 02:00:00,3.422679580683899e-11,1.0030200953881958e-12,1.7863576255091983e-28,1.0594314938594988e-12
2022-07-28 03:00:00,3.4118404873225554e-11,9.955914997876334e-13,1.7696940909627952e-28,1.061088413337825e-12
2022-07-28 04:00:00,3.3983347816556145e-11,9.887896912766776e-13,1.7255632447719434e-28,1.0625397039612919e-12
2022-07-28 05:00:00,3.3837765856246025e-11,9.829986439601806e-13,1.6366434131124865e-28,1.0641272727476355e-12
2022-07-28 06:00:00,3.3736287848142985e-11,9.765805009789139e-13,1.5565574408387965e-28,1.066633294490264e-12
2022-07-28 07:00:00,3.3663591362294046e-11,9.711825685743382e-13,1.5211994411723194e-28,1.0698433179043142e-12
2022-07-28 08:00:00,3.3591869701098154e-11,9.691936548945692e-13,1.532881634630198e-28,1.0731405662701644e-12
2022-07-28 09:00:00,3.3592695914073e-11,9.711068308152938e-13,1.61641986267699e-28,1.0774468513562216e-12
2022-07-28 10:00:00,3.365313368533462e-11,9.7589478435969e-13,1.7380302859156757e-28,1.0822900896636208e-12
2022-07-28 11:00:00,3.373466434930064e-11,9.820614556868859e-13,1.856454498298919e-28,1.0865694769310255e-12
2022-07-28 12:00:00,3.383663949169633e-11,9.895780727875092e-13,1.9237446329839052e-28,1.0903794709743506e-12
2022-07-28 13:00:00,3.3955734371506495e-11,9.977246270208553e-13,1.953679630767087e-28,1.0938861049584523e-12
2022-07-28 14:00:00,3.408440864572989e-11,1.0057074239352888e-12,1.978305401594681e-28,1.097053166391441e-12
2022-07-28 15:00:00,3.418478810410967e-11,1.0145671673971556e-12,1.9518252712618687e-28,1.0992326105418967e-12
2022-07-28 16:00:00,3.426408987417173e-11,1.0237359657106314e-12,1.8915371394542764e-28,1.1002359525988636e-12
2022-07-28 17:00:00,3.4340793541732635e-11,1.0323941037751483e-12,1.837303921532225e-28,1.1004971608274872e-12
2022-07-28 18:00:00,3.44361823563644e-11,1.0413100206767944e-12,1.7145033829370402e-28,1.099750894025092e-12
2022-07-28 19:00:00,3.4533682647836885e-11,1.0500899610281315e-12,1.5597317409558013e-28,1.0979438620294537e-12
2022-07-28 20:00:00,3.461192630159726e-11,1.0579669630953708e-12,1.375963816056162e-28,1.095676223327711e-12
2022-07-28 21:00:00,3.466750936067949e-11,1.062662780876178e-12,1.0691180721114134e-28,1.09241063559019e-12
2022-07-28 22:00:00,3.469198702915105e-11,1.063600903515749e-12,7.726151309314767e-29,1.0883601160187004e-12
2022-07-28 23:00:00,3.468576241445994e-11,1.0619175427839017e-12,5.473169061404816e-29,1.0842616955413473e-12
2022-07-29 00:00:00,3.4643882180140164e-11,1.057427073865188e-12,3.961559104778657e-29,1.079119657172503e-12
2022-07-29 01:00:00,3.456785901359734e-11,1.0513973384601043e-12,2.9899970455717785e-29,1.0733689119825829e-12
2022-07-29 02:00:00,3.44625213195501e-11,1.0451783010024567e-12,2.3440293438393608e-29,1.067931816737464e-12
2022-07-29 03:00:00,3.4338848402569005e-11,1.039799535199277e-12,1.9452975961111218e-29,1.0623015323755225e-12
2022-07-29 04:00:00,3.419080083918908e-11,1.0371788591914496e-12,1.6951534196671685e-29,1.056525182945589e-12
2022-07-29 05:00:00,3.401392320979756e-11,1.0380981930069745e-12,1.5092824355391193e-29,1.0509891976357561e-12
2022-07-29 06:00:00,3.3851970468195114e-11,1.0415416319873206e-12,1.4945701371081057e-29,1.0450058104147054e-12
2022-07-29 07:00:00,3.369715059612424e-11,1.0499513669451236e-12,1.603931200267799e-29,1.0386612202961036e-12
2022-07-29 08:00:00,3.3526367200253075e-11,1.0657259118537874e-12,1.7702992064310593e-29,1.0323825709837667e-12
2022-07-29 09:00:00,3.338807088895608e-11,1.0882450363799123e-12,2.2256966060918532e-29,1.02613669637573e-12
2022-07-29 10:00:00,3.3263055527412403e-11,1.1167583053284628e-12,3.0122195562404686e-29,1.0201120734138947e-12
2022-07-29 11:00:00,3.311589404666181e-11,1.1497194464659275e-12,3.756467205201112e-29,1.014582248951356e-12
2022-07-29 12:00:00,3.2962809156155086e-11,1.1935330703372625e-12,4.7824250759543423e-29,1.0094524728560974e-12
2022-07-29 13:00:00,3.280697410222011e-11,1.2839354918500733e-12,5.87963138362831e-29,1.0046571376907678e-12
2022-07-29 14:00:00,3.2642636825493784e-11,1.8098651488716908e-12,6.767800942614752e-29,1.0001595629639714e-12
2022-07-29 15:00:00,3.248069996203702e-11,2.801799402843958e-12,7.718642304462919e-29,9.959523696200415e-13
2022-07-29 16:00:00,3.231376014943131e-11,4.202898264468271e-12,8.692037914601682e-29,9.920379689240881e-13
2022-07-29 17:00:00,3.213323882737025e-11,5.755470555005447e-12,9.548464922420913e-29,9.883956708786088e-13
