time,SO4,SO2,DMS,HMS
2022-07-22 13:00:00,4.168870959694018e-10,3.36449396203062e-10,7.055563913849211e-30,2.361041794495609e-11
2022-07-22 14:00:00,4.1666499418472144e-10,3.4607296343756956e-10,8.821070381254474e-30,2.38303420053961e-11
2022-07-22 15:00:00,4.1601873531967163e-10,3.4837584578658537e-10,1.0385045751021532e-29,2.4296258934388704e-11
2022-07-22 16:00:00,4.1592989429176297e-10,3.4697159347566207e-10,1.1904554919435963e-29,2.466414914508948e-11
2022-07-22 17:00:00,4.146964108824865e-10,3.4503929520319784e-10,1.3419397161759973e-29,2.4939243651647997e-11
2022-07-22 18:00:00,4.1613879304352215e-10,3.437725886153285e-10,1.5150085499151425e-29,2.602084209832343e-11
2022-07-22 19:00:00,4.184867313060323e-10,3.4455322876578865e-10,1.7636691962279082e-29,2.69696177243654e-11
2022-07-22 20:00:00,4.199393599745376e-10,3.476532287443949e-10,2.2459632255861274e-29,2.7637818348650374e-11
2022-07-22 21:00:00,4.181711277725446e-10,3.533374804672734e-10,2.864075149205589e-29,2.723896937501161e-11
2022-07-22 22:00:00,4.178720702392415e-10,3.599199635208456e-10,3.507454850077775e-29,2.6703887875755915e-11
2022-07-22 23:00:00,4.1849716652350393e-10,3.580073537471542e-10,4.053895557038273e-29,2.6064513416885693e-11
2022-07-23 00:00:00,4.1976740581192834e-10,3.492878640238356e-10,4.4967197589764736e-29,2.5416249028556418e-11
2022-07-23 01:00:00,4.244450060864466e-10,3.3508726774179503e-10,4.832998215167498e-29,2.506980692298668e-11
2022-07-23 02:00:00,4.2852779171606176e-10,3.1943684813678106e-10,5.081134957842464e-29,2.4579111633766684e-11
2022-07-23 03:00:00,4.3304347628008837e-10,3.030222816771963e-10,5.310437940705274e-29,2.4242191339852082e-11
2022-07-23 04:00:00,4.3853650717859863e-10,2.893719188074349e-10,5.58736598153923e-29,2.4073581057248307e-11
2022-07-23 05:00:00,4.4368059444682775e-10,2.799227776389337e-10,5.967661540176324e-29,2.3979922611486907e-11
2022-07-23 06:00:00,4.4777299935513136e-10,2.737569608344223e-10,6.47670718783215e-29,2.4202275070896292e-11
2022-07-23 07:00:00,4.503986373007459e-10,2.7256548110056587e-10,7.099444473280419e-29,2.4558777687279606e-11
2022-07-23 08:00:00,4.515031621893594e-10,2.766098322120643e-10,7.762508731740757e-29,2.472940566054051e-11
2022-07-23 09:00:00,4.5023650583500345e-10,2.8496950561266633e-10,8.354843369392632e-29,2.47475623498878e-11
2022-07-23 10:00:00,4.468375570225352e-10,2.9626893074429385e-10,8.75268744490255e-29,2.4571899101029332e-11
2022-07-23 11:00:00,4.4336311225642795e-10,3.0443072314480405e-10,8.909095481109057e-29,2.4409989123483283e-11
2022-07-23 12:00:00,4.4209547080564945e-10,3.1482437542824273e-10,8.836273446298647e-29,2.458198898013844e-11
2022-07-23 13:00:00,4.400645965143133e-10,3.259183898239883e-10,8.565282314583972e-29,2.4664299537958684e-11
2022-07-23 14:00:00,4.3775595147819465e-10,3.334919718010865e-10,8.120770784390938e-29,2.4826184197619207e-11
2022-07-23 15:00:00,4.3617746711185106e-10,3.3669688648968535e-10,7.506798440586312e-29,2.5210355984269246e-11
2022-07-23 16:00:00,4.3350565199530764e-10,3.376154281443496e-10,6.773144560777988e-29,2.5352726873925964e-11
2022-07-23 17:00:00,4.2966791869060433e-10,3.344379774864577e-10,5.993240176889634e-29,2.5379054137921685e-11
2022-07-23 18:00:00,4.2705429575985705e-10,3.296299650918174e-10,5.209939476575995e-29,2.5857287976849435e-11
2022-07-23 19:00:00,4.2457839051492046e-10,3.297548466623861e-10,4.6724109094410736e-29,2.6213662991607158e-11
2022-07-23 20:00:00,4.2081529561759236e-10,3.3069247441973697e-10,4.9818371363166553e-29,2.647637044849634e-11
2022-07-23 21:00:00,4.152013827689651e-10,3.393704374365123e-10,5.450076272910409e-29,2.608330258879783e-11
2022-07-23 22:00:00,4.089116559302009e-10,3.7637582351604156e-10,5.828377945123632e-29,2.5006829323649205e-11
2022-07-23 23:00:00,4.0563696601114484e-10,3.813358870786596e-10,6.06449689696275e-29,2.4472257398318647e-11
2022-07-24 00:00:00,4.0384023498031366e-10,3.6169577033447713e-10,6.074399715604359e-29,2.3854691528177062e-11
2022-07-24 01:00:00,4.0604613708404046e-10,3.442106344664451e-10,5.917131304979937e-29,2.3516759788286528e-11
2022-07-24 02:00:00,4.087688890364062e-10,3.287689960124443e-10,5.685905219150308e-29,2.2972968370309548e-11
2022-07-24 03:00:00,4.125772942689385e-10,3.168187875096188e-10,5.462523651623838e-29,2.244702557611616e-11
2022-07-24 04:00:00,4.181927097118866e-10,3.099341899420848e-10,5.29377540209669e-29,2.2111925713406244e-11
2022-07-24 05:00:00,4.244815923381184e-10,3.0653822193890695e-10,5.236302613895621e-29,2.1920497676121083e-11
2022-07-24 06:00:00,4.316292576069133e-10,3.0430602999072917e-10,5.313696353067246e-29,2.2117147313288215e-11
2022-07-24 07:00:00,4.3877864173286025e-10,3.05150685809901e-10,5.503018431945197e-29,2.255864358836324e-11
2022-07-24 08:00:00,4.440869513597318e-10,3.1177368074949083e-10,5.718161445323425e-29,2.2929296573454627e-11
2022-07-24 09:00:00,4.482071558363569e-10,3.196263520266067e-10,5.828830698941964e-29,2.3297625983175007e-11
2022-07-24 10:00:00,4.5077250724201425e-10,3.282789471149262e-10,5.680213112843656e-29,2.353186614902382e-11
2022-07-24 11:00:00,4.53237234628492e-10,3.436136669081987e-10,5.286605184653347e-29,2.3751496227872545e-11
2022-07-24 12:00:00,4.5613467476540775e-10,3.4879071020829545e-10,4.741474365102175e-29,2.4387178312393274e-11
2022-07-24 13:00:00,4.5792381061233097e-10,3.5634684498038897e-10,4.129657888741259e-29,2.4840762478086873e-11
2022-07-24 14:00:00,4.5809387128452173e-10,3.6600405914710004e-10,3.5066157207518805e-29,2.5181387087781037e-11
2022-07-24 15:00:00,4.613713942039665e-10,3.6210511921848713e-10,2.919282703373361e-29,2.6438821058687982e-11
2022-07-24 16:00:00,4.636790850954916e-10,3.612291879636186e-10,2.4056173415210594e-29,2.7089831426896517e-11
2022-07-24 17:00:00,4.659138316682328e-10,3.5930145637673626e-10,1.9668117832016755e-29,2.7644424711090685e-11
2022-07-24 18:00:00,4.687876627400154e-10,3.568545529042112e-10,1.6010646600360805e-29,2.844991316255788e-11
2022-07-24 19:00:00,4.707264396315745e-10,3.590359400246761e-10,1.3377806482098647e-29,2.8992909403076143e-11
2022-07-24 20:00:00,4.725743918606321e-10,3.7112065717785016e-10,1.4183367078540758e-29,2.941840071726745e-11
2022-07-24 21:00:00,4.712258537968263e-10,3.750134306915547e-10,1.587908083014836e-29,2.861568994408796e-11
2022-07-24 22:00:00,4.69205668413929e-10,3.8047194044200493e-10,1.7142454928328322e-29,2.8070099084540888e-11
2022-07-24 23:00:00,4.643239722715075e-10,3.697487925937214e-10,1.7805029376036786e-29,2.6944497900335265e-11
2022-07-25 00:00:00,4.59845383824122e-10,3.54671852860971e-10,1.763033026813932e-29,2.5888581202386296e-11
2022-07-25 01:00:00,4.5957966541719334e-10,3.430661089351609e-10,1.6818348060353732e-29,2.523809027460108e-11
2022-07-25 02:00:00,4.6038567418442165e-10,3.2992062129752373e-10,1.58454473523568e-29,2.4632394664877917e-11
2022-07-25 03:00:00,4.624577930185729e-10,3.166923923123184e-10,1.4963086438846466e-29,2.414213780586189e-11
2022-07-25 04:00:00,4.661101524001581e-10,3.0690924861546736e-10,1.4364855497565778e-29,2.39005358912441e-11
2022-07-25 05:00:00,4.692668741255637e-10,3.0052716107611013e-10,1.413463088061068e-29,2.3826011219811513e-11
2022-07-25 06:00:00,4.73265270798649e-10,2.9680869373024835e-10,1.4319468118800118e-29,2.4177448407773202e-11
2022-07-25 07:00:00,4.772902491459116e-10,2.9715360078641654e-10,1.4881160431829856e-29,2.4717678946682452e-11
2022-07-25 08:00:00,4.803024461768456e-10,3.0541543668787517e-10,1.572296162150023e-29,2.5095439699541836e-11
2022-07-25 09:00:00,4.806041894583702e-10,3.1493237206311054e-10,1.6354523758984505e-29,2.546678468571704e-11
2022-07-25 10:00:00,4.79838666515588e-10,3.302064173171195e-10,1.6094732171009953e-29,2.5749338609325984e-11
2022-07-25 11:00:00,4.782634754409624e-10,3.44016944879852e-10,1.5039139416481127e-29,2.5951212705500677e-11
2022-07-25 12:00:00,4.799869371622866e-10,3.509927103692843e-10,1.3590792421453224e-29,2.6907566902062428e-11
2022-07-25 13:00:00,4.814288679825566e-10,3.586165913456399e-10,1.2030988551648674e-29,2.775803330938144e-11
2022-07-25 14:00:00,4.824172271608778e-10,3.6381924360375024e-10,1.0602334363179993e-29,2.848776756946193e-11
2022-07-25 15:00:00,4.885583115375933e-10,3.6545841809419737e-10,9.37387020767133e-30,3.0105209779988195e-11
2022-07-25 16:00:00,4.920840108858305e-10,3.713490686596856e-10,8.162377246205313e-30,3.0959961618045636e-11
2022-07-25 17:00:00,4.941404528099141e-10,3.742538947005094e-10,7.106989061958649e-30,3.162527533144453e-11
2022-07-25 18:00:00,4.994891509431931e-10,3.7347450543706565e-10,6.332570868747831e-30,3.301709871854371e-11
2022-07-25 19:00:00,5.030687352506955e-10,3.7147897412506483e-10,5.2689548440500945e-30,3.380478767504304e-11
2022-07-25 20:00:00,5.062143268127696e-10,3.725524714041611e-10,5.2127590513250886e-30,3.4483619109641105e-11
2022-07-25 21:00:00,5.010412563119664e-10,3.7143155190090743e-10,5.9041184670244576e-30,3.3737549530954626e-11
2022-07-25 22:00:00,4.969900463704857e-10,3.8995843488133104e-10,6.366941483794882e-30,3.287596780582122e-11
2022-07-25 23:00:00,4.883015409757503e-10,3.8423321150335776e-10,6.665430275975178e-30,3.1042349109395136e-11
2022-07-26 00:00:00,4.810958477298857e-10,3.632980560638442e-10,6.73932456480329e-30,2.967550464054341e-11
2022-07-26 01:00:00,4.797984472385898e-10,3.5009695892242413e-10,6.59233392674393e-30,2.891127973660928e-11
2022-07-26 02:00:00,4.801532191207246e-10,3.3688206381235845e-10,6.410343516347229e-30,2.8272292735717913e-11
2022-07-26 03:00:00,4.826417035188531e-10,3.258947696198922e-10,6.307822065806164e-30,2.7800176947943268e-11
2022-07-26 04:00:00,4.866883107070345e-10,3.1695668977711773e-10,6.441362620123451e-30,2.7591402984136014e-11
2022-07-26 05:00:00,4.901932598162094e-10,3.103312257417846e-10,6.918873151460968e-30,2.7478619859026342e-11
2022-07-26 06:00:00,4.946583789629234e-10,3.062764239358417e-10,7.969560883680791e-30,2.7578648623566904e-11
2022-07-26 07:00:00,4.984671298742672e-10,3.082977570546769e-10,9.70826060981444e-30,2.765029852870593e-11
2022-07-26 08:00:00,4.993528160382209e-10,3.152833103464165e-10,1.233097700792902e-29,2.7577085454769255e-11
2022-07-26 09:00:00,4.99260930725938e-10,3.2715212513762296e-10,1.596985577358334e-29,2.7407060448871112e-11
2022-07-26 10:00:00,4.981989895888473e-10,3.40214175435627e-10,2.0482190758753176e-29,2.7128351244778517e-11
2022-07-26 11:00:00,4.960877309348668e-10,3.5047655905730867e-10,2.596536690268599e-29,2.6907470262599233e-11
2022-07-26 12:00:00,4.961936320227371e-10,3.573235872086955e-10,3.304633974744243e-29,2.69284819020659e-11
2022-07-26 13:00:00,4.95652033257447e-10,3.64532500721758e-10,4.266457868064185e-29,2.6855663883907747e-11
2022-07-26 14:00:00,4.944306535053512e-10,3.6994900156679686e-10,5.377092051237247e-29,2.6832127775762257e-11
2022-07-26 15:00:00,4.953586024580475e-10,3.704215407596386e-10,6.680589364824721e-29,2.7206211127981713e-11
2022-07-26 16:00:00,4.939422021966667e-10,3.688526245073425e-10,8.31511440044779e-29,2.7268678209061757e-11
2022-07-26 17:00:00,4.914042157806614e-10,3.60853960986781e-10,1.0409962541123202e-28,2.7144695590477557e-11
2022-07-26 18:00:00,4.930658080741662e-10,3.574903493720784e-10,1.2985297406157468e-28,2.7609467324121464e-11
2022-07-26 19:00:00,4.951273856492708e-10,3.5290653555075727e-10,1.5903583113789045e-28,2.7997823816493662e-11
2022-07-26 20:00:00,4.962312463886306e-10,3.5237482317076807e-10,2.1942814724598085e-28,2.822012929292735e-11
2022-07-26 21:00:00,4.928872902699077e-10,3.6489663306889454e-10,3.1025861050132396e-28,2.7985603288663205e-11
2022-07-26 22:00:00,4.887923281975142e-10,3.975209300677716e-10,4.213242839111192e-28,2.733559189139904e-11
2022-07-26 23:00:00,4.856694310508292e-10,3.959932811932385e-10,5.560958876718649e-28,2.6278212422675836e-11
2022-07-27 00:00:00,4.816476094008992e-10,3.8638388504664663e-10,7.380137208555259e-28,2.5230909433027572e-11
2022-07-27 01:00:00,4.788884887959941e-10,3.728677882668106e-10,9.343988975677389e-28,2.4491902352051135e-11
2022-07-27 02:00:00,4.759444869663052e-10,3.588165173243707e-10,1.1627009356264678e-27,2.3687395025670752e-11
2022-07-27 03:00:00,4.738469570836927e-10,3.4461112708210486e-10,1.4484935024470281e-27,2.302823187721553e-11
2022-07-27 04:00:00,4.742701139683815e-10,3.332926473661211e-10,1.814285815918934e-27,2.258368420419256e-11
2022-07-27 05:00:00,4.742113123799545e-10,3.25746522088276e-10,2.2914968740020146e-27,2.2195325380634905e-11
2022-07-27 06:00:00,4.753803139425234e-10,3.2142998975957417e-10,2.9093303883316125e-27,2.2122066254225832e-11
2022-07-27 07:00:00,4.768557023221965e-10,3.2209984606048865e-10,3.664936670379193e-27,2.210189788423739e-11
2022-07-27 08:00:00,4.765499259785041e-10,3.283017656748971e-10,4.521507595471673e-27,2.2001031743796605e-11
2022-07-27 09:00:00,4.76616466085599e-10,3.4021228145948386e-10,5.4069736058182494e-27,2.2073704792072046e-11
2022-07-27 10:00:00,4.768415468281996e-10,3.565547294167303e-10,6.134047275018473e-27,2.2154205403029507e-11
2022-07-27 11:00:00,4.765447635231444e-10,3.698257043060916e-10,6.559248553911259e-27,2.221126387275674e-11
2022-07-27 12:00:00,4.772948384139991e-10,3.7784887386320165e-10,6.695183738429357e-27,2.2601150700454604e-11
2022-07-27 13:00:00,4.768337895848014e-10,3.8618412626712714e-10,6.593037842362573e-27,2.2782585529329602e-11
2022-07-27 14:00:00,4.762767738916188e-10,3.917373562824159e-10,6.291383570386489e-27,2.2875862690105895e-11
2022-07-27 15:00:00,4.753499589165038e-10,3.9092463579347884e-10,5.792302228764411e-27,2.3203637105263503e-11
2022-07-27 16:00:00,4.756035384578566e-10,3.898864329969638e-10,5.143986878691886e-27,2.3531073468283667e-11
2022-07-27 17:00:00,4.747885140904551e-10,3.88829821548016e-10,4.482500334300247e-27,2.3750139751607635e-11
2022-07-27 18:00:00,4.731068294889524e-10,3.859120770280201e-10,3.783697502022989e-27,2.3830964289545963e-11
2022-07-27 19:00:00,4.70150924224579e-10,3.8518310589560575e-10,3.1196936051908015e-27,2.3712644925574647e-11
2022-07-27 20:00:00,4.672371516184997e-10,3.8524194143157374e-10,3.141990793540654e-27,2.358985493659732e-11
2022-07-27 21:00:00,4.6127967849527534e-10,3.9206904925638177e-10,3.4356768192179974e-27,2.2960827279065652e-11
2022-07-27 22:00:00,4.5359857739909827e-10,3.975867813809068e-10,3.6107907345527634e-27,2.2129088133401588e-11
2022-07-27 23:00:00,4.4636715295375454e-10,4.0258545273257404e-10,3.634185765641525e-27,2.1074460137349393e-11
2022-07-28 00:00:00,4.4062148611470205e-10,3.981397018456214e-10,3.444895000059615e-27,2.0299695653839405e-11
2022-07-28 01:00:00,4.385226333368806e-10,3.878852399036083e-10,3.1251633402185557e-27,1.9749895759140445e-11
2022-07-28 02:00:00,4.374774601206133e-10,3.7210851426729543e-10,2.778142872378958e-27,1.9272294115170432e-11
2022-07-28 03:00:00,4.371473092963748e-10,3.547263114108529e-10,2.4528614641862286e-27,1.9036320459832806e-11
2022-07-28 04:00:00,4.382495263651082e-10,3.4011896203654155e-10,2.193056030200763e-27,1.8942733786645563e-11
2022-07-28 05:00:00,4.397537572829663e-10,3.32014079004729e-10,2.011180336867882e-27,1.8858070193142615e-11
2022-07-28 06:00:00,4.410504591784443e-10,3.2524497617205484e-10,1.9034333599721805e-27,1.899936752551333e-11
2022-07-28 07:00:00,4.42579814167426e-10,3.2396760052231625e-10,1.8624927472799128e-27,1.917169956478176e-11
2022-07-28 08:00:00,4.418684768519752e-10,3.2801265548954986e-10,1.8675944790029646e-27,1.9276292436305977e-11
2022-07-28 09:00:00,4.401368623498049e-10,3.330311778358917e-10,1.888685036777743e-27,1.947999236454098e-11
2022-07-28 10:00:00,4.365001891565525e-10,3.429080291967021e-10,1.8427117616100588e-27,1.948992097373878e-11
2022-07-28 11:00:00,4.325272040087311e-10,3.505226128953091e-10,1.6937654543842546e-27,1.9449885055235744e-11
2022-07-28 12:00:00,4.316031399232078e-10,3.49962781889022e-10,1.4866084274730948e-27,2.0001317347361896e-11
2022-07-28 13:00:00,4.301395214107684e-10,3.509525454760563e-10,1.2640036519703045e-27,2.0234877708440447e-11
2022-07-28 14:00:00,4.2794148679936565e-10,3.509338233072423e-10,1.0561845654969156e-27,2.0411930182045192e-11
2022-07-28 15:00:00,4.269528160152772e-10,3.506507256480041e-10,8.68384759302688e-28,2.0902049995689085e-11
2022-07-28 16:00:00,4.2414033831839694e-10,3.469726303430997e-10,7.143320172117822e-28,2.116165500061593e-11
2022-07-28 17:00:00,4.214617519181279e-10,3.4177262757854475e-10,5.937928420360795e-28,2.1333927995302433e-11
2022-07-28 18:00:00,4.1798785391563273e-10,3.3475960940528103e-10,4.8873045061275725e-28,2.1634257060187105e-11
2022-07-28 19:00:00,4.147350755972644e-10,3.300174685266176e-10,4.0074205007421645e-28,2.1900981961872368e-11
2022-07-28 20:00:00,4.128193430074152e-10,3.2710029459400715e-10,4.201040934214479e-28,2.1957013853524795e-11
2022-07-28 21:00:00,4.0847554756944774e-10,3.3202853098341286e-10,5.120598403580183e-28,2.1255703312533668e-11
2022-07-28 22:00:00,4.054238002304868e-10,3.37120011976601e-10,5.951603649114575e-28,2.0512968692682938e-11
2022-07-28 23:00:00,4.0037300761447527e-10,3.3770120866187654e-10,6.599744621567788e-28,1.909175418375226e-11
2022-07-29 00:00:00,3.949554316269983e-10,3.2404784990220923e-10,6.906361449545878e-28,1.7998696453233214e-11
2022-07-29 01:00:00,3.9150075398218987e-10,3.0485907966195114e-10,6.842005540953858e-28,1.754084954241617e-11
2022-07-29 02:00:00,3.851115159496388e-10,2.8605069468755765e-10,6.5903419751148305e-28,1.6865812037399535e-11
2022-07-29 03:00:00,3.8231040903273523e-10,2.7035463804343857e-10,6.308977477966916e-28,1.6502339022766037e-11
2022-07-29 04:00:00,3.820366554861948e-10,2.5817622543860416e-10,6.094187370095185e-28,1.6486238106338645e-11
2022-07-29 05:00:00,3.8225807660967976e-10,2.4946765879060124e-10,5.948447166378951e-28,1.6572734584848225e-11
2022-07-29 06:00:00,3.8524864867174984e-10,2.4525760486931986e-10,5.974626640084452e-28,1.6943125085341897e-11
2022-07-29 07:00:00,3.8962746881269775e-10,2.464390149760399e-10,6.165051781083025e-28,1.7329815761673346e-11
2022-07-29 08:00:00,3.920184142560994e-10,2.5534482412857154e-10,6.451953228238506e-28,1.7487138636164005e-11
2022-07-29 09:00:00,3.9248800475064445e-10,2.6837932097002594e-10,6.751940206895277e-28,1.7517152779879503e-11
2022-07-29 10:00:00,3.925513480436754e-10,2.8549444653324716e-10,6.666288428713734e-28,1.744744020871923e-11
2022-07-29 11:00:00,3.9176133013051796e-10,3.0078837222616216e-10,6.030191424219201e-28,1.7375950329538035e-11
2022-07-29 12:00:00,3.932587477605864e-10,3.1095225723538143e-10,5.231282527484176e-28,1.7926474830073722e-11
2022-07-29 13:00:00,3.9473975577912687e-10,3.213423507373675e-10,4.414373885831528e-28,1.837452255951899e-11
2022-07-29 14:00:00,3.953057930494942e-10,3.288424761078901e-10,3.666305409954009e-28,1.8715400556277558e-11
2022-07-29 15:00:00,3.9792444911577694e-10,3.2524691488777816e-10,2.978239106851869e-28,1.9919511072196126e-11
2022-07-29 16:00:00,3.9942961176015127e-10,3.2088436950358664e-10,2.3835455328143907e-28,2.089329197184793e-11
2022-07-29 17:00:00,4.0030173766038524e-10,3.1267329434498877e-10,1.8731470662706338e-28,2.170671590780218e-11
2022-07-29 18:00:00,4.030845330184842e-10,3.0312131858794347e-10,1.4499401462970683e-28,2.290543926487648e-11
2022-07-29 19:00:00,4.0470625716411904e-10,2.991769003924387e-10,1.1248636563269753e-28,2.3841951718003933e-11
2022-07-29 20:00:00,4.0529838788094225e-10,2.9434414560981734e-10,1.0624158044054835e-28,2.4644148348305508e-11
