time,UT_SO4_frac,SO4_zc(km)
2022-07-23 18:00:00,0.905653475193298,1.4162526926053702
2022-07-23 19:00:00,0.9057456337975898,1.420939292350926
2022-07-23 20:00:00,0.9056960510914178,1.426933321384872
2022-07-23 21:00:00,0.9057953504257651,1.4312083564803662
2022-07-23 22:00:00,0.9058352059369291,1.433895689402701
2022-07-23 23:00:00,0.9062734532198541,1.4349634688132484
2022-07-24 00:00:00,0.9070715851840359,1.4349381978041182
2022-07-24 01:00:00,0.9077397940355618,1.4346341829509612
2022-07-24 02:00:00,0.9085953329051705,1.4360995500846891
2022-07-24 03:00:00,0.9095037736733034,1.4381719924109266
2022-07-24 04:00:00,0.9104041589963398,1.4386806045646798
2022-07-24 05:00:00,0.9112893758045206,1.438177384321849
2022-07-24 06:00:00,0.9121263740296353,1.43713793220391
2022-07-24 07:00:00,0.9127566876067226,1.4339984050802599
2022-07-24 08:00:00,0.9131224538578907,1.431996406806612
2022-07-24 09:00:00,0.9132870997526266,1.4320271089389163
2022-07-24 10:00:00,0.9135242940495792,1.4331433957344906
2022-07-24 11:00:00,0.9140139506634583,1.4333606610566834
2022-07-24 12:00:00,0.9145946308594383,1.432436569659208
2022-07-24 13:00:00,0.9152742937166042,1.4321283840121388
2022-07-24 14:00:00,0.9157837319395858,1.4334932185926885
2022-07-24 15:00:00,0.9164402726820912,1.4345163966721055
2022-07-24 16:00:00,0.9170655296374617,1.4354301655473434
2022-07-24 17:00:00,0.9176242825476,1.436762061210994
2022-07-24 18:00:00,0.9183165546528399,1.437090848654001
2022-07-24 19:00:00,0.9188151537293235,1.4382892909809335
2022-07-24 20:00:00,0.9189768095623088,1.4401255225515057
2022-07-24 21:00:00,0.9191750800118569,1.4418308098689412
2022-07-24 22:00:00,0.9194355835947511,1.4432094252929437
2022-07-24 23:00:00,0.9199230118191212,1.4443584038909845
2022-07-25 00:00:00,0.9206168005213082,1.446736852159854
2022-07-25 01:00:00,0.9213865872731345,1.4484231045237126
2022-07-25 02:00:00,0.9222584679485955,1.4510532375794445
2022-07-25 03:00:00,0.9231239316272494,1.4542958885506325
2022-07-25 04:00:00,0.9238449873649215,1.45593214648678
2022-07-25 05:00:00,0.9243467510489671,1.4574613878712441
2022-07-25 06:00:00,0.9248229730490591,1.4585869642093594
2022-07-25 07:00:00,0.9251339800637752,1.4567480436633473
2022-07-25 08:00:00,0.9250441687270693,1.4554776399456437
2022-07-25 09:00:00,0.9247006670479675,1.4564546180891802
2022-07-25 10:00:00,0.9244077764999996,1.4580469852663067
2022-07-25 11:00:00,0.9241879743505573,1.4606378125633632
2022-07-25 12:00:00,0.9240126641517094,1.4619239904384196
2022-07-25 13:00:00,0.9239552205503585,1.4632310421706858
2022-07-25 14:00:00,0.9239753333862114,1.4649804453417048
2022-07-25 15:00:00,0.9242287426910194,1.4641809796919647
2022-07-25 16:00:00,0.924512299910288,1.4636789763052553
2022-07-25 17:00:00,0.9248346824075907,1.463172388216558
2022-07-25 18:00:00,0.9252297302601796,1.4616330911071322
2022-07-25 19:00:00,0.9255838200455997,1.4602368325812578
2022-07-25 20:00:00,0.9256369628211601,1.4597399843458592
2022-07-25 21:00:00,0.9259218830518181,1.4584878302043764
2022-07-25 22:00:00,0.9263159037872009,1.4560626282024953
2022-07-25 23:00:00,0.9267618568327411,1.4544201938725707
2022-07-26 00:00:00,0.9272815714554803,1.4537347756434529
2022-07-26 01:00:00,0.9277966292607097,1.452549562365148
2022-07-26 02:00:00,0.9281483740931904,1.4519750308647266
2022-07-26 03:00:00,0.9283427142596027,1.4509395476024138
2022-07-26 04:00:00,0.9282006496069536,1.4476872996732733
2022-07-26 05:00:00,0.9280374359341185,1.4448808056933695
2022-07-26 06:00:00,0.9277349560457486,1.441428710489866
2022-07-26 07:00:00,0.9268390914542913,1.4365708976912155
2022-07-26 08:00:00,0.9258350684178215,1.4339133937894823
2022-07-26 09:00:00,0.9250262807749481,1.4318434457119518
2022-07-26 10:00:00,0.9241692718843884,1.4308793124697206
2022-07-26 11:00:00,0.9232615868068343,1.430787366165728
2022-07-26 12:00:00,0.922569417207014,1.4294837138395478
2022-07-26 13:00:00,0.9220566506615905,1.4282075700706942
2022-07-26 14:00:00,0.9214708879033365,1.4276128972402633
2022-07-26 15:00:00,0.9208897324912614,1.4273086977024512
2022-07-26 16:00:00,0.9203357288148021,1.4292652165942588
2022-07-26 17:00:00,0.9199308100808791,1.434113810843748
2022-07-26 18:00:00,0.919574652727886,1.4384179199165852
2022-07-26 19:00:00,0.9191720007825407,1.4408037326494012
2022-07-26 20:00:00,0.9189037341736008,1.4429371129350435
2022-07-26 21:00:00,0.9186220128869655,1.4451220722924478
2022-07-26 22:00:00,0.9182175597564664,1.4471355700395632
2022-07-26 23:00:00,0.9179083881451042,1.4480849889023686
2022-07-27 00:00:00,0.9175963085535099,1.449392165661321
2022-07-27 01:00:00,0.9172886403456063,1.451557802165324
2022-07-27 02:00:00,0.9172169759816989,1.4555893241593023
2022-07-27 03:00:00,0.9174936201347141,1.4603235729716197
2022-07-27 04:00:00,0.9179761522105466,1.4618466781186121
2022-07-27 05:00:00,0.9181550097374283,1.4638854927258915
2022-07-27 06:00:00,0.9184172734628976,1.4643862444900329
2022-07-27 07:00:00,0.9184344679374227,1.4630363371614623
2022-07-27 08:00:00,0.9182013102556363,1.4627229510125668
2022-07-27 09:00:00,0.9177904283017181,1.4622425843666058
2022-07-27 10:00:00,0.9173250968470716,1.4612617023559973
2022-07-27 11:00:00,0.9171018085421413,1.4597582648176113
2022-07-27 12:00:00,0.9167786737154354,1.4588529137199922
2022-07-27 13:00:00,0.9163245717687442,1.4593264813361648
2022-07-27 14:00:00,0.9158670445344265,1.4598418953319117
2022-07-27 15:00:00,0.9154340101228712,1.4614556775658571
2022-07-27 16:00:00,0.9149187439550635,1.4633956797288574
2022-07-27 17:00:00,0.914367288847999,1.4664842834085499
2022-07-27 18:00:00,0.913833037942038,1.4690482577230122
2022-07-27 19:00:00,0.9132257355373951,1.471165954821485
2022-07-27 20:00:00,0.9126030238695327,1.4724523228335527
2022-07-27 21:00:00,0.911774733025075,1.4742964547675474
2022-07-27 22:00:00,0.9108413071149548,1.4749418914576196
2022-07-27 23:00:00,0.9099250070459222,1.4746196406312124
2022-07-28 00:00:00,0.9091707226885509,1.471814780296568
2022-07-28 01:00:00,0.9086255613095758,1.466729806317347
2022-07-28 02:00:00,0.9082939764781197,1.4626685100903682
2022-07-28 03:00:00,0.9083369779100112,1.4584785647587568
2022-07-28 04:00:00,0.9085594370369203,1.453157769999002
2022-07-28 05:00:00,0.9086809325922618,1.4479579047047162
2022-07-28 06:00:00,0.9090883040266509,1.4426838720484383
2022-07-28 07:00:00,0.9094256049943314,1.436992085068251
2022-07-28 08:00:00,0.9095659596681711,1.4338940432643819
2022-07-28 09:00:00,0.9094178065736744,1.4318698842259652
2022-07-28 10:00:00,0.909176070698259,1.4329525325266799
2022-07-28 11:00:00,0.9089596153463455,1.434217793048786
2022-07-28 12:00:00,0.9086080507859132,1.4347728776179882
2022-07-28 13:00:00,0.9081803766060773,1.4352816224132352
2022-07-28 14:00:00,0.9077433396412559,1.43624425247568
2022-07-28 15:00:00,0.907317787955459,1.4356769622056693
2022-07-28 16:00:00,0.9067635953290972,1.4353366099898788
2022-07-28 17:00:00,0.9061990580401851,1.4349052074798416
2022-07-28 18:00:00,0.9056741199157617,1.4344246705713255
2022-07-28 19:00:00,0.9049858173407423,1.4341957608524412
2022-07-28 20:00:00,0.9042818506599181,1.4346505116956507
2022-07-28 21:00:00,0.9042195469767976,1.4340701808638268
2022-07-28 22:00:00,0.9043842450716778,1.4336457362942807
2022-07-28 23:00:00,0.9045346352601435,1.4337646950677696
2022-07-29 00:00:00,0.9047962495592703,1.435211603330946
2022-07-29 01:00:00,0.9048797925498112,1.4366082747760835
2022-07-29 02:00:00,0.9050942735918134,1.4428526277822535
2022-07-29 03:00:00,0.9054438721469343,1.4479978848848831
2022-07-29 04:00:00,0.9057941771761842,1.4501410861554425
2022-07-29 05:00:00,0.9061235365338376,1.4507871230318778
2022-07-29 06:00:00,0.906768021902628,1.4479616892090785
2022-07-29 07:00:00,0.9073682060299901,1.4408389562502517
2022-07-29 08:00:00,0.9076194319552174,1.4352177154500991
2022-07-29 09:00:00,0.9074707902397249,1.4318777507514877
2022-07-29 10:00:00,0.9073135826965262,1.4294335760266867
2022-07-29 11:00:00,0.907173214083169,1.427854218822212
2022-07-29 12:00:00,0.9072031905606921,1.424748362152382
2022-07-29 13:00:00,0.9072488922158527,1.4219711405226862
2022-07-29 14:00:00,0.9073788262328243,1.4202397241502294
2022-07-29 15:00:00,0.9076762754405667,1.4175417469324392
2022-07-29 16:00:00,0.9079138513321914,1.4157131256852198
2022-07-29 17:00:00,0.9081025018197167,1.414836406980564
2022-07-29 18:00:00,0.9084855513623721,1.4120720414531942
2022-07-29 19:00:00,0.9087443184711637,1.4099098514027384
2022-07-29 20:00:00,0.909036657341284,1.408059663731308
2022-07-29 21:00:00,0.9093295932807304,1.4058636177800519
2022-07-29 22:00:00,0.9095518767585684,1.4046674497494418
2022-07-29 23:00:00,0.9100318864059214,1.4062759042297013
2022-07-30 00:00:00,0.9103386273020677,1.4123352529957303
2022-07-30 01:00:00,0.9103311445649227,1.4229897567665697
2022-07-30 02:00:00,0.910483396433761,1.4368026735673989
2022-07-30 03:00:00,0.9108200908071946,1.4498105429111938
2022-07-30 04:00:00,0.9109919326048652,1.4607385890131348
2022-07-30 05:00:00,0.9108803836463866,1.469276692055292
2022-07-30 06:00:00,0.9109354621506841,1.4738186801178437
2022-07-30 07:00:00,0.9110944382610963,1.47313310621617
2022-07-30 08:00:00,0.9113642858197607,1.470850281105737
2022-07-30 09:00:00,0.9114294627372772,1.4702029062987092
2022-07-30 10:00:00,0.9111259476823501,1.4720378441348585
2022-07-30 11:00:00,0.9107746182786345,1.4736848821131414
2022-07-30 12:00:00,0.9101547432659058,1.4740027786281658
2022-07-30 13:00:00,0.9094714665507372,1.474759832518813
2022-07-30 14:00:00,0.9086908273650487,1.4770533194747149
2022-07-30 15:00:00,0.9079800632193709,1.4786743323397784
2022-07-30 16:00:00,0.9075002864765974,1.4789799640545371
2022-07-30 17:00:00,0.9070629411015263,1.4786597605974556
2022-07-30 18:00:00,0.9068192568767239,1.4756364357817395
2022-07-30 19:00:00,0.9066601999763171,1.473341384753984
2022-07-30 20:00:00,0.9064997142325691,1.4722015243435869
2022-07-30 21:00:00,0.9067621366207893,1.4704313967012304
2022-07-30 22:00:00,0.9067588349538646,1.4695475808893874
2022-07-30 23:00:00,0.9069234265214984,1.4683983205041649
2022-07-31 00:00:00,0.9074619807985679,1.467112276634129
2022-07-31 01:00:00,0.9083041462549486,1.4652882499010902
2022-07-31 02:00:00,0.909140853143461,1.4663911093462172
2022-07-31 03:00:00,0.9097321282725,1.4687027995260666
2022-07-31 04:00:00,0.9101846412445779,1.4693563097436795
2022-07-31 05:00:00,0.9103716819774214,1.469844846862289
2022-07-31 06:00:00,0.9105990336070086,1.4698366897438897
2022-07-31 07:00:00,0.9105935576448523,1.467372646047859
2022-07-31 08:00:00,0.9102470903551434,1.4660258701960946
2022-07-31 09:00:00,0.9099570771380038,1.4649644863152511
2022-07-31 10:00:00,0.9097689656674557,1.4645549686569057
2022-07-31 11:00:00,0.9093630545309541,1.4648365270819064
2022-07-31 12:00:00,0.9088908195685013,1.4647346835457862
2022-07-31 13:00:00,0.9079728957633414,1.4663209092661134
2022-07-31 14:00:00,0.9067421557107487,1.4696419958667415
2022-07-31 15:00:00,0.9055284803951957,1.4724810607757175
2022-07-31 16:00:00,0.904232258454089,1.4756079356512715
2022-07-31 17:00:00,0.902869373265029,1.4788130879991914
2022-07-31 18:00:00,0.9016115272720885,1.4806907167024193
2022-07-31 19:00:00,0.9006625830475503,1.4821894840739014
2022-07-31 20:00:00,0.8995194818815075,1.4849744904954958
2022-07-31 21:00:00,0.898863666998355,1.4867435253235215
2022-07-31 22:00:00,0.8984059894110087,1.487913326316045
2022-07-31 23:00:00,0.8982006184435811,1.4881761583679256
2022-08-01 00:00:00,0.8989049904915641,1.4870323671747734
2022-08-01 01:00:00,0.9000930167679724,1.485594612145708
2022-08-01 02:00:00,0.9013507991457185,1.4877039694144079
2022-08-01 03:00:00,0.9026435770470106,1.492512297276826
2022-08-01 04:00:00,0.9036549674834242,1.4940859235512494
2022-08-01 05:00:00,0.9044432438584012,1.4952919992554623
2022-08-01 06:00:00,0.9050758170432711,1.4964001679929693
2022-08-01 07:00:00,0.9051941126884564,1.4937250356485756
2022-08-01 08:00:00,0.9049786062150255,1.4923641769958553
2022-08-01 09:00:00,0.904314656196139,1.4931548467075908
2022-08-01 10:00:00,0.9034744676439475,1.4948791853723888
2022-08-01 11:00:00,0.9025180323413703,1.4962061291239754
2022-08-01 12:00:00,0.9016405557673709,1.4963237980977813
2022-08-01 13:00:00,0.9008095850489488,1.4963449374312097
2022-08-01 14:00:00,0.9000083472043593,1.4968830501263797
2022-08-01 15:00:00,0.8996234986567969,1.4971942202125248
2022-08-01 16:00:00,0.89954044692258,1.498078847834407
2022-08-01 17:00:00,0.8993762163724388,1.4996169902301857
2022-08-01 18:00:00,0.8992911895323841,1.5012893798565663
2022-08-01 19:00:00,0.8990151476271501,1.5038463851943278
2022-08-01 20:00:00,0.8987184323288577,1.5063216695339636
2022-08-01 21:00:00,0.8984800402290043,1.5085671687172637
2022-08-01 22:00:00,0.8983566171572708,1.5096396933453973
2022-08-01 23:00:00,0.8984409916131141,1.510783525822537
2022-08-02 00:00:00,0.8989871300013155,1.5138913834175676
2022-08-02 01:00:00,0.8996917895191947,1.5134582325869501
2022-08-02 02:00:00,0.9007680235493108,1.5136881737309769
2022-08-02 03:00:00,0.9019272726735665,1.5156693556258916
2022-08-02 04:00:00,0.9030558807522404,1.5159575468304811
2022-08-02 05:00:00,0.9040104300541665,1.5162737579167729
2022-08-02 06:00:00,0.9051431280890544,1.5150632819936645
2022-08-02 07:00:00,0.9059152509713254,1.5108320870032508
2022-08-02 08:00:00,0.9063046619546334,1.50933596444328
2022-08-02 09:00:00,0.9062479493798229,1.5094831160842972
2022-08-02 10:00:00,0.9060595560739935,1.510457838888775
2022-08-02 11:00:00,0.9060187532933,1.5107002184777918
2022-08-02 12:00:00,0.9058406664470037,1.509904614825784
2022-08-02 13:00:00,0.9055401652873328,1.5101134722081717
2022-08-02 14:00:00,0.9051818447391916,1.5111858962421958
2022-08-02 15:00:00,0.9048779634480559,1.5112204968143848
2022-08-02 16:00:00,0.9047433196280333,1.5119239548296752
2022-08-02 17:00:00,0.9047875274034779,1.5132915763796344
2022-08-02 18:00:00,0.9050582732845801,1.5133508163465719
2022-08-02 19:00:00,0.9054629404900104,1.5130334563803
2022-08-02 20:00:00,0.9060194779167645,1.5129095650698325
2022-08-02 21:00:00,0.9066004799867368,1.51208228582874
2022-08-02 22:00:00,0.9071922697347393,1.5108531578316333
2022-08-02 23:00:00,0.9080849220749836,1.5102488411267372
2022-08-03 00:00:00,0.9090355785210144,1.5082645567080262
2022-08-03 01:00:00,0.9100249166421492,1.503918102096193
2022-08-03 02:00:00,0.9110879841675513,1.5016668510372964
2022-08-03 03:00:00,0.9121460828858997,1.5020498343743793
2022-08-03 04:00:00,0.9130430424475525,1.5022792590265128
2022-08-03 05:00:00,0.9138698434331545,1.502355973238078
2022-08-03 06:00:00,0.9150739752749664,1.5013767191364473
2022-08-03 07:00:00,0.9158621306106124,1.4980019132501192
2022-08-03 08:00:00,0.9161860079462448,1.4951678599295697
2022-08-03 09:00:00,0.9162523497133522,1.4949362698503714
2022-08-03 10:00:00,0.9162299224593031,1.4972630888583223
2022-08-03 11:00:00,0.9160643238250935,1.5000993930078261
2022-08-03 12:00:00,0.9157151533388023,1.500309546529016
2022-08-03 13:00:00,0.9152171119889769,1.501219257588362
2022-08-03 14:00:00,0.9147203830133882,1.5025132813934285
2022-08-03 15:00:00,0.9141747958188676,1.5025897449704775
2022-08-03 16:00:00,0.9135364681247127,1.5038671567696906
2022-08-03 17:00:00,0.9129345112990963,1.5056692412778299
2022-08-03 18:00:00,0.9126665300703449,1.5043016954637336
2022-08-03 19:00:00,0.9124844031247579,1.5019881922638925
2022-08-03 20:00:00,0.9123001939538924,1.5004176341289002
2022-08-03 21:00:00,0.9124265939870089,1.4970044128257993
2022-08-03 22:00:00,0.9128748980472959,1.4930131766832517
2022-08-03 23:00:00,0.913451439064725,1.4909516537654548
2022-08-04 00:00:00,0.9143053257387864,1.488513704689348
2022-08-04 01:00:00,0.9152186827191127,1.4834397182948338
2022-08-04 02:00:00,0.9161600126779466,1.480339320605091
2022-08-04 03:00:00,0.9171816262358277,1.4772241717236925
2022-08-04 04:00:00,0.9180367758844729,1.4733131181573769
2022-08-04 05:00:00,0.9187352797032445,1.4689628876329222
2022-08-04 06:00:00,0.9193343403160674,1.462828251541752
2022-08-04 07:00:00,0.9198096195378728,1.4543257461484895
2022-08-04 08:00:00,0.9200724810233577,1.4475490495290402
2022-08-04 09:00:00,0.9201400887034972,1.4433273811841327
2022-08-04 10:00:00,0.9201855232513974,1.4420339925017698
2022-08-04 11:00:00,0.920251999079055,1.4411809457741347
2022-08-04 12:00:00,0.9203764942036454,1.4387989371381147
2022-08-04 13:00:00,0.92030761262031,1.438769864425646
2022-08-04 14:00:00,0.9201294804218191,1.4402457661573207
2022-08-04 15:00:00,0.9198244303471355,1.4418082768194285
2022-08-04 16:00:00,0.9193494034547894,1.4449114243466408
2022-08-04 17:00:00,0.9188211385787425,1.4487530974344316
2022-08-04 18:00:00,0.9183128876739349,1.451371333286675
2022-08-04 19:00:00,0.9176330154236862,1.4552280599170142
2022-08-04 20:00:00,0.9166341452853585,1.45994647258027
2022-08-04 21:00:00,0.9154363275683141,1.4649674776161945
2022-08-04 22:00:00,0.9141111352507943,1.4699027567503442
2022-08-04 23:00:00,0.9128988815648524,1.4745149516802696
2022-08-05 00:00:00,0.9119490131069448,1.477926123631748
2022-08-05 01:00:00,0.9110684599540965,1.479219151603064
2022-08-05 02:00:00,0.9102617484057796,1.4811230316625466
2022-08-05 03:00:00,0.9097105152398628,1.4818984401703341
2022-08-05 04:00:00,0.909100619500545,1.480888917594283
2022-08-05 05:00:00,0.9084721848538165,1.4803473533664062
2022-08-05 06:00:00,0.908062111235499,1.4797095739529416
2022-08-05 07:00:00,0.9073417292544418,1.4788360091600876
2022-08-05 08:00:00,0.9062837588660924,1.4806521407367204
2022-08-05 09:00:00,0.9052074143437522,1.4855289143187296
2022-08-05 10:00:00,0.9044471266800852,1.4919126153333497
2022-08-05 11:00:00,0.9038769936050236,1.498341677378835
2022-08-05 12:00:00,0.9033549117599686,1.504267600959825
2022-08-05 13:00:00,0.9028420582162838,1.5119609075029221
2022-08-05 14:00:00,0.902326329602201,1.5203069044692816
2022-08-05 15:00:00,0.9016770116788099,1.5270407866298186
2022-08-05 16:00:00,0.90075007075931,1.534073622963675
2022-08-05 17:00:00,0.8998530533239751,1.5405473886917964
2022-08-05 18:00:00,0.899081372244962,1.5448280976967823
2022-08-05 19:00:00,0.8984713818785667,1.5480488192688664
2022-08-05 20:00:00,0.8979445137775182,1.5507273780606239
2022-08-05 21:00:00,0.897759064995144,1.5510533799816848
2022-08-05 22:00:00,0.89804848256344,1.5491560060649108
2022-08-05 23:00:00,0.8984455866519494,1.5476829140960806
