lev,p_hPa,z_km,mean,p25,p50,p75
59,0.705956518650055,119.50150429056178,16344079519494.521,9456764209632.133,14981444729940.506,21277069222364.355
60,0.5462926030159002,124.26019209911512,11864751476539.184,6178046291749.176,9438820326248.54,15084139271279.1
61,0.4204235970973968,129.0678850820543,8648605666306.942,4015457282721.851,6203230590750.468,12435517562931.23
62,0.3217835724353792,134.07248354606006,6449157964179.059,2658622922958.632,4227975550928.618,10164609556048.86
63,0.24493755400180758,139.49182341933508,5167975089114.78,1704109859421.4626,2995397104230.6143,9253528063777.166
64,0.18542200326919586,145.53657974798668,4314262572795.286,1408084940902.5938,2012085415554.963,7531117717930.013
65,0.13959898054599765,151.93939327345697,3464533824932.7183,1080667513852.9305,1403809692721.9666,5921425510605.355
66,0.10452400892972945,158.88929696286775,2627475124792.055,705933141935.4675,1016944854003.7692,4164334646139.387
67,0.07767251133918768,165.48256960765983,1632251463209.1936,422297986696.29584,674235026528.3071,2137416266384.142
68,0.056792508810758584,171.42659336444058,689610467961.2156,220329230118.93866,362454973341.0757,823843828199.7051
69,0.04014250636100761,177.6333305500759,261363372614.8709,91026722646.9473,151482255920.55414,333853424247.8398
70,0.02635000087320806,187.62940859763327,92630045370.05486,34820631315.01247,55646699393.61154,132031850216.33522
71,0.014999999664723887,209.86898406193973,26348443779.148205,12626021829.216158,20536359254.32121,39912582984.17363
