lev,p_hPa,z_km,mean,p25,p50,p75
0,986.5142019716236,0.23374999121664047,1.692302812771901e+22,1.3353629231533231e+22,1.5363265170351243e+22,2.079407622113972e+22
1,971.6244310048473,0.36625663400749947,1.684995286598451e+22,1.3103960356945872e+22,1.5667323655311097e+22,2.075767717546546e+22
2,956.7542402749618,0.5001096160252074,1.7050948846259882e+22,1.3086103710649e+22,1.6274162148623486e+22,2.124795812484594e+22
3,941.8841473755075,0.6358236496946832,1.6957091983854135e+22,1.2846812461722583e+22,1.5971510953695997e+22,2.109333868227174e+22
4,927.0137936180281,0.7737023136984883,1.6428396357331643e+22,1.2397450032447719e+22,1.5174127529992764e+22,2.060890863077009e+22
5,912.1431877107561,0.9140599557728831,1.5366767464337482e+22,1.1988502074178329e+22,1.4442735732735345e+22,1.894944401528872e+22
6,897.2725265381572,1.056517394691973,1.403738926639639e+22,1.110731659159174e+22,1.3711851061363285e+22,1.6615895475365301e+22
7,882.4015480213002,1.200972749516894,1.2781411923847113e+22,1.034048608571257e+22,1.2804961940411538e+22,1.4833226912390583e+22
8,867.5303567964003,1.3475120190675405,1.1628833097546813e+22,9.549322875734147e+21,1.1738812775886655e+22,1.3339827226963972e+22
9,852.6592652163091,1.4962539028284811,1.046878901819397e+22,8.632594442886371e+21,1.06888417967993e+22,1.1897171480114073e+22
10,837.7879949747113,1.6472308870137926,9.349910323820308e+21,7.723234575076716e+21,9.686167417599094e+21,1.0481664551194429e+22
11,822.9164001887356,1.8005751816165532,8.291848725639685e+21,6.906421777709511e+21,8.591490924746411e+21,9.234821931354768e+21
12,805.5656263644386,1.9827939680123745,7.265651820743308e+21,6.263909856816027e+21,7.495980149666134e+21,8.036513081583116e+21
13,783.256871457526,2.2224936871622756,6.194482289899564e+21,5.43213978579028e+21,6.309256901958127e+21,6.760916067063813e+21
14,758.4695103909143,2.4962949930620897,5.267196199101675e+21,4.71970672480408e+21,5.156865862195978e+21,5.787542227314797e+21
15,733.6809880795391,2.77814138452743,4.59475694672317e+21,4.101918554414235e+21,4.2996152981353776e+21,5.104890554069325e+21
16,708.8908488634015,3.067972755313559,4.1599422617522893e+21,3.4971623298148094e+21,3.994929976473923e+21,4.698757504796994e+21
17,684.1004760822683,3.3661126328894038,3.8721583744044955e+21,3.199887546337544e+21,3.774555414709351e+21,4.366658020506225e+21
18,653.1112285285492,3.753393324301299,3.6797213218965066e+21,3.057877327049162e+21,3.6056503801761093e+21,4.1031764982486826e+21
19,615.9205705120047,4.2379797038361025,3.504666189919384e+21,2.965652088315155e+21,3.297036580000532e+21,3.9070920163300286e+21
20,578.7272043823215,4.752775529501931,3.361377423494112e+21,2.8824507392406313e+21,3.179812470010133e+21,3.8352075470774904e+21
21,541.5297974405477,5.293982624262083,3.258493737388911e+21,2.8383611930874877e+21,3.130143887847504e+21,3.795183424368472e+21
22,504.3267976709419,5.866525051820845,3.201471768200957e+21,2.704230030621936e+21,3.245791058719943e+21,3.647969269305561e+21
23,467.1182254346348,6.4783499666903825,3.257968518434254e+21,2.7709428865279255e+21,3.346475474981151e+21,3.634406561797585e+21
24,429.9018516259439,7.130616001171602,3.427292495070684e+21,3.065321982657765e+21,3.4390685224910617e+21,3.746544863402492e+21
25,392.6748148107893,7.8276962056910495,3.5545483387596455e+21,3.1976463462241204e+21,3.461641750867058e+21,3.779751867701011e+21
26,355.4364121658684,8.582381437087088,3.4569882565950046e+21,3.1076565110896266e+21,3.331991639179003e+21,3.670499707445708e+21
27,312.2568471757569,9.510262026437415,3.1771259934050715e+21,2.8671343430326933e+21,3.06241572731459e+21,3.381456080645107e+21
28,266.2024287155883,10.602168136966553,2.8483223115507664e+21,2.5807361247439073e+21,2.8734692432828605e+21,3.0913170918034605e+21
29,226.40807678064118,11.660990898666412,2.5764845582013107e+21,2.2784898258131254e+21,2.6050924672086085e+21,2.792036838417686e+21
30,192.52002788560424,12.736811932907898,2.4670313547553026e+21,2.1760304196439714e+21,2.490746173394475e+21,2.734169458790835e+21
31,163.6614990234374,13.78656633117675,2.665228193054784e+21,2.335019547859925e+21,2.653596356686332e+21,3.0213432431080196e+21
32,139.11500549316403,14.787671064298221,3.170476642712016e+21,2.9271355001101416e+21,3.219186827901613e+21,3.398358609401594e+21
33,118.25,15.906170270258151,3.7926060487606906e+21,3.6196244294039597e+21,3.7867743298707815e+21,3.917965513249157e+21
34,100.51435089111324,17.24273064490245,4.145969964267222e+21,4.05340666439057e+21,4.1560105864003705e+21,4.207411078039955e+21
35,85.43901824951189,18.813372559902348,4.065801724805627e+21,4.0032404264884476e+21,4.0819183826777135e+21,4.123396229176477e+21
36,72.55786132812501,20.65052603534648,3.8237870162223516e+21,3.790119918150882e+21,3.803062670371706e+21,3.840122203202139e+21
37,61.495662689209006,22.74331462627693,3.6546971724400086e+21,3.614025932915826e+21,3.6487178254215597e+21,3.7022552990431125e+21
38,52.015911102294844,24.86505040859316,3.7568574021081304e+21,3.700946570565294e+21,3.73468463500818e+21,3.821730787963651e+21
39,43.90966415405282,27.052485734519244,4.257416661736951e+21,4.1777446750040967e+21,4.2978963604715875e+21,4.3248828435618626e+21
40,36.9927101135254,29.32647120258809,5.155272698724474e+21,5.129162845299155e+21,5.188809456972324e+21,5.217669926589949e+21
41,31.08891105651863,31.748905700260213,6.38200533508267e+21,6.307262574183955e+21,6.419919293129773e+21,6.482305031862651e+21
42,26.049108505249027,34.31199278898532,8.105598407350353e+21,7.965669936843009e+21,8.243533240014555e+21,8.357352406468301e+21
43,21.76100349426269,37.02114906529215,1.035750658107281e+22,1.0245573114422979e+22,1.0419726416008882e+22,1.054096424536288e+22
44,18.124349594116172,40.00166859906441,1.2356396938169504e+22,1.2081389403461065e+22,1.2232956426900912e+22,1.267329404463173e+22
45,15.05025005340576,43.13537659190267,1.3814856436979723e+22,1.3276684067663415e+22,1.3853008299929324e+22,1.4270927117031651e+22
46,12.460150718688988,46.41231625206779,1.4811936725049759e+22,1.3762338380454933e+22,1.501254450299993e+22,1.5792599334173597e+22
47,10.284920692443848,49.82768019095182,1.51882229556902e+22,1.3985595198333134e+22,1.5495047932160732e+22,1.6240875579740785e+22
48,8.45639133453367,53.56635280817698,1.4793616337456796e+22,1.4072261853684351e+22,1.505719739653753e+22,1.5778083696559165e+22
49,6.9183211326599094,57.94668908538693,1.3799796413953701e+22,1.2931173924078103e+22,1.3917983977590172e+22,1.4587426099956208e+22
50,5.631801128387452,62.66958728955136,1.2506194534442803e+22,1.1723113904661147e+22,1.2652539351640605e+22,1.3350141089183441e+22
51,4.561686038970957,67.91525438663359,1.1197818043538185e+22,1.0383971606711654e+22,1.1188033719726479e+22,1.203027823704902e+22
52,3.6765010356903076,73.3631121633128,9.918618019221146e+21,9.264889424921437e+21,9.800148696582855e+21,1.0653702650316844e+22
53,2.948321104049681,79.34230382171329,8.52539721644706e+21,7.787119699646565e+21,8.494427204830661e+21,9.199748490535702e+21
54,2.352590560913084,86.018857705306,7.095266253259128e+21,6.749731143689661e+21,7.015158069119951e+21,7.529194563544985e+21
55,1.867879986762998,93.22960225320968,5.787547707510367e+21,5.295669693278106e+21,5.839995164184281e+21,6.159391589873972e+21
56,1.475649952888488,100.60502256166222,4.5113501792598827e+21,4.0040938304145976e+21,4.633081918331083e+21,5.009759300580343e+21
