time,SO4_sfc_diff,SO2_sfc_diff,DMS_sfc_diff,HMS_sfc_diff,SS_sfc_diff,SF_sfc_diff,NK_sfc_diff
2022-07-21 01:00:00,2.6136810213008966e-11,3.3197699444350926e-11,4.901724499044616e-11,6.098887709399419e-13,-5.940191201507448e-14,6.495788818001184e-12,-1347591286.369545
2022-07-21 02:00:00,2.610081287001675e-11,3.4956848362756844e-11,4.493621568494985e-11,5.997127278759047e-13,-5.799354229058407e-14,6.5441285079834685e-12,-905404446.518158
2022-07-21 03:00:00,2.6363194079228053e-11,3.6052083388008493e-11,4.158155575351248e-11,5.867031530932836e-13,-5.725402223298865e-14,6.839005845840424e-12,-504004435.0806427
2022-07-21 04:00:00,2.6842621524911047e-11,3.6513893374403145e-11,3.9186042793180373e-11,5.730164792154593e-13,-5.789210484007193e-14,7.268358947788651e-12,-260298183.96055603
2022-07-21 05:00:00,2.735061953581983e-11,3.617271079163164e-11,3.7934456558923787e-11,5.61136748012354e-13,-5.896512598285264e-14,7.720124452520832e-12,-126505430.09279633
2022-07-21 06:00:00,2.7709960589587538e-11,3.4991257888398436e-11,3.8011700635647386e-11,5.558204429506879e-13,-6.007480824104748e-14,8.058813840531284e-12,-40867594.791885376
2022-07-21 07:00:00,2.7919873644975746e-11,3.327433571397643e-11,3.936198182748463e-11,5.536003806730912e-13,-6.183510534176485e-14,8.246990959030751e-12,29494007.44744873
2022-07-21 08:00:00,2.802698639477754e-11,3.124855183699373e-11,4.209696691867247e-11,5.530256877014327e-13,-6.36222160744471e-14,8.331993397295202e-12,105953640.42536163
2022-07-21 09:00:00,2.8004419977491277e-11,2.9532733853417225e-11,4.449502980369594e-11,5.509757851785472e-13,-6.302367226409928e-14,8.291320440893229e-12,146517032.6107025
2022-07-21 10:00:00,2.7942410740770887e-11,3.0349395411594575e-11,4.474428842764968e-11,5.502934051308192e-13,-6.396051775256857e-14,8.229763535450586e-12,168641904.0821228
2022-07-21 11:00:00,2.7871117222977257e-11,3.3385665953164355e-11,4.220850891150002e-11,5.51582433354158e-13,-6.437583782006457e-14,8.133307182458263e-12,194291126.4123993
2022-07-21 12:00:00,2.7813232139874313e-11,3.4931121877406267e-11,4.067610211518436e-11,5.604071096382487e-13,-6.460523167781872e-14,8.031998654300408e-12,231358024.5211029
2022-07-21 13:00:00,2.7685138235492693e-11,3.5308937967144954e-11,3.9698359752480185e-11,5.720890633879086e-13,-6.449063134895473e-14,7.899543214290955e-12,281316292.672081
2022-07-21 14:00:00,2.753205089499571e-11,3.55087378212046e-11,3.916744861818885e-11,5.821292250683232e-13,-6.388555562831773e-14,7.759868385653944e-12,332351935.0941086
2022-07-21 15:00:00,2.7344671144421232e-11,3.537254050973335e-11,3.867572411511198e-11,5.941384526854589e-13,-6.355218126596151e-14,7.60289925230617e-12,389159011.32738495
2022-07-21 16:00:00,2.7142412802014566e-11,3.5180031583833744e-11,3.82402118580862e-11,6.011918843498426e-13,-6.374253778413345e-14,7.430658351853629e-12,454846161.88578796
2022-07-21 17:00:00,2.6864376600569822e-11,3.496616787626344e-11,3.784648432074996e-11,6.026634411509876e-13,-6.442657433177176e-14,7.277521602814705e-12,514185310.8280029
2022-07-21 18:00:00,2.6534752727051964e-11,3.4655258086536846e-11,3.7733231608666765e-11,6.137785483713688e-13,-6.470264742458269e-14,7.099842118238314e-12,565533735.5695496
2022-07-21 19:00:00,2.6156561289254632e-11,3.423636090186504e-11,3.77124937030141e-11,6.144471238246822e-13,-6.322389355731077e-14,6.955512388935117e-12,599818768.245224
2022-07-21 20:00:00,2.5818658169325793e-11,3.2821197859434074e-11,3.917962119751813e-11,6.091575532068128e-13,-6.217856212113313e-14,6.817720278028443e-12,629731545.6944427
2022-07-21 21:00:00,2.5395270387002764e-11,3.061851531580892e-11,4.093086888520475e-11,5.779630279781497e-13,-6.106863812105864e-14,6.678095381579388e-12,652533732.6986008
2022-07-21 22:00:00,2.4892384089671016e-11,2.9004664546564147e-11,4.250850588418145e-11,5.419708727246233e-13,-5.931923284164772e-14,6.511300198129027e-12,683944804.4491882
2022-07-21 23:00:00,2.4349585192498407e-11,2.8503715001473012e-11,4.252340481638134e-11,5.270429944280818e-13,-5.883845124916318e-14,6.264422866241496e-12,669175526.9357681
2022-07-22 00:00:00,2.383564788159733e-11,2.927585012168845e-11,4.113592084062199e-11,5.157813017110485e-13,-5.744550653230967e-14,6.023662849381549e-12,304649601.0653076
2022-07-22 01:00:00,2.3565856395476383e-11,3.0687725798436886e-11,3.860755331109075e-11,5.105323147698078e-13,-5.6190917569619235e-14,5.894346929341535e-12,176993274.8974762
2022-07-22 02:00:00,2.3535185160926188e-11,3.2008743958174e-11,3.632733471244137e-11,5.038958600353519e-13,-5.447196368652454e-14,5.971191137713089e-12,375321342.01355743
2022-07-22 03:00:00,2.380994390995975e-11,3.27298661895454e-11,3.3659190167319704e-11,4.993665159912019e-13,-5.3024571071022474e-14,6.228628734007606e-12,533193401.0206375
2022-07-22 04:00:00,2.426677572725716e-11,3.288539609066704e-11,3.243831979069767e-11,4.972148014184496e-13,-5.2902679842992475e-14,6.595635660730136e-12,633936991.5247116
2022-07-22 05:00:00,2.4707635823357458e-11,3.2309868187967816e-11,3.221200240740024e-11,4.963791558940757e-13,-5.272717832788079e-14,6.939902295852377e-12,699442055.7544479
2022-07-22 06:00:00,2.5044450444657887e-11,3.0978325264452035e-11,3.3184121667876854e-11,5.047372841140797e-13,-5.2510593350745086e-14,7.198232741383138e-12,745428458.2839203
2022-07-22 07:00:00,2.5244178351810128e-11,2.928667539552823e-11,3.5060958063759104e-11,5.166522160974726e-13,-5.228880069986476e-14,7.308881346409171e-12,774698702.6763229
2022-07-22 08:00:00,2.5334059814014536e-11,2.7520197290237104e-11,3.776000980217218e-11,5.239448177777248e-13,-5.2019264324296347e-14,7.310790669499647e-12,787596059.7816238
2022-07-22 09:00:00,2.5333347899370323e-11,2.6110333008674416e-11,4.025129079622544e-11,5.284837929705133e-13,-5.165304822872058e-14,7.250297994543611e-12,810022027.6165771
2022-07-22 10:00:00,2.5336832146663898e-11,2.6957581215038107e-11,4.0492758674828015e-11,5.323073826213856e-13,-5.144025038242096e-14,7.191897208656393e-12,846085805.6660233
2022-07-22 11:00:00,2.536550737029227e-11,2.918424279612784e-11,3.919464123786419e-11,5.376390645430577e-13,-5.0934775602384583e-14,7.1403882335467995e-12,875611265.3749771
2022-07-22 12:00:00,2.5433533747633368e-11,3.0157178652086266e-11,3.869628515882057e-11,5.509636341369082e-13,-5.0032256843543115e-14,7.08052660621991e-12,899666480.0953064
2022-07-22 13:00:00,2.549194491589787e-11,3.0550622802578165e-11,3.8593598050262734e-11,5.650937271265441e-13,-4.881417201703208e-14,6.98072678872424e-12,910041045.7649536
2022-07-22 14:00:00,2.550681482475437e-11,3.069836222644584e-11,3.872033560671687e-11,5.804690514109445e-13,-4.7838954050493964e-14,6.908797053899117e-12,929950354.6497726
2022-07-22 15:00:00,2.5559434629913685e-11,3.056877754251172e-11,3.926329704246967e-11,6.060673957789617e-13,-4.690697561044447e-14,6.821447667646137e-12,957731386.8091507
2022-07-22 16:00:00,2.5545505699803446e-11,3.0378394927652186e-11,3.992434049850916e-11,6.199890410312994e-13,-4.6049254547930856e-14,6.6906494762426055e-12,966842499.2509308
2022-07-22 17:00:00,2.5503709332179764e-11,3.0170511366246005e-11,4.0670400560156234e-11,6.244306135350161e-13,-4.516713802519008e-14,6.56926015015742e-12,979613489.5737381
2022-07-22 18:00:00,2.548293707379473e-11,2.992165540156813e-11,4.095832253369378e-11,6.376277494549973e-13,-4.397274289806782e-14,6.420254484199083e-12,985300727.0866394
2022-07-22 19:00:00,2.5449381520362545e-11,2.94173381979456e-11,4.183994438802165e-11,6.534511001019799e-13,-4.285328120733198e-14,6.2475796919842836e-12,994190808.2901001
2022-07-22 20:00:00,2.5393991097557513e-11,2.8080220511937033e-11,4.391442230448763e-11,6.628428408620021e-13,-4.161700663489674e-14,6.113388755908698e-12,1003171894.5348511
2022-07-22 21:00:00,2.525155892543103e-11,2.6703947425624136e-11,4.617233425563463e-11,6.22116671227444e-13,-3.9760552278197315e-14,5.9695525829417134e-12,1014619598.121109
2022-07-22 22:00:00,2.5003232563717974e-11,2.6003599103867393e-11,4.7731959901205406e-11,5.986697902349174e-13,-3.839911334472772e-14,5.825569932081708e-12,918209958.5056915
2022-07-22 23:00:00,2.4648014939952592e-11,2.6404005709849216e-11,4.786869439106561e-11,5.877909562907805e-13,-3.7551937377531916e-14,5.643300501998425e-12,364529249.9572525
2022-07-23 00:00:00,2.4351073197676228e-11,2.7607354218561054e-11,4.6209102056922065e-11,5.783843449248874e-13,-3.69543058638545e-14,5.484204250378046e-12,-390717337.8394928
2022-07-23 01:00:00,2.4261278301858113e-11,2.9409986057282913e-11,4.41988064116296e-11,5.665435481835511e-13,-3.6101945124443315e-14,5.474143617041946e-12,162681761.8157959
2022-07-23 02:00:00,2.446794488346102e-11,3.097404827634249e-11,4.2133052858973175e-11,5.537645145133516e-13,-3.559423385089664e-14,5.662208486208277e-12,677402225.9639587
2022-07-23 03:00:00,2.4999347928059303e-11,3.1764674043083546e-11,4.042153291569656e-11,5.419415158800244e-13,-3.514048339276277e-14,6.04895107284092e-12,868811063.1702499
2022-07-23 04:00:00,2.562742810736363e-11,3.186101807022028e-11,3.98485808336861e-11,5.319870506831174e-13,-3.5205778667683084e-14,6.484050896997718e-12,951765393.8505554
2022-07-23 05:00:00,2.6203930310782152e-11,3.121763143845629e-11,4.0428269117898413e-11,5.233764044808657e-13,-3.543888530183524e-14,6.872892260944942e-12,922223829.6343384
2022-07-23 06:00:00,2.6619666026253067e-11,2.971314374956657e-11,4.150630372323257e-11,5.176470226148116e-13,-3.5880014239068126e-14,7.113257380084452e-12,1055718247.5097504
2022-07-23 07:00:00,2.69448816517376e-11,2.792755005897619e-11,4.3829731451194026e-11,5.169395019940571e-13,-3.621886145707244e-14,7.235402784796047e-12,1068589982.4968338
2022-07-23 08:00:00,2.706781866536171e-11,2.5979660809299638e-11,4.701565819595658e-11,5.114904827658739e-13,-3.676035089308984e-14,7.253838479267988e-12,1072662466.4262466
2022-07-23 09:00:00,2.7095901172748264e-11,2.4298378222467373e-11,4.9270034866535076e-11,5.077461083482051e-13,-3.7307294495229776e-14,7.178023789343844e-12,1086234514.1998749
2022-07-23 10:00:00,2.7071510233573777e-11,2.479551870510423e-11,4.9579264302763737e-11,5.073412555108857e-13,-3.8435786411660916e-14,7.1147916070848814e-12,1096799460.1204224
2022-07-23 11:00:00,2.7111589004518297e-11,2.738464560509991e-11,4.6895213977042504e-11,5.090172112897792e-13,-3.907873658704701e-14,7.054975879508601e-12,1111272754.2675323
2022-07-23 12:00:00,2.708504517360423e-11,2.8746801834048473e-11,4.478935330149026e-11,5.100880126780155e-13,-3.9169561628144237e-14,6.980544526751085e-12,1121347237.1117783
2022-07-23 13:00:00,2.707529211423294e-11,2.919749359379308e-11,4.343656336923227e-11,5.159884131804279e-13,-3.8240366369614574e-14,6.878243003858468e-12,1131455185.5609818
2022-07-23 14:00:00,2.7043772538305695e-11,2.917115162133606e-11,4.234341658000319e-11,5.201932379057942e-13,-3.791398182260756e-14,6.769648341135666e-12,1147933050.8339615
2022-07-23 15:00:00,2.7025606019107736e-11,2.9089135744010056e-11,4.157060493409856e-11,5.359521327136345e-13,-3.872604660592317e-14,6.661416825237587e-12,1162051066.3297806
2022-07-23 16:00:00,2.6944500410338555e-11,2.931364353806645e-11,4.1336573912853546e-11,5.44116788518795e-13,-3.903808459214986e-14,6.546596254538899e-12,1164686377.5259476
2022-07-23 17:00:00,2.6891376580494122e-11,2.955976826834982e-11,4.084392645968216e-11,5.484899045364311e-13,-3.713374527008635e-14,6.474876675743645e-12,1169353101.036583
2022-07-23 18:00:00,2.6780842791097177e-11,2.967046353520806e-11,4.041572054088961e-11,5.678063673735067e-13,-3.2258231517614026e-14,6.383741376600873e-12,1178589524.5737228
2022-07-23 19:00:00,2.659307134352214e-11,2.943616346074988e-11,4.023582295272743e-11,5.79031403510709e-13,-2.875509724954123e-14,6.265767256611809e-12,1185606632.654625
2022-07-23 20:00:00,2.634545973396802e-11,2.853889974948018e-11,4.099683593856477e-11,5.829752203941037e-13,-2.717056828389251e-14,6.166541721903116e-12,1195616731.390747
2022-07-23 21:00:00,2.6041639052295202e-11,2.7061612340246872e-11,4.2408886136338166e-11,5.633909101084268e-13,-2.7066867348346304e-14,6.068315964121372e-12,1197907414.5440674
2022-07-23 22:00:00,2.5696532378221834e-11,2.606149505092036e-11,4.3296027987262294e-11,5.472931968099412e-13,-2.6350428508429646e-14,5.990799988327312e-12,1159615133.2985687
2022-07-23 23:00:00,2.537827771731053e-11,2.5951365116156816e-11,4.2895116968345576e-11,5.310643956113683e-13,-2.6093167220802303e-14,5.957330747793111e-12,1145219151.4784546
2022-07-24 00:00:00,2.5063695735281553e-11,2.6703096884900396e-11,4.115546782945831e-11,5.107797728816666e-13,-2.6146139723921158e-14,5.950356287310007e-12,1078113736.822319
2022-07-24 01:00:00,2.491004753112735e-11,2.8005208648255515e-11,3.899674910123247e-11,5.057205007852738e-13,-2.571686584492879e-14,6.055497849112849e-12,1057004907.9324188
2022-07-24 02:00:00,2.4973759176539753e-11,2.91994605294875e-11,3.678326539238101e-11,5.013003645231373e-13,-2.6175630133854966e-14,6.330806843422206e-12,1014441460.1540909
2022-07-24 03:00:00,2.5196513543939364e-11,2.998650035216019e-11,3.4829520080895975e-11,4.931858386951733e-13,-2.6742423107114835e-14,6.721377764715956e-12,990877007.3048477
2022-07-24 04:00:00,2.5575484008820053e-11,3.030061416207471e-11,3.359844243012431e-11,4.84833746438879e-13,-2.6675931053015416e-14,7.1661103259408556e-12,1035569098.9030609
2022-07-24 05:00:00,2.5906998454447396e-11,2.988369844368387e-11,3.3490131828257237e-11,4.778649095987974e-13,-2.7163797323369382e-14,7.552895024880468e-12,1030131935.1419678
2022-07-24 06:00:00,2.6222182957720797e-11,2.8900710585589882e-11,3.431160441217949e-11,4.737154397508383e-13,-2.8495300921136135e-14,7.83184546257766e-12,1013151577.2398453
2022-07-24 07:00:00,2.6457761750810308e-11,2.7598488921736966e-11,3.589685727160053e-11,4.724224078427986e-13,-3.002629326696096e-14,7.973315936161742e-12,1012531098.9171753
2022-07-24 08:00:00,2.6534714934277268e-11,2.6097720333924924e-11,3.846231743807563e-11,4.6790411757282e-13,-3.040158388975089e-14,8.01993981135105e-12,1014466952.8035736
2022-07-24 09:00:00,2.6514976079627066e-11,2.4826371406604674e-11,4.099764119196233e-11,4.5934058537824e-13,-3.182712256531608e-14,7.994752409400449e-12,1017648686.6075287
2022-07-24 10:00:00,2.6459729749698783e-11,2.494987817893922e-11,4.2461974817755087e-11,4.5441941858444217e-13,-3.217820796287612e-14,7.950716619972989e-12,1024278152.7058716
2022-07-24 11:00:00,2.6402389118121117e-11,2.7043410140880938e-11,4.187294523918285e-11,4.551537784610779e-13,-3.395095420749944e-14,7.885651096177674e-12,1027543761.4384995
2022-07-24 12:00:00,2.6333876312862703e-11,2.8080137154554397e-11,4.18806795911763e-11,4.682130620560446e-13,-3.533953472998767e-14,7.811734380739787e-12,1031999776.6370544
2022-07-24 13:00:00,2.6242419678796907e-11,2.8661563360408162e-11,4.226862490233275e-11,4.768003646223019e-13,-3.56817095158913e-14,7.755656138348188e-12,1041125843.2957458
2022-07-24 14:00:00,2.6141924822025596e-11,2.9094041913128917e-11,4.247538782703179e-11,4.906859480532239e-13,-3.538842908213977e-14,7.725029201538784e-12,1059057952.1522598
2022-07-24 15:00:00,2.5984829852502174e-11,2.9096939879806986e-11,4.282009138925163e-11,5.128392277719953e-13,-3.550606915168956e-14,7.651739964169447e-12,1073002182.0154724
2022-07-24 16:00:00,2.58303236485594e-11,2.906844847188836e-11,4.3168283847199775e-11,5.341148150810802e-13,-3.606994928059383e-14,7.567945588519673e-12,1084853256.9259567
2022-07-24 17:00:00,2.5690251006518196e-11,2.9045666382309164e-11,4.3418749094568385e-11,5.528555358746692e-13,-3.79133427004733e-14,7.485634279869004e-12,1095037259.7323685
2022-07-24 18:00:00,2.5526414774386042e-11,2.8947174070910444e-11,4.3643748584978914e-11,5.656430810845925e-13,-3.9538734452488636e-14,7.408742545097924e-12,1101049387.128151
2022-07-24 19:00:00,2.539597455355971e-11,2.8597203059611137e-11,4.4182684528672844e-11,5.744631008189885e-13,-3.853181119942416e-14,7.342265605965381e-12,1104108219.556984
2022-07-24 20:00:00,2.5169044211344614e-11,2.7603532361895018e-11,4.531632177035108e-11,5.706679577468409e-13,-3.8056096706922605e-14,7.284576780571859e-12,1112366155.3134003
2022-07-24 21:00:00,2.4925413074794647e-11,2.652817673103673e-11,4.650170868571192e-11,5.413841812678551e-13,-3.7644841161765594e-14,7.203218458315233e-12,1122382623.0646133
2022-07-24 22:00:00,2.4736375512995125e-11,2.6193308553057157e-11,4.672475043484538e-11,5.183770820726071e-13,-3.7173767795013e-14,7.134267568122424e-12,1143950002.7322235
2022-07-24 23:00:00,2.441895961801386e-11,2.6583007448662103e-11,4.554316688854347e-11,4.853399426896132e-13,-3.6670844152895894e-14,7.0810618533129815e-12,1135466161.1400604
2022-07-25 00:00:00,2.4099220211847406e-11,2.7543694717104602e-11,4.299473654068237e-11,4.525830672782155e-13,-3.624896291587129e-14,7.08973827870415e-12,1048938228.2955627
2022-07-25 01:00:00,2.4029279232597887e-11,2.889481175192564e-11,4.024650318086502e-11,4.2603673239507646e-13,-3.549716290940793e-14,7.249537596255501e-12,1040533001.2310791
2022-07-25 02:00:00,2.417777985991872e-11,3.0004867280518916e-11,3.7420464957930585e-11,4.0472017974399554e-13,-3.509151374628862e-14,7.57643296228999e-12,1072007547.5577621
2022-07-25 03:00:00,2.4497493443946684e-11,3.054291814757535e-11,3.4943342189323394e-11,3.8655776792599245e-13,-3.418276113349373e-14,8.021093758017553e-12,1103767295.5654526
2022-07-25 04:00:00,2.4977123386131193e-11,3.05588038999858e-11,3.343206612925897e-11,3.7302637951813564e-13,-3.5033796975443045e-14,8.519721270844705e-12,1101935396.443657
2022-07-25 05:00:00,2.5443533705722073e-11,2.992554311208327e-11,3.28232857614921e-11,3.634787536341268e-13,-3.6329768580631716e-14,8.962129502829932e-12,1103819472.1623764
2022-07-25 06:00:00,2.5804466084030367e-11,2.8675635599889157e-11,3.2936636367675825e-11,3.5744267172959006e-13,-3.76439083851372e-14,9.249705831290949e-12,1116526087.2835999
2022-07-25 07:00:00,2.618432409208536e-11,2.7187439168683078e-11,3.38866177075049e-11,3.554153846112182e-13,-3.8895169784891404e-14,9.425169693624428e-12,1128293408.0401
2022-07-25 08:00:00,2.6454839495696e-11,2.5582521112603352e-11,3.544158961757406e-11,3.548527640371312e-13,-4.0275269344293526e-14,9.516178501410767e-12,1138958215.639351
2022-07-25 09:00:00,2.6658524490308092e-11,2.419278678551784e-11,3.7311444071293325e-11,3.5567903535444516e-13,-4.111876811481781e-14,9.528243956389189e-12,1155246687.3907547
2022-07-25 10:00:00,2.6807172407041755e-11,2.4030072828899813e-11,3.8304623360917435e-11,3.5625848278843403e-13,-4.408386063297799e-14,9.511998336485575e-12,1166730817.5145798
2022-07-25 11:00:00,2.693244478929855e-11,2.567016015705111e-11,3.7422644623737815e-11,3.5845895929336436e-13,-4.5268651776496276e-14,9.478594921842185e-12,1174867881.8767242
2022-07-25 12:00:00,2.7017180096000128e-11,2.6633659687182997e-11,3.672252049892777e-11,3.79848808983139e-13,-4.539921377309613e-14,9.423120851272916e-12,1187172574.0169373
2022-07-25 13:00:00,2.7129642842262313e-11,2.6987708104011833e-11,3.661812226393829e-11,4.110552359089574e-13,-4.599428908051187e-14,9.371770704962005e-12,1196628164.6934433
2022-07-25 14:00:00,2.7251092341772385e-11,2.714492041484459e-11,3.633749021269457e-11,4.435368359937531e-13,-4.5999281026793506e-14,9.321319122338842e-12,1223804235.6353378
2022-07-25 15:00:00,2.7355574758480976e-11,2.7041337807678053e-11,3.6147176162803366e-11,4.773422171015958e-13,-4.5810088524624176e-14,9.257513795521006e-12,1244484422.5526047
2022-07-25 16:00:00,2.744561326639937e-11,2.7025163949426212e-11,3.610117463590093e-11,4.945284343674996e-13,-4.745523168558668e-14,9.212709358941035e-12,1263520056.6081772
2022-07-25 17:00:00,2.7543715245517127e-11,2.6862653153350133e-11,3.6110662365253406e-11,5.010041022532331e-13,-4.736561173104345e-14,9.188894673654124e-12,1290912892.587883
2022-07-25 18:00:00,2.7632720281203415e-11,2.6546541588400054e-11,3.614892220369147e-11,4.947862987005542e-13,-4.54297889067398e-14,9.13942677665965e-12,1321164214.3290863
2022-07-25 19:00:00,2.7652439332135113e-11,2.619827226417177e-11,3.632040433953139e-11,4.872602789169836e-13,-4.5004144223128003e-14,9.094451632741142e-12,1348519172.7931747
2022-07-25 20:00:00,2.7627544111643446e-11,2.5464169753335826e-11,3.696619703188132e-11,4.855159314434512e-13,-4.4588627287680195e-14,9.05002759102818e-12,1370770408.00457
2022-07-25 21:00:00,2.7449290529856212e-11,2.4532339642773417e-11,3.745110433596644e-11,4.763080928579862e-13,-4.52418942836252e-14,8.989699115213567e-12,1394200444.8471375
2022-07-25 22:00:00,2.7321648339473874e-11,2.403701050633325e-11,3.7639790605516255e-11,4.5083921025162624e-13,-4.4599472131124915e-14,8.944403712919194e-12,1407343349.2383041
2022-07-25 23:00:00,2.7065363330419398e-11,2.4421233088330985e-11,3.652261246433965e-11,4.1475318268782614e-13,-4.3384248604450374e-14,8.896377035731345e-12,1398655664.172966
2022-07-26 00:00:00,2.677762957404011e-11,2.5209519338215175e-11,3.441985882701092e-11,3.8133825917298534e-13,-4.344246688766351e-14,8.891221880265402e-12,1342438113.2821274
2022-07-26 01:00:00,2.6762760983995455e-11,2.6230078977465658e-11,3.222236102651172e-11,3.6665382139453705e-13,-4.3842672063944905e-14,9.047372324483766e-12,1305728197.0000534
2022-07-26 02:00:00,2.6920587501007638e-11,2.710544155539721e-11,3.005338384679833e-11,3.5390019253245905e-13,-4.4368716855057665e-14,9.320550562860238e-12,1366312435.3532944
2022-07-26 03:00:00,2.7176966672154426e-11,2.7584055851084056e-11,2.8207766608885844e-11,3.449638976997965e-13,-4.5371674905359305e-14,9.698299953801294e-12,1467863860.6532822
2022-07-26 04:00:00,2.7574993523313716e-11,2.767514162074224e-11,2.7267380242450715e-11,3.395251676090317e-13,-4.665184962566873e-14,1.0116869804274051e-11,1514626430.2285385
2022-07-26 05:00:00,2.7946385796788257e-11,2.7282952074745985e-11,2.7174535257420564e-11,3.3800134465737325e-13,-4.798136510910208e-14,1.0469493508168899e-11,1545509407.7218246
2022-07-26 06:00:00,2.8263831191335777e-11,2.6339891565885894e-11,2.7472677448958918e-11,3.3753675197120405e-13,-4.920284911026331e-14,1.0708419729236799e-11,1569463998.1779785
2022-07-26 07:00:00,2.8474789215966e-11,2.512529887092984e-11,2.8927257386629505e-11,3.3768335293258887e-13,-5.0666602016181134e-14,1.0817825745435625e-11,1592488622.2728577
