lev,p_hPa,z_km,mean,p25,p50,p75
0,986.5142019716236,0.23374999121664047,-1.8675830776529997e+17,-2.5868833829516083e+17,-1.2928542832299213e+17,-6.637079940923392e+16
1,971.6244310048473,0.36625663400749947,-1.894004702764212e+17,-2.7760126290919424e+17,-1.2613295922321818e+17,-6.611822664086323e+16
2,956.7542402749618,0.5001096160252074,-1.946007436387173e+17,-2.7742682533933875e+17,-1.2640466621169664e+17,-6.593619713032192e+16
3,941.8841473755075,0.6358236496946832,-1.978693481003608e+17,-2.37803372607701e+17,-1.2623803440411443e+17,-6.650396449240678e+16
4,927.0137936180281,0.7737023136984883,-1.7741709364660134e+17,-2.0766647243895603e+17,-1.0406497245842637e+17,-5.983291656350106e+16
5,912.1431877107561,0.9140599557728831,-1.5931302994724435e+17,-2.245832048435036e+17,-8.964154622813798e+16,-5.001758694780928e+16
6,897.2725265381572,1.056517394691973,-1.3433026727758312e+17,-2.102081034797056e+17,-6.628000504693146e+16,-3.5800837605687296e+16
7,882.4015480213002,1.200972749516894,-1.3233247436836467e+17,-1.5650611734523085e+17,-6.495821620747469e+16,-2.8065922815881216e+16
8,867.5303567964003,1.3475120190675405,-1.2748233298587254e+17,-1.3587775029695283e+17,-5.930325304586445e+16,-2.851756452054221e+16
9,852.6592652163091,1.4962539028284811,-1.267910843207572e+17,-1.2444162498225766e+17,-5.5646667531776e+16,-3.253028182183117e+16
10,837.7879949747113,1.6472308870137926,-1.2579402311165374e+17,-1.290257616390062e+17,-5.41208316114944e+16,-3.101133578309837e+16
11,822.9164001887356,1.8005751816165532,-1.2813064570187202e+17,-1.225115682933678e+17,-5.45698382645248e+16,-3.1480483443477504e+16
12,805.5656263644386,1.9827939680123745,-1.2474463249328414e+17,-1.02271833890603e+17,-5.415705454214144e+16,-2.983069671077427e+16
13,783.256871457526,2.2224936871622756,-1.158204931824462e+17,-8.644713366070272e+16,-5.414146521764506e+16,-2.861704045421107e+16
14,758.4695103909143,2.4962949930620897,-1.062525943383473e+17,-8.425965240265267e+16,-4.865227445087027e+16,-2.8339518740495616e+16
15,733.6809880795391,2.77814138452743,-9.350596493743808e+16,-7.449768455294976e+16,-4.406163399113011e+16,-2.5829147134909696e+16
16,708.8908488634015,3.067972755313559,-8.27264951076358e+16,-7.156071455355853e+16,-4.109322580450982e+16,-2.41250321389056e+16
17,684.1004760822683,3.3661126328894038,-7.56231609332904e+16,-7.451610071782502e+16,-3.898406863720243e+16,-2.222284368342784e+16
18,653.1112285285492,3.753393324301299,-7.0583601040411464e+16,-6.898212904988877e+16,-3.740382278552781e+16,-2.194110025935181e+16
19,615.9205705120047,4.2379797038361025,-6.565386059601378e+16,-5.436850025586918e+16,-3.5709804782452224e+16,-2.212126440896141e+16
20,578.7272043823215,4.752775529501931,-6.263805522509391e+16,-4.441594504872378e+16,-3.219048747616768e+16,-2.108554505184371e+16
21,541.5297974405477,5.293982624262083,-6.079799258355e+16,-4.493463399087379e+16,-3.0820873739191936e+16,-2.233361502981856e+16
22,504.3267976709419,5.866525051820845,-5.901064877502512e+16,-4.578129038208813e+16,-3.055971162946752e+16,-2.4396245234198656e+16
23,467.1182254346348,6.4783499666903825,-5.675145507917742e+16,-4.531201420646963e+16,-3.263059699050579e+16,-2.644293451471779e+16
24,429.9018516259439,7.130616001171602,-5.6814681669479464e+16,-5.024568851047354e+16,-3.700775190384486e+16,-2.919648244851389e+16
25,392.6748148107893,7.8276962056910495,-6.073497824607993e+16,-5.960647473886138e+16,-4.339987199128365e+16,-3.2107727948212736e+16
26,355.4364121658684,8.582381437087088,-6.49159541932394e+16,-7.412399977976518e+16,-4.718230075687334e+16,-3.5765670347579104e+16
27,312.2568471757569,9.510262026437415,-6.92547920874459e+16,-8.264946026397888e+16,-5.481633679623494e+16,-2.7797907037143456e+16
28,266.2024287155883,10.602168136966553,-7.453940490913931e+16,-1.0481132805442746e+17,-5.290896818598086e+16,-2.134095328915411e+16
29,226.40807678064118,11.660990898666412,-7.783096057928734e+16,-1.1045481684018243e+17,-5.065535129842477e+16,-2.247263495828635e+16
30,192.52002788560424,12.736811932907898,-9.9804031160451e+16,-1.1313721883231306e+17,-5.132560833912237e+16,-2.482172914681779e+16
31,163.6614990234374,13.78656633117675,-1.295172920897733e+17,-1.0865376379862963e+17,-6.279597483659162e+16,-3.75885340158825e+16
32,139.11500549316403,14.787671064298221,-1.8072662338080493e+17,-1.0318776948923942e+17,-7.378110368817869e+16,-5.289941218514362e+16
33,118.25,15.906170270258151,-1.4506375867509187e+17,-1.16617893817171e+17,-7.047514705699827e+16,-5.909830156299814e+16
34,100.51435089111324,17.24273064490245,-5.586865589314691e+16,-5.325628539754579e+16,-4.800406047029722e+16,-4.367303730037926e+16
35,85.43901824951189,18.813372559902348,-2.2706969673684664e+16,-2.6888157811768256e+16,-2.0839817913911936e+16,-1.7802274455844448e+16
36,72.55786132812501,20.65052603534648,-2677473914858626.5,-5247496931285568.0,-1516225455428320.0,-368207199855552.0
37,61.495662689209006,22.74331462627693,-480885478402756.5,-845915396414816.0,-362962975237920.0,-93540803089832.0
38,52.015911102294844,24.86505040859316,-387102512040217.44,-606438202220280.0,-342165709429040.0,-136139725108144.0
39,43.90966415405282,27.052485734519244,-137667599223033.61,-305119692785624.0,-92611552325632.0,19254841392852.0
40,36.9927101135254,29.32647120258809,-138169511640595.08,-242767584805978.0,-123375320048940.0,-39324431563176.0
41,31.08891105651863,31.748905700260213,-63579688328596.12,-93638139315716.0,-67201504199772.0,-41674435102229.5
42,26.049108505249027,34.31199278898532,-25762001380052.67,-35816819023440.5,-23213296299766.0,-15414621285615.25
43,21.76100349426269,37.02114906529215,-13484912361144.084,-21664772306747.0,-12910919842495.75,-5134594629767.375
44,18.124349594116172,40.00166859906441,-8093878752620.915,-12318379395144.125,-6854852776517.5,-2364500008596.0
45,15.05025005340576,43.13537659190267,-3703073299348.1123,-5341047712829.8125,-3262900685158.5,-2013389117968.5625
46,12.460150718688988,46.41231625206779,-1637104340733.0994,-2380864756146.7812,-1779447337258.75,-984603166551.0938
47,10.284920692443848,49.82768019095182,-1097871003131.1306,-1576119389295.9062,-1000807033827.6875,-524447525115.9844
48,8.45639133453367,53.56635280817698,-983448357582.2477,-1560533466416.0781,-927956647031.2188,-405298935940.1875
49,6.9183211326599094,57.94668908538693,-892228557948.4855,-1210690026769.6797,-790345679713.0156,-499767437851.4414
