time,SO4,SO2,DMS,HMS
2022-07-21 23:00:00,1.0325497132426304e-09,5.404334903917059e-10,1.9549285028478633e-11,2.7440890228992258e-11
2022-07-22 00:00:00,1.0159023139546667e-09,4.994132279510995e-10,1.9844134702087844e-11,2.7237109902958402e-11
2022-07-22 01:00:00,1.0050188315948676e-09,4.680367174960716e-10,1.896791163191014e-11,2.6900078906532202e-11
2022-07-22 02:00:00,9.968434760171583e-10,4.370876158792809e-10,1.7148204885952865e-11,2.663768856366931e-11
2022-07-22 03:00:00,9.943485749994108e-10,4.098495153169754e-10,1.5316134159623485e-11,2.6470049868545135e-11
2022-07-22 04:00:00,9.917828544580228e-10,3.89460082177383e-10,1.4130826681035794e-11,2.6415715605622023e-11
2022-07-22 05:00:00,9.876921288912925e-10,3.728206219458652e-10,1.3265397339214052e-11,2.6450601733794233e-11
2022-07-22 06:00:00,9.818763614050484e-10,3.594616836986721e-10,1.2775867764401073e-11,2.6602797832347696e-11
2022-07-22 07:00:00,9.770299847192875e-10,3.534540251691657e-10,1.3077594385045238e-11,2.6891328472554207e-11
2022-07-22 08:00:00,9.70345616629337e-10,3.5158138577319695e-10,1.3827581069878302e-11,2.7267785960137014e-11
2022-07-22 09:00:00,9.6029929293017e-10,3.5139062948361247e-10,1.4765031763964415e-11,2.774288175345627e-11
2022-07-22 10:00:00,9.515684572432753e-10,3.5732836709284796e-10,1.2980760588187247e-11,2.8243898640651235e-11
2022-07-22 11:00:00,9.407993484858148e-10,3.699436644814969e-10,3.909645135334916e-12,2.875370349788149e-11
2022-07-22 12:00:00,9.232936727487112e-10,3.738056165766231e-10,1.3133400945546662e-12,2.920769103470255e-11
2022-07-22 13:00:00,9.103100347725213e-10,3.7676892730229423e-10,8.462128887245542e-13,2.963006025442694e-11
2022-07-22 14:00:00,8.987904274790307e-10,3.7783539108660994e-10,7.283801749406315e-13,3.0052513173131906e-11
2022-07-22 15:00:00,8.882447202117967e-10,3.76732993588249e-10,7.870094880802286e-13,3.0463375873154374e-11
2022-07-22 16:00:00,8.784757393813488e-10,3.742586112319547e-10,9.488634465740653e-13,3.088733939408054e-11
2022-07-22 17:00:00,8.691827949474302e-10,3.7140922699256335e-10,1.152323253834672e-12,3.1356879532334995e-11
2022-07-22 18:00:00,8.590879071625845e-10,3.6290025528429697e-10,1.3035859121789479e-12,3.1926962094792963e-11
2022-07-22 19:00:00,8.508133115425451e-10,3.579618491095492e-10,1.3814521548993186e-12,3.2515690739177476e-11
2022-07-22 20:00:00,8.430108544861481e-10,3.5283743157290376e-10,1.8753680743215948e-12,3.315587842245608e-11
2022-07-22 21:00:00,8.387273224230113e-10,3.43666752407701e-10,4.000058247809034e-12,3.391521301859174e-11
2022-07-22 22:00:00,8.397765635040329e-10,3.382844460328944e-10,6.1062724241294665e-12,3.469684731194605e-11
2022-07-22 23:00:00,8.440264514916539e-10,3.2997841146786755e-10,7.63172902249169e-12,3.557054838684881e-11
2022-07-23 00:00:00,8.491768389419475e-10,3.1024822302704374e-10,8.519363540125965e-12,3.652206081225221e-11
2022-07-23 01:00:00,8.598065484886163e-10,2.9915163444904947e-10,9.138164015083991e-12,3.7163736877482896e-11
2022-07-23 02:00:00,8.737429165295496e-10,2.894628583654564e-10,9.398673780857543e-12,3.779365534891062e-11
2022-07-23 03:00:00,8.853275264920887e-10,2.7968313972226655e-10,9.613746148102214e-12,3.845949492691211e-11
2022-07-23 04:00:00,8.977194590342832e-10,2.7149621803853614e-10,1.0358675033796197e-11,3.902126904121055e-11
2022-07-23 05:00:00,9.091373739045289e-10,2.6488068728313385e-10,1.1624527203883405e-11,3.962703663072967e-11
2022-07-23 06:00:00,9.08081683970671e-10,2.5345252952580666e-10,1.4356216505422133e-11,3.9898810400875096e-11
2022-07-23 07:00:00,9.109550406769319e-10,2.457489375683655e-10,1.9398047723719032e-11,4.031939197771049e-11
2022-07-23 08:00:00,9.122625700400731e-10,2.4243852893941457e-10,2.6991744300492936e-11,4.072423904871242e-11
2022-07-23 09:00:00,9.147060459179246e-10,2.3750738344313093e-10,3.5951530243865905e-11,4.1169567410342964e-11
2022-07-23 10:00:00,9.158431379198003e-10,2.455046604868908e-10,4.03276239913075e-11,4.167715258863001e-11
2022-07-23 11:00:00,9.141697533587015e-10,2.6201433243151014e-10,3.288315343992607e-11,4.212913819748376e-11
2022-07-23 12:00:00,9.14625193760365e-10,2.8389290767841724e-10,3.154546692909956e-11,4.2739468262587085e-11
2022-07-23 13:00:00,9.062207257543291e-10,3.377782605361409e-10,1.9900651693661188e-11,4.3037622388261116e-11
2022-07-23 14:00:00,8.912640955017305e-10,4.0835579011289096e-10,1.1184296739206027e-11,4.2713447465409714e-11
2022-07-23 15:00:00,8.814797308820362e-10,4.4117971667591625e-10,1.0269531930828986e-11,4.337847501387363e-11
2022-07-23 16:00:00,8.708680162317824e-10,4.4657969545960555e-10,1.3836842187788698e-11,4.375381493809999e-11
2022-07-23 17:00:00,8.581158306874214e-10,4.394915198644345e-10,1.8530790926249514e-11,4.402281113664918e-11
2022-07-23 18:00:00,8.41175065380635e-10,4.3984196211660143e-10,2.116187603048573e-11,4.40373274942904e-11
2022-07-23 19:00:00,8.173310957039378e-10,4.395583354312181e-10,2.0028168716327466e-11,4.35765225898577e-11
2022-07-23 20:00:00,7.883181530323546e-10,4.342489158306184e-10,1.9580417114475732e-11,4.2808059160911376e-11
2022-07-23 21:00:00,7.586834471715965e-10,4.217487093170883e-10,2.675978442284564e-11,4.260940180959345e-11
2022-07-23 22:00:00,7.371178712327489e-10,4.1503843200792276e-10,3.482564381867413e-11,4.249791929060907e-11
2022-07-23 23:00:00,7.092901278489799e-10,4.0356607997356154e-10,3.915452412566819e-11,4.168291891322134e-11
2022-07-24 00:00:00,6.916594288202278e-10,3.813734719275566e-10,4.170218181753375e-11,4.099976228825191e-11
2022-07-24 01:00:00,6.832851400746158e-10,3.5184420892263524e-10,4.3101426785844796e-11,4.0377013471889383e-11
2022-07-24 02:00:00,6.796490095334682e-10,3.269441966140153e-10,4.2612601930900626e-11,3.973618138128642e-11
2022-07-24 03:00:00,6.813342125499255e-10,3.072427188152477e-10,3.945533239910299e-11,3.953231671380743e-11
2022-07-24 04:00:00,6.890386035633893e-10,2.9499364721508084e-10,3.687254194372374e-11,3.9718452566939386e-11
2022-07-24 05:00:00,6.97702677641507e-10,2.872414983982945e-10,3.3826575433716446e-11,3.999391307620824e-11
2022-07-24 06:00:00,7.052921265193936e-10,2.891569813534046e-10,3.2112217492295055e-11,4.0290257655020265e-11
2022-07-24 07:00:00,7.141304909490225e-10,3.042927310233555e-10,3.190889248351765e-11,4.0669453885186945e-11
2022-07-24 08:00:00,7.236981624373623e-10,3.3201225097120606e-10,3.3231065736894164e-11,4.1074835623030854e-11
2022-07-24 09:00:00,7.363087937599209e-10,4.0400020848825206e-10,3.581636776681159e-11,4.133780215921387e-11
2022-07-24 10:00:00,7.558939338378149e-10,5.453000871922031e-10,3.053592423377734e-11,4.1577030967620175e-11
2022-07-24 11:00:00,7.785601844683253e-10,7.244684490526799e-10,1.2369102237339432e-11,4.184692629727655e-11
2022-07-24 12:00:00,8.049483133048637e-10,8.772327883085658e-10,6.33275432594801e-12,4.205514016492059e-11
2022-07-24 13:00:00,8.324549739732396e-10,9.908537712105143e-10,3.543029391217582e-12,4.2111566701367213e-11
2022-07-24 14:00:00,8.571355020227993e-10,1.0561735287446613e-09,2.329470315275019e-12,4.248461997318324e-11
2022-07-24 15:00:00,8.795896767803622e-10,1.0552516156638643e-09,1.9632162753822997e-12,4.309753909453846e-11
2022-07-24 16:00:00,8.958797041862296e-10,1.0017122831930657e-09,1.7947158817125667e-12,4.3226647656590714e-11
2022-07-24 17:00:00,9.102384929574182e-10,9.329426830180012e-10,1.7951361409673084e-12,4.3095208895932005e-11
2022-07-24 18:00:00,9.121740762787274e-10,8.174827987497584e-10,1.7985562114239616e-12,4.310854394866964e-11
2022-07-24 19:00:00,9.01609437336765e-10,6.869153516690666e-10,1.6219367713794353e-12,4.296696626671244e-11
2022-07-24 20:00:00,8.942809416921016e-10,6.106387228331179e-10,1.888390916252564e-12,4.305250431633941e-11
2022-07-24 21:00:00,8.912504922240603e-10,5.592958085520287e-10,3.745853305127077e-12,4.312816104834339e-11
2022-07-24 22:00:00,8.90497581999099e-10,5.053101899955572e-10,5.162392947381097e-12,4.3007470216770294e-11
2022-07-24 23:00:00,8.895063629837177e-10,4.5310432362265324e-10,5.8922351895134796e-12,4.2637372141597736e-11
2022-07-25 00:00:00,8.881574023496151e-10,4.0130437146461626e-10,5.975768162778219e-12,4.2209791541573323e-11
2022-07-25 01:00:00,8.874968826930553e-10,3.5844977675961434e-10,5.679600770387883e-12,4.167270272959605e-11
2022-07-25 02:00:00,8.894476942200461e-10,3.2224785340330165e-10,5.208887999746934e-12,4.1179436750645433e-11
2022-07-25 03:00:00,8.940765215614723e-10,2.8924117802498217e-10,4.7859632589073415e-12,4.088544124283985e-11
2022-07-25 04:00:00,9.009983289341938e-10,2.61737775194515e-10,4.501927773122407e-12,4.0896666825003574e-11
2022-07-25 05:00:00,9.067066370132174e-10,2.4141706963077124e-10,4.392753681134451e-12,4.085910115303685e-11
2022-07-25 06:00:00,9.115302399526083e-10,2.3286105502696516e-10,4.4247216072729874e-12,4.089940207735029e-11
2022-07-25 07:00:00,9.170220836194857e-10,2.3371865615521765e-10,4.6887446125202376e-12,4.0748205465489633e-11
2022-07-25 08:00:00,9.210518304722668e-10,2.3908992394372187e-10,5.1081315347553655e-12,4.054559592637677e-11
2022-07-25 09:00:00,9.258403374214005e-10,2.576914389566616e-10,5.6283943209578e-12,4.031194481137702e-11
2022-07-25 10:00:00,9.326403482099928e-10,2.953133294018887e-10,4.755702321389447e-12,4.007087126706295e-11
2022-07-25 11:00:00,9.413020114342901e-10,3.489595642203395e-10,1.2928831350365053e-12,3.9814046619643096e-11
2022-07-25 12:00:00,9.51773548381417e-10,4.1805769678964845e-10,4.855898216856478e-13,3.963640747152809e-11
2022-07-25 13:00:00,9.665720839692564e-10,4.977872235066562e-10,3.525154392385529e-13,3.951209572654163e-11
2022-07-25 14:00:00,9.827335840877248e-10,5.700069701581655e-10,3.072729449262633e-13,3.939753652962752e-11
2022-07-25 15:00:00,9.929928535778713e-10,6.018386174835853e-10,2.8751759869093276e-13,3.932163083853883e-11
2022-07-25 16:00:00,9.982938910528142e-10,6.060043391636226e-10,2.726179809302928e-13,3.924429416779934e-11
2022-07-25 17:00:00,1.0013488974981851e-09,6.025109944437755e-10,2.688291056157932e-13,3.918081492996253e-11
2022-07-25 18:00:00,1.0003513582764267e-09,5.818455950088257e-10,2.772251288582339e-13,3.9138802231657785e-11
2022-07-25 19:00:00,9.956468931289939e-10,5.537150350477881e-10,2.982585516794089e-13,3.908784088407679e-11
2022-07-25 20:00:00,9.89597202566175e-10,5.300920477245131e-10,4.760641294023801e-13,3.8986501145920704e-11
2022-07-25 21:00:00,9.824715747756418e-10,5.029760179586684e-10,1.3787835961193934e-12,3.886412870530485e-11
2022-07-25 22:00:00,9.73319439133327e-10,4.696777400363833e-10,2.4027791244649635e-12,3.876972315601272e-11
2022-07-25 23:00:00,9.666231608766828e-10,4.3762057788205976e-10,3.3209219709185675e-12,3.8818724949563685e-11
2022-07-26 00:00:00,9.637622624881991e-10,4.146472083300199e-10,3.972914381247668e-12,3.892962117010738e-11
2022-07-26 01:00:00,9.642739724880546e-10,3.959567338306246e-10,4.3961753192417596e-12,3.885196249288327e-11
2022-07-26 02:00:00,9.615548604575076e-10,3.712394512494819e-10,4.666203434839704e-12,3.881050640974348e-11
2022-07-26 03:00:00,9.62105033557683e-10,3.555403088260686e-10,4.968686291627675e-12,3.871089227990341e-11
2022-07-26 04:00:00,9.652509547402142e-10,3.4915582300507205e-10,5.481020146874453e-12,3.8517729623083355e-11
2022-07-26 05:00:00,9.682509434340754e-10,3.465252438189676e-10,6.257191426547394e-12,3.8375598932645765e-11
2022-07-26 06:00:00,9.67530721160606e-10,3.4928943347484145e-10,7.392484475710262e-12,3.8139048931811725e-11
2022-07-26 07:00:00,9.65156941641867e-10,3.598950557281723e-10,9.111850888243394e-12,3.7772933131863016e-11
2022-07-26 08:00:00,9.613906763345553e-10,3.756270351817871e-10,1.1460801076608732e-11,3.738968358731693e-11
2022-07-26 09:00:00,9.588707752824256e-10,4.1210696028833783e-10,1.3685517326706192e-11,3.7172812453445594e-11
2022-07-26 10:00:00,9.62175112383771e-10,4.703474837618206e-10,1.367612869032808e-11,3.6610418670618515e-11
2022-07-26 11:00:00,9.682100007693438e-10,5.431461467158635e-10,8.309596469060383e-12,3.605388706153177e-11
2022-07-26 12:00:00,9.785907708893862e-10,6.355941290830799e-10,5.9178891282803384e-12,3.551865136080486e-11
2022-07-26 13:00:00,9.925914970650735e-10,7.414139005654256e-10,5.30191269252958e-12,3.4993486351007885e-11
2022-07-26 14:00:00,1.0056816342894466e-09,8.439221028913814e-10,5.0639052553000835e-12,3.455827364095212e-11
2022-07-26 15:00:00,1.0093786684867024e-09,9.181213772735293e-10,5.516398982629587e-12,3.418674272995404e-11
2022-07-26 16:00:00,1.011013545656409e-09,9.70879415329121e-10,5.7232418499044716e-12,3.383138542704399e-11
2022-07-26 17:00:00,1.0125796985167476e-09,1.018306850963977e-09,5.01553919491613e-12,3.3499187129148255e-11
2022-07-26 18:00:00,1.01081420521577e-09,1.049706468621019e-09,4.807997928653891e-12,3.3440988780452506e-11
2022-07-26 19:00:00,1.0043474640844448e-09,1.071405263058414e-09,4.41438116448756e-12,3.338001022898708e-11
2022-07-26 20:00:00,9.994213912444565e-10,1.0997524836719957e-09,4.6808144270425224e-12,3.326584768466141e-11
2022-07-26 21:00:00,9.960049068092116e-10,1.1484845307352489e-09,7.694086673420853e-12,3.381020545258406e-11
2022-07-26 22:00:00,9.99955101535837e-10,1.2201370608554913e-09,1.09475379447122e-11,3.392072866320533e-11
2022-07-26 23:00:00,1.0162515129252603e-09,1.3010122901785299e-09,1.3362800776905291e-11,3.4280638891101605e-11
2022-07-27 00:00:00,1.040411678267606e-09,1.399151779443582e-09,1.4443461732198274e-11,3.486802299530293e-11
2022-07-27 01:00:00,1.071513482445483e-09,1.5130117915350229e-09,1.4760400744920054e-11,3.530879842011211e-11
2022-07-27 02:00:00,1.1092364442323396e-09,1.615419748489016e-09,1.4110644525226597e-11,3.5645386905770674e-11
2022-07-27 03:00:00,1.1545324309682604e-09,1.707059889427602e-09,1.457367889289221e-11,3.572467590351504e-11
2022-07-27 04:00:00,1.1979156807450824e-09,1.781311110929891e-09,1.579318881223712e-11,3.5643755348805225e-11
2022-07-27 05:00:00,1.226952689566468e-09,1.8181660943034873e-09,1.7180185143325726e-11,3.553303632199587e-11
2022-07-27 06:00:00,1.241401933806518e-09,1.8377537830667573e-09,1.8822548064686645e-11,3.5242733493871655e-11
2022-07-27 07:00:00,1.2430854795474905e-09,1.8104031920392223e-09,2.1006500172241725e-11,3.4775011574557034e-11
2022-07-27 08:00:00,1.2222194205039073e-09,1.7539899525487348e-09,2.402654735012628e-11,3.4228783450627664e-11
2022-07-27 09:00:00,1.2050626293469458e-09,1.7302692972632629e-09,2.840465253034772e-11,3.3694850345418666e-11
2022-07-27 10:00:00,1.1928377888714079e-09,1.7330505326964051e-09,2.993063426165873e-11,3.3167221116161295e-11
2022-07-27 11:00:00,1.1768949775339429e-09,1.7537406027379984e-09,2.220816294108039e-11,3.2529993113185365e-11
2022-07-27 12:00:00,1.1701611054808846e-09,1.8047620175250876e-09,1.612939888215186e-11,3.193057455613278e-11
2022-07-27 13:00:00,1.1670526048534295e-09,1.8701308408859825e-09,1.3604991987050849e-11,3.13020315750215e-11
2022-07-27 14:00:00,1.1632636360431804e-09,1.9334712641254282e-09,1.1841143652333626e-11,3.0713053135934113e-11
2022-07-27 15:00:00,1.1518141644939334e-09,1.9640831548999945e-09,1.1778193237118606e-11,3.0213481563972606e-11
2022-07-27 16:00:00,1.1361738608672973e-09,1.9841909628296096e-09,1.239727600114164e-11,2.9834858429967553e-11
2022-07-27 17:00:00,1.1338459450709047e-09,2.0028586793512854e-09,1.3592013654487346e-11,2.956688576916408e-11
2022-07-27 18:00:00,1.1142261897951768e-09,1.9800535380069783e-09,1.5112976255014108e-11,2.9190489366035405e-11
2022-07-27 19:00:00,1.087463453115383e-09,1.9641546511811253e-09,1.7090703664584816e-11,2.8796294847366233e-11
2022-07-27 20:00:00,1.0644144884907695e-09,1.9697536272328273e-09,1.9911894934007483e-11,2.8442977747113e-11
2022-07-27 21:00:00,1.0335783992639298e-09,1.96910337869395e-09,2.714093754461378e-11,2.7714010128516517e-11
2022-07-27 22:00:00,1.001505998060957e-09,2.0632095242464163e-09,3.466899435283415e-11,2.6174944837050505e-11
2022-07-27 23:00:00,9.81602447236266e-10,2.120577163748978e-09,4.0102033592405384e-11,2.4406911499921305e-11
2022-07-28 00:00:00,9.573669994659495e-10,2.0825999334286443e-09,4.270305118767155e-11,2.268508345519881e-11
2022-07-28 01:00:00,9.45302184014981e-10,2.0318876285039356e-09,4.447557659744173e-11,2.130674136485108e-11
2022-07-28 02:00:00,9.387500640507547e-10,1.9649581050374493e-09,4.4981954754069795e-11,2.020284315397262e-11
2022-07-28 03:00:00,9.199917189715752e-10,1.9012481968133298e-09,4.53617682069424e-11,1.9251833923780202e-11
2022-07-28 04:00:00,8.804765009859854e-10,1.8330966597545346e-09,4.6098161532637487e-11,1.836839020138925e-11
2022-07-28 05:00:00,8.231750746514936e-10,1.7679991014790676e-09,4.729633848845031e-11,1.75878362803499e-11
2022-07-28 06:00:00,7.654245708793853e-10,1.723018611665027e-09,4.919448296630411e-11,1.6981919503702938e-11
2022-07-28 07:00:00,7.147753040150327e-10,1.7108701676270062e-09,5.237146135335947e-11,1.6404123943471794e-11
2022-07-28 08:00:00,6.657640754234016e-10,1.7234679401839742e-09,5.661583902078262e-11,1.6169372948789782e-11
2022-07-28 09:00:00,6.224681687477163e-10,1.732525694476348e-09,6.113224696002002e-11,1.6646636136515396e-11
2022-07-28 10:00:00,5.845521303699242e-10,1.7652522927022201e-09,6.220643779607061e-11,1.679129224849439e-11
2022-07-28 11:00:00,5.461593004008326e-10,1.802485765460024e-09,5.633518895713509e-11,1.7142806341068095e-11
2022-07-28 12:00:00,5.118694333233204e-10,1.8196050284319843e-09,5.104810816177989e-11,1.7492701476566214e-11
2022-07-28 13:00:00,4.868917188976445e-10,1.8328469382360598e-09,4.653535498709886e-11,1.7519469677018178e-11
2022-07-28 14:00:00,4.6167550052843323e-10,1.8487450463853755e-09,4.2962371271181404e-11,1.7218369155786358e-11
2022-07-28 15:00:00,4.4054712074244096e-10,1.8560438961780737e-09,4.0672847207214794e-11,1.7187340893604266e-11
2022-07-28 16:00:00,4.217185063459624e-10,1.8456914971296245e-09,3.8916172264979096e-11,1.728318222948709e-11
2022-07-28 17:00:00,3.9986124648747285e-10,1.8346074213456175e-09,3.784040356617335e-11,1.7128427451588434e-11
2022-07-28 18:00:00,3.8716228059368496e-10,1.8611620210253496e-09,3.753661748514817e-11,1.6947148197177888e-11
2022-07-28 19:00:00,3.774356777102961e-10,1.8556083936509085e-09,3.80752419122951e-11,1.724483773474036e-11
2022-07-28 20:00:00,3.5968385137515125e-10,1.829553458326764e-09,4.089568273446847e-11,1.7697356279025414e-11
2022-07-28 21:00:00,3.508977149895221e-10,1.7808143420324807e-09,5.1523389397971564e-11,1.7851825993275402e-11
2022-07-28 22:00:00,3.470145416836009e-10,1.691879461023533e-09,6.331854717985244e-11,1.7920770522563897e-11
2022-07-28 23:00:00,3.417418347123385e-10,1.6274578149150076e-09,7.040725266840441e-11,1.8016866585684674e-11
2022-07-29 00:00:00,3.437566461302495e-10,1.5136879285446614e-09,7.28362955403176e-11,1.7816200679543026e-11
2022-07-29 01:00:00,3.4647468973911354e-10,1.4058670414205903e-09,7.197235749204532e-11,1.7152259351376655e-11
2022-07-29 02:00:00,3.5180695405271357e-10,1.3262958502993058e-09,6.865109389137609e-11,1.6307633018282214e-11
2022-07-29 03:00:00,3.603840501409255e-10,1.2759231514794417e-09,6.595400405435487e-11,1.546304772645257e-11
2022-07-29 04:00:00,3.7039578057453344e-10,1.2465114102930427e-09,6.538787783968902e-11,1.5122507777424013e-11
2022-07-29 05:00:00,3.7840899436401677e-10,1.2216731575676946e-09,6.710418217401505e-11,1.5049291636519863e-11
2022-07-29 06:00:00,3.8023883629897476e-10,1.2154123683493092e-09,6.990569797140833e-11,1.5134834033941523e-11
2022-07-29 07:00:00,3.7558973279550995e-10,1.2110493761372493e-09,7.677632266615286e-11,1.5400672950085657e-11
2022-07-29 08:00:00,3.601715613723726e-10,1.2017855246637904e-09,8.697454109245434e-11,1.5490619374433972e-11
2022-07-29 09:00:00,3.365790534663594e-10,1.1814104074554854e-09,9.703290909545337e-11,1.557091610166668e-11
2022-07-29 10:00:00,3.0892183019076934e-10,1.1571324257090066e-09,1.0152793836151365e-10,1.5692982420098633e-11
2022-07-29 11:00:00,2.801030107841185e-10,1.1480348788808414e-09,9.632392224896894e-11,1.5632474168993993e-11
2022-07-29 12:00:00,2.513486173657745e-10,1.1109500239058272e-09,9.334781298922726e-11,1.489090849387389e-11
2022-07-29 13:00:00,2.2610110353489792e-10,1.0947757147196551e-09,9.314781970040815e-11,1.3943388838125149e-11
2022-07-29 14:00:00,2.0598239711696967e-10,1.0763280715495149e-09,9.228602241001614e-11,1.3037356096049645e-11
2022-07-29 15:00:00,1.905431259414401e-10,1.0536487896618252e-09,9.324326736558479e-11,1.2006483156435617e-11
2022-07-29 16:00:00,1.7714609054481536e-10,1.0218674954805227e-09,9.663357690080672e-11,1.0864580631169469e-11
2022-07-29 17:00:00,1.6716785139639109e-10,1.0093785856845597e-09,1.0113300220614003e-10,9.803544873996927e-12
2022-07-29 18:00:00,1.6085153103676074e-10,9.950191894210334e-10,1.0802283974707826e-10,8.532325584159836e-12
2022-07-29 19:00:00,1.6016431081914542e-10,9.823761318938211e-10,1.1603404480141188e-10,7.422892336136632e-12
2022-07-29 20:00:00,1.656602162358882e-10,9.92370040387084e-10,1.2478217730541027e-10,7.083654739691498e-12
