time,SO4_sfc_diff,SO2_sfc_diff,DMS_sfc_diff,HMS_sfc_diff,SS_sfc_diff,SF_sfc_diff,NK_sfc_diff
2022-07-21 23:00:00,2.3957847256552902e-11,2.966162866307058e-11,4.202663988049866e-11,5.279261359731917e-13,-5.779929733201013e-14,5.894003926979032e-12,635957231.9684753
2022-07-22 00:00:00,2.3452719675010948e-11,3.02781258040834e-11,4.067553267891725e-11,5.164008407506314e-13,-5.6420218210322207e-14,5.6676573651572816e-12,281624068.3147888
2022-07-22 01:00:00,2.319125040686464e-11,3.1592251005170943e-11,3.818288914856407e-11,5.108322697269367e-13,-5.5188048266698335e-14,5.551936268394262e-12,157369866.42015076
2022-07-22 02:00:00,2.318157709161686e-11,3.280712429509925e-11,3.591262810837995e-11,5.038724583497963e-13,-5.3501341212042155e-14,5.656645750114164e-12,352777219.4953537
2022-07-22 03:00:00,2.3488054337883288e-11,3.3436770784014114e-11,3.326256182526874e-11,4.989837688689863e-13,-5.208526798263118e-14,5.953482814530071e-12,510187145.1435623
2022-07-22 04:00:00,2.397364632517206e-11,3.352812184830803e-11,3.204246041829278e-11,4.965222652108099e-13,-5.196784928667244e-14,6.3606026980562355e-12,610399698.5469131
2022-07-22 05:00:00,2.443989490364149e-11,3.289781215797543e-11,3.1802323641084755e-11,4.951934717427179e-13,-5.179318272084683e-14,6.746608997593554e-12,674869024.3497391
2022-07-22 06:00:00,2.4797718595798183e-11,3.1527852674189184e-11,3.274283795231199e-11,5.028332311936841e-13,-5.1576126826272876e-14,7.0357022361294555e-12,720180175.5294266
2022-07-22 07:00:00,2.500846000172112e-11,2.982090005992348e-11,3.458561605504839e-11,5.139098325263396e-13,-5.135912590198653e-14,7.168553842901023e-12,749428774.2708435
2022-07-22 08:00:00,2.5100268881004604e-11,2.8039184310413466e-11,3.724252353786816e-11,5.204301773907157e-13,-5.1094325779798683e-14,7.185895167596038e-12,763125149.5413132
2022-07-22 09:00:00,2.509661999598976e-11,2.6605798306099262e-11,3.970020636074173e-11,5.242843396334607e-13,-5.0736392799561784e-14,7.135362763709505e-12,785933361.3388977
2022-07-22 10:00:00,2.5093487912056236e-11,2.7451931150718307e-11,3.989787207670419e-11,5.274732632767858e-13,-5.053275088931747e-14,7.082910737212342e-12,822016955.3292923
2022-07-22 11:00:00,2.5115978086657358e-11,2.979770502664225e-11,3.84316806113716e-11,5.321228810864874e-13,-5.003820174552419e-14,7.041551527795908e-12,850970094.684288
2022-07-22 12:00:00,2.517903431410768e-11,3.0762951011204274e-11,3.78879609888676e-11,5.446229581606314e-13,-4.915092990564246e-14,6.996043805848295e-12,874061774.7780457
2022-07-22 13:00:00,2.5232861817732856e-11,3.1124338857721105e-11,3.777739366277691e-11,5.580113283748298e-13,-4.7952496100405476e-14,6.9076953039019946e-12,884049029.6480942
2022-07-22 14:00:00,2.5245712020007014e-11,3.123718077439531e-11,3.7898842923717e-11,5.727408021203126e-13,-4.6994938317315845e-14,6.845302427089632e-12,903539849.2357025
2022-07-22 15:00:00,2.5296964640842603e-11,3.1078950862906116e-11,3.8431331739928454e-11,5.975514900387115e-13,-4.60803108546048e-14,6.7653931639371576e-12,930986458.602417
2022-07-22 16:00:00,2.528525923266906e-11,3.0864156553428115e-11,3.908158131829033e-11,6.109888768507631e-13,-4.524008778837581e-14,6.640938537885801e-12,940467261.7559509
2022-07-22 17:00:00,2.5246426735020267e-11,3.063556621726829e-11,3.981590883988501e-11,6.151618730452137e-13,-4.437536703397647e-14,6.524681587552077e-12,953504751.5418472
2022-07-22 18:00:00,2.52290745182637e-11,3.036516120362086e-11,4.010087585555793e-11,6.27884441005161e-13,-4.320623661685911e-14,6.382570521407643e-12,959641621.8076019
2022-07-22 19:00:00,2.519797884607914e-11,2.985651800056001e-11,4.096511825820053e-11,6.431377486045858e-13,-4.2111149555667864e-14,6.216678179834662e-12,969104436.0109558
2022-07-22 20:00:00,2.5144614238412133e-11,2.8523787721718824e-11,4.300541998918612e-11,6.520881750661034e-13,-4.090087512483769e-14,6.089383585211815e-12,978624879.7593002
2022-07-22 21:00:00,2.500409391760538e-11,2.7114802246077382e-11,4.526045131167582e-11,6.120208987303022e-13,-3.908449190750349e-14,5.9528975774100675e-12,990870215.6213608
2022-07-22 22:00:00,2.4760477753981084e-11,2.6373685057981234e-11,4.68318957350252e-11,5.888868529922969e-13,-3.7753628454886626e-14,5.8157402127931775e-12,896996156.7563553
2022-07-22 23:00:00,2.4412306973865684e-11,2.6718355160221834e-11,4.699865829366704e-11,5.780851690629694e-13,-3.6925209394344724e-14,5.639716424262962e-12,355553500.8435745
2022-07-23 00:00:00,2.412184013042823e-11,2.7850283543714038e-11,4.5394144151653774e-11,5.686000490771304e-13,-3.634088461916937e-14,5.485542831228263e-12,-383129555.8825073
2022-07-23 01:00:00,2.4041680766250685e-11,2.958890464740494e-11,4.34406969418036e-11,5.568710772289739e-13,-3.5506269640004116e-14,5.4823131700141544e-12,158442896.8576584
2022-07-23 02:00:00,2.4256781672962247e-11,3.109830727670537e-11,4.1425243729656173e-11,5.441775981967172e-13,-3.500896539933396e-14,5.679254593271199e-12,661921993.7661209
2022-07-23 03:00:00,2.4793392127629438e-11,3.1850754231110807e-11,3.9755382118208746e-11,5.324232105603306e-13,-3.4564810142420707e-14,6.075819877175839e-12,849157989.5009918
2022-07-23 04:00:00,2.542703638374946e-11,3.192879553716186e-11,3.921092632073354e-11,5.225761480857144e-13,-3.463186177469194e-14,6.522516523842598e-12,930325894.2398224
2022-07-23 05:00:00,2.6008954690203794e-11,3.128398997443837e-11,3.9805451393554874e-11,5.140257498506349e-13,-3.4864540615226315e-14,6.9227396790532685e-12,901571311.0995636
2022-07-23 06:00:00,2.6426800821052646e-11,2.978426199076951e-11,4.091924265362557e-11,5.082539127834368e-13,-3.5301779233736836e-14,7.17306435736782e-12,1032411344.6759949
2022-07-23 07:00:00,2.6754195239574934e-11,2.800885942538082e-11,4.3301449892969716e-11,5.074972054555078e-13,-3.564212208693287e-14,7.30383087159997e-12,1045183554.7262344
2022-07-23 08:00:00,2.6879845036419104e-11,2.6074636239318145e-11,4.658268498983453e-11,5.021375217515651e-13,-3.61814443134677e-14,7.328095744343238e-12,1049549088.7978745
2022-07-23 09:00:00,2.691231472454667e-11,2.4407104138083332e-11,4.898205142447006e-11,4.985095123461785e-13,-3.673215654386098e-14,7.255551203734229e-12,1062816493.3511276
2022-07-23 10:00:00,2.6893571409396472e-11,2.4968758068761598e-11,4.937921787885024e-11,4.982414341173593e-13,-3.7852935764774564e-14,7.192894668132192e-12,1072068059.1002579
2022-07-23 11:00:00,2.6937987718758864e-11,2.779526655303015e-11,4.659223390996847e-11,5.000391155141422e-13,-3.850206084322657e-14,7.1348666915813956e-12,1086191595.5161133
2022-07-23 12:00:00,2.691847876075378e-11,2.9306513994442604e-11,4.4502983315377334e-11,5.012660461252829e-13,-3.860731785543147e-14,7.065741032730708e-12,1097160196.291008
2022-07-23 13:00:00,2.6915312558110525e-11,2.992807996466336e-11,4.292765091633331e-11,5.076359392928422e-13,-3.766781200170419e-14,6.969459526381999e-12,1107846345.373932
2022-07-23 14:00:00,2.6881213059114266e-11,2.9977740352325843e-11,4.1669668975621604e-11,5.128148640861052e-13,-3.733943865256309e-14,6.856957386708808e-12,1122388726.990921
2022-07-23 15:00:00,2.686662338990916e-11,2.9969509795978993e-11,4.0893787904019496e-11,5.288210857943217e-13,-3.813146545889371e-14,6.749444435258268e-12,1136314580.2317734
2022-07-23 16:00:00,2.678857507651832e-11,3.027871816510093e-11,4.074195254788676e-11,5.370101705601202e-13,-3.842502591437569e-14,6.637827649164761e-12,1141557699.3878326
2022-07-23 17:00:00,2.6734630114112892e-11,3.057815074443266e-11,4.036145385812273e-11,5.412811710172281e-13,-3.6558223059615413e-14,6.569825286556282e-12,1148313412.7259827
2022-07-23 18:00:00,2.6619064080077788e-11,3.0721267484437046e-11,3.99993983957103e-11,5.600468983546154e-13,-3.1796239391266656e-14,6.478210771862496e-12,1158247426.405922
2022-07-23 19:00:00,2.6424742923591468e-11,3.054451060038833e-11,3.9798876764853424e-11,5.707371654922803e-13,-2.8343765964211816e-14,6.356540466240828e-12,1165900614.052246
2022-07-23 20:00:00,2.6169545324243595e-11,2.9664907087953184e-11,4.053375286847528e-11,5.744822453063335e-13,-2.676469773353367e-14,6.253111167192612e-12,1175649124.2378235
2022-07-23 21:00:00,2.5864651256543066e-11,2.8103747470151634e-11,4.207050864544433e-11,5.552977944987923e-13,-2.6686780725126962e-14,6.150761519202755e-12,1177347349.400917
2022-07-23 22:00:00,2.552109296541171e-11,2.7025731219658542e-11,4.311287451338572e-11,5.396092571958747e-13,-2.6010896350136554e-14,6.0675047663757984e-12,1138196907.3941574
2022-07-23 23:00:00,2.5212790942717353e-11,2.6848869184329447e-11,4.281423485487135e-11,5.241878062536397e-13,-2.5793616817151037e-14,6.028372646590588e-12,1104815416.0916367
2022-07-24 00:00:00,2.4910445867918314e-11,2.756915591835406e-11,4.1167289319976316e-11,5.05092940466394e-13,-2.5882388888612138e-14,6.014292193710613e-12,1033343970.3086243
2022-07-24 01:00:00,2.4768379895725797e-11,2.8861434831382617e-11,3.9085503750622326e-11,5.007536021794758e-13,-2.5478795903762552e-14,6.111335640926804e-12,1025566358.8789978
2022-07-24 02:00:00,2.4852248852862427e-11,3.007375483318544e-11,3.690931200563673e-11,4.970830614031107e-13,-2.596737387038939e-14,6.3872862939655016e-12,991336166.9677353
2022-07-24 03:00:00,2.5107079996707975e-11,3.0896131905890816e-11,3.492954312338352e-11,4.897724802321e-13,-2.652636559886072e-14,6.7920409482161595e-12,971231696.4764404
2022-07-24 04:00:00,2.5520379930858835e-11,3.124779049337601e-11,3.3669237648829626e-11,4.821943853527006e-13,-2.6449568598173287e-14,7.255617400897277e-12,1017122569.1322861
2022-07-24 05:00:00,2.5891265887564177e-11,3.086502207821153e-11,3.349740668307811e-11,4.760108211474432e-13,-2.6920825300409665e-14,7.6650921788922e-12,1013036121.4675598
2022-07-24 06:00:00,2.6239776604897412e-11,2.990935959704289e-11,3.426404749542603e-11,4.72082627457588e-13,-2.8211935249568958e-14,7.969931588282494e-12,996806651.9778442
2022-07-24 07:00:00,2.6497738689683638e-11,2.861680406159372e-11,3.5810626282533526e-11,4.707771307451035e-13,-2.9691938036315914e-14,8.131060921684207e-12,996213947.2119675
2022-07-24 08:00:00,2.6588058185390264e-11,2.7111876316745236e-11,3.834920309724714e-11,4.663696828850265e-13,-3.004709345365729e-14,8.186052532635033e-12,997790505.0996017
2022-07-24 09:00:00,2.657457811003067e-11,2.582195830381173e-11,4.088560752170216e-11,4.580446163738526e-13,-3.1434615843397227e-14,8.161532496057583e-12,1001084021.1153336
2022-07-24 10:00:00,2.6523232347675056e-11,2.6064365288135717e-11,4.220410013927432e-11,4.533266823606321e-13,-3.175961426131111e-14,8.111534408848783e-12,1006905140.280159
2022-07-24 11:00:00,2.6470736374662642e-11,2.848420720206936e-11,4.123498936481583e-11,4.541541125437638e-13,-3.348286950985406e-14,8.041662121963563e-12,1009600816.084938
2022-07-24 12:00:00,2.6416727400161315e-11,2.962370847376986e-11,4.111203369839905e-11,4.669987539333379e-13,-3.483111091127402e-14,7.96266686537143e-12,1012876028.0439682
2022-07-24 13:00:00,2.6355296216725688e-11,3.019698619790189e-11,4.1431268862201534e-11,4.755649105552059e-13,-3.515854968632325e-14,7.893871853841086e-12,1020162921.7424622
2022-07-24 14:00:00,2.6277234204975748e-11,3.0563620015284635e-11,4.160732043978062e-11,4.892206330536063e-13,-3.4858283196344806e-14,7.851795094653127e-12,1037317497.7069626
2022-07-24 15:00:00,2.6155967295170143e-11,3.04484956728405e-11,4.193665110367447e-11,5.108617434509994e-13,-3.4980768003185313e-14,7.781997724675028e-12,1050590801.9354019
2022-07-24 16:00:00,2.606479740287574e-11,3.0304602040077e-11,4.2273671212315006e-11,5.319120728104302e-13,-3.55319905161286e-14,7.702712295575516e-12,1061930654.28685
2022-07-24 17:00:00,2.5987794258092227e-11,3.016091998430708e-11,4.2518729785406876e-11,5.504308141311244e-13,-3.7339175636632055e-14,7.615050662264238e-12,1071882801.2975235
2022-07-24 18:00:00,2.5872445602084366e-11,2.995496519302836e-11,4.273893810699951e-11,5.629369062468888e-13,-3.893469638298758e-14,7.529478500375764e-12,1078459191.9403534
2022-07-24 19:00:00,2.5784457400297173e-11,2.951268737395997e-11,4.326240173542718e-11,5.715871003746089e-13,-3.7958169703810256e-14,7.453164615611569e-12,1081950927.9398727
2022-07-24 20:00:00,2.5590100445230215e-11,2.8453255164525824e-11,4.437728804521075e-11,5.678505306349451e-13,-3.7492585804560406e-14,7.381966991642977e-12,1090364498.0373535
2022-07-24 21:00:00,2.536624575278317e-11,2.729370449705907e-11,4.557720711817286e-11,5.391464937544574e-13,-3.708717619811637e-14,7.280923279311592e-12,1100462301.3898773
2022-07-24 22:00:00,2.518819822255258e-11,2.6859468942794537e-11,4.582605564074643e-11,5.165908370809833e-13,-3.662152219820474e-14,7.186320112524117e-12,1121351014.4123306
2022-07-24 23:00:00,2.4877836177301395e-11,2.7142340098443853e-11,4.468580248350848e-11,4.844824652324298e-13,-3.6134263400193645e-14,7.114135781014064e-12,1111657285.458023
2022-07-25 00:00:00,2.4550731128966476e-11,2.8009687632437296e-11,4.2194282568018014e-11,4.526944882163149e-13,-3.5727175075364186e-14,7.110520917213049e-12,1023152094.4677048
2022-07-25 01:00:00,2.447511003957825e-11,2.9274074855612573e-11,3.9499069754986995e-11,4.2685047055918134e-13,-3.49917309043286e-14,7.265001105756897e-12,1015988482.1270294
2022-07-25 02:00:00,2.4624642973309505e-11,3.0301778483458653e-11,3.672396027744491e-11,4.0600095290549637e-13,-3.459290774481192e-14,7.593674310750855e-12,1050221140.5888443
2022-07-25 03:00:00,2.4953208995668042e-11,3.077659393870334e-11,3.4291255034339246e-11,3.8812450678825885e-13,-3.3700614787917454e-14,8.044033647021606e-12,1082113448.0630493
2022-07-25 04:00:00,2.5436483059185843e-11,3.0748167504716095e-11,3.2806515359164555e-11,3.746731494742482e-13,-3.452971479512014e-14,8.550092096692102e-12,1079933021.7477875
2022-07-25 05:00:00,2.5904957951048345e-11,3.0089152553229636e-11,3.2208537880990204e-11,3.651676930449976e-13,-3.580669129438302e-14,8.999814404700936e-12,1081323142.5604172
2022-07-25 06:00:00,2.6257730946895247e-11,2.8826079245536478e-11,3.232012876526911e-11,3.590016952916667e-13,-3.709796999624549e-14,9.29043004694315e-12,1093384337.32238
2022-07-25 07:00:00,2.662410476697551e-11,2.7341312313848468e-11,3.32552777610849e-11,3.569172087115076e-13,-3.832258033149495e-14,9.467920905943415e-12,1104544779.74572
2022-07-25 08:00:00,2.6876564027742367e-11,2.5747206580815457e-11,3.478569513723161e-11,3.5632138661826165e-13,-3.9673137725719904e-14,9.555715155443838e-12,1114803488.2675781
2022-07-25 09:00:00,2.706406767533973e-11,2.4369254200920605e-11,3.662636763210452e-11,3.571128142004195e-13,-4.049444322159103e-14,9.56269860180172e-12,1130677168.6818619
2022-07-25 10:00:00,2.7200231697931682e-11,2.4226491818262675e-11,3.7579201548765556e-11,3.576881110023996e-13,-4.339755843888267e-14,9.535196186285306e-12,1141804522.6100616
2022-07-25 11:00:00,2.7313200408679923e-11,2.5901261655547466e-11,3.66414177991592e-11,3.5987054092775817e-13,-4.455927724719441e-14,9.497754441638245e-12,1149798830.8067932
2022-07-25 12:00:00,2.7385938139171344e-11,2.6853475599764815e-11,3.593897637577295e-11,3.8075771909038904e-13,-4.468730618969755e-14,9.44202728674633e-12,1162494988.2781982
2022-07-25 13:00:00,2.7487023384719603e-11,2.7196585865864134e-11,3.583395808200931e-11,4.112718381394102e-13,-4.527071818430184e-14,9.399246641380627e-12,1172071548.385109
2022-07-25 14:00:00,2.759695356811269e-11,2.7344157192006322e-11,3.5558415813496597e-11,4.43039736022159e-13,-4.528380920175157e-14,9.354586467629676e-12,1198630126.563591
2022-07-25 15:00:00,2.7688221008094076e-11,2.723254147816887e-11,3.5371789721371263e-11,4.760454533808079e-13,-4.510545194938621e-14,9.29506597379279e-12,1218890177.734291
2022-07-25 16:00:00,2.7768304500058237e-11,2.7205955943335408e-11,3.5326460705017365e-11,4.928336531912003e-13,-4.671964783166298e-14,9.254309231896537e-12,1237673944.8776321
2022-07-25 17:00:00,2.785616500750886e-11,2.70371149614124e-11,3.5335661356922386e-11,4.991452741499718e-13,-4.663793152604094e-14,9.232738713500917e-12,1264635248.8001556
2022-07-25 18:00:00,2.7935855310381586e-11,2.6715698714157365e-11,3.537327545587716e-11,4.93035758244838e-13,-4.4747447961277195e-14,9.186115265364771e-12,1294401167.1189117
2022-07-25 19:00:00,2.7946854996828116e-11,2.6359597662980705e-11,3.5541504468378016e-11,4.856356894446462e-13,-4.4335609445694237e-14,9.143485856767721e-12,1321332509.3193893
2022-07-25 20:00:00,2.791348580959359e-11,2.5627282799870638e-11,3.6177177966123856e-11,4.839303644081519e-13,-4.3932602619845065e-14,9.10092435406775e-12,1343377493.95829
2022-07-25 21:00:00,2.773337264057381e-11,2.468599752870839e-11,3.667111954155852e-11,4.748749177631664e-13,-4.457623493572036e-14,9.042107587107683e-12,1366959434.8337784
2022-07-25 22:00:00,2.7604911553062145e-11,2.4164668815253215e-11,3.68778675411863e-11,4.49762983675049e-13,-4.395180855963333e-14,8.998737981889943e-12,1380872458.6659927
2022-07-25 23:00:00,2.7344071821995338e-11,2.4507249869520017e-11,3.58046987509339e-11,4.1426227571322436e-13,-4.2765069624148163e-14,8.951311406958922e-12,1372989622.2363358
2022-07-26 00:00:00,2.7040535423765193e-11,2.5248436109310876e-11,3.3761510453055456e-11,3.8130825346805197e-13,-4.281718565991129e-14,8.943336149816481e-12,1318538688.5693512
2022-07-26 01:00:00,2.701801902258534e-11,2.6224702039061046e-11,3.162068081041e-11,3.6676905362260066e-13,-4.320737839142261e-14,9.099382982440648e-12,1283161928.8051453
2022-07-26 02:00:00,2.7165636087540482e-11,2.7057243176292454e-11,2.9504441769103156e-11,3.5403610377039035e-13,-4.372086375973734e-14,9.372135831117825e-12,1342887813.4187622
2022-07-26 03:00:00,2.741651739786919e-11,2.7503927312938304e-11,2.7705272482871305e-11,3.450648961922277e-13,-4.470313079939618e-14,9.753056925189468e-12,1442798457.162094
2022-07-26 04:00:00,2.78120690137707e-11,2.757701795041605e-11,2.67962980040054e-11,3.396198447990252e-13,-4.595733334073435e-14,1.0175117132903267e-11,1488965231.4138565
2022-07-26 05:00:00,2.8180648191440522e-11,2.7179189255558814e-11,2.6722243589103788e-11,3.380061892444919e-13,-4.725715105742512e-14,1.0529147741454218e-11,1519485257.813614
2022-07-26 06:00:00,2.8493595615535762e-11,2.6241631661253218e-11,2.7038487331254357e-11,3.3747116759354803e-13,-4.845471740931386e-14,1.076953286440469e-11,1542768819.3618088
2022-07-26 07:00:00,2.869985007989817e-11,2.5039823124937107e-11,2.849879269551026e-11,3.376326342288686e-13,-4.988658147195072e-14,1.087639674419375e-11,1565074127.851677
2022-07-26 08:00:00,2.883371134509419e-11,2.3693604473979645e-11,3.086126872652067e-11,3.3794334880971536e-13,-5.0797284863248095e-14,1.0914342409751158e-11,1586181524.2196655
